self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
35,6,200,50.0,0.0,1.0,61977407.95909853,33832516.66666706,8692276.488903616,0.9996494619246308,0.25801449329786,35.53853786160903,0.5923089643601505,1.7987205589984383
35,6,300,50.0,0.0,1.0,72012681.53619935,34743683.33333372,13009157.85075544,0.9974063497406124,0.3791656788118741,46.01158540532732,0.7668597567554553,2.0701922998049547
35,6,400,50.0,0.0,1.0,76606417.84103519,31906416.666666903,17059527.090142,0.9809597691766548,0.539843253585469,57.53353258973057,0.942957561969378,2.3748321648377533
35,6,500,50.0,0.0,1.0,85779071.8824198,32371533.33333364,21239718.244225733,0.9770638539340384,0.659978347132092,64.23148688358702,0.9243057913338872,2.4522884690395608
35,6,600,50.0,0.0,1.0,91332363.05335496,32586400.00000032,23813010.242404476,0.9128664551039034,0.7356085187700994,72.86739430209197,0.812896609762978,2.4013834247790578
35,6,700,50.0,0.0,1.0,98895515.15072976,33522133.333333664,26907731.747549187,0.8841444995906965,0.8038514659005654,78.01474113094277,0.7428085313314999,2.3858897040519524
35,6,800,50.0,0.0,1.0,100876338.79038648,34364183.33333378,27337749.482862163,0.7859899128743805,0.7962441262708256,87.59440492625062,0.6351374432348145,2.2721327442514747
35,6,900,50.0,0.0,1.0,105424220.4755593,34636616.66666715,29383666.394448124,0.7509442137276274,0.8479150895384931,94.55002101132912,0.5683199238926931,2.2466519955234876
35,8,200,50.0,0.0,1.0,64575607.43876974,35844050.00000049,8678190.079112422,0.9980294637588808,0.2440501624677333,34.17769375527409,0.5696282292545681,1.7648683592287546
35,8,300,50.0,0.0,1.0,70225369.87441483,33336600.00000025,13033725.528427096,0.9992899426671652,0.4000537722803848,47.32642926467832,0.788773821077972,2.1088168389022797
35,8,400,50.0,0.0,1.0,81438925.63099994,35128683.333333775,17364176.930696987,0.9984777950686632,0.5003859977385736,54.170458232959525,0.8968130215917934,2.297121819782652
35,8,500,50.0,0.0,1.0,82738960.42013273,31582283.33333357,20259068.677467898,0.9319522741080846,0.6470380892615493,66.98444624107155,0.8938345503914835,2.4114650218007228
35,8,600,50.0,0.0,1.0,91373718.2240449,32372816.666666955,23969327.96032711,0.9188588600782172,0.7440343263481284,72.69739689484666,0.814050092116004,2.409277553194507
