int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.policy_ban_gasoline,self.policy_idle_fee,self.policy_relocation,self.policy_notification,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
4,200,20,4,100,0,True,True,True,True,0.5868548202095436,146364735.00000095,112080833.33333407,0.0,0.0,0.0,7.514105088223559,0.1252350848037259,0.7120899050132696
5,200,20,4,100,0,True,True,True,True,0.7152888055584059,132403377.33333205,101390666.66666567,0.0,0.0,0.0,8.306434640494096,0.1384405773415682,0.8537293828999741
6,200,20,4,100,0,True,True,True,True,0.6898230591098292,141451563.00000024,108318833.33333357,0.0,0.0,0.0,7.775099664328192,0.1295849944054698,0.8194080535152991
7,200,20,4,100,0,True,True,True,True,0.533895518736177,139040469.3333329,106472666.66666634,0.0,0.0,0.0,7.909927269904139,0.1318321211650689,0.665727639901246
8,200,20,4,100,0,True,True,True,True,0.5802150179520443,129848623.66666338,99434499.9999975,0.0,0.0,0.0,8.469862590329146,0.1411643765054857,0.7213793944575301
9,200,20,4,100,0,True,True,True,True,0.5926634216911444,135999665.99999905,104144333.3333326,0.0,0.0,0.0,8.086784566073918,0.1347797427678986,0.727443164459043
10,200,20,4,100,0,True,True,True,False,0.4208182098432041,88747497.66666459,67963499.99999838,0.0,0.0,0.0,12.39246208530686,0.2065410347551143,0.6273592445983185
11,200,20,4,100,0,True,True,True,False,0.6838576616280906,84011506.33333144,64337166.66666522,0.0,0.0,0.0,13.091063926842793,0.2181843987807132,0.9020420604088036
12,200,20,4,100,0,True,True,True,False,0.3235043546759857,92166605.66666465,70581499.99999842,0.0,0.0,0.0,11.93273845819606,0.1988789743032676,0.5223833289792534
13,200,20,4,100,0,True,True,True,False,0.4808778946385424,95990355.99999766,73509333.33333153,0.0,0.0,0.0,11.457400991408209,0.1909566831901367,0.6718345778286793
14,200,20,4,100,0,True,True,True,False,0.4611739403827792,101423098.33332968,77669166.66666384,0.0,0.0,0.0,10.843683717741282,0.1807280619623547,0.641902002345134
15,200,20,4,100,0,True,True,True,False,0.5207222427123073,80075222.33333257,61323166.66666609,0.0,0.0,0.0,13.734585655245706,0.2289097609207617,0.749632003633069
16,200,20,4,100,0,True,True,True,False,0.5880315373574492,98104552.3333307,75128166.66666465,0.0,0.0,0.0,11.210488951248662,0.186841482520811,0.7748730198782602
17,200,20,4,100,0,True,True,True,False,0.5566896991658485,89765089.33333103,68742666.66666488,0.0,0.0,0.0,12.25197911758362,0.204199651959727,0.7608893511255755
18,200,20,4,100,0,True,True,True,False,0.3311016423589061,96972032.66666344,74260999.99999756,0.0,0.0,0.0,11.341414320771309,0.1890235720128551,0.5201252143717613
19,200,20,4,100,0,True,True,True,False,0.5338767359726745,88991719.66666463,68150499.99999842,0.0,0.0,0.0,12.358453169795006,0.2059742194965834,0.7398509554692579
20,200,20,4,100,0,True,True,False,True,0.5628126854195893,129597218.66666378,99241999.9999978,0.0,0.0,0.0,8.48629323464718,0.141438220577453,0.7042509059970423
21,200,20,4,100,0,True,True,False,True,0.6191513682795451,127806257.33333056,97870666.66666456,0.0,0.0,0.0,8.605212475095172,0.1434202079182528,0.7625715761977979
22,200,20,4,100,0,True,True,False,True,0.6042291628385115,127471050.66666374,97613999.99999776,0.0,0.0,0.0,8.627841335331677,0.1437973555888612,0.7480265184273728
23,200,20,4,100,0,True,True,False,True,0.5618468157155332,142040569.0000003,108769833.3333336,0.0,0.0,0.0,7.742858309726975,0.1290476384954496,0.6908944542109827
24,200,20,4,100,0,True,True,False,True,0.5943623337495216,141322269.00000095,108219833.3333341,0.0,0.0,0.0,7.782213007066796,0.1297035501177799,0.7240658838673015
25,200,20,4,100,0,True,True,False,True,0.6898300371012737,129348207.99999689,99051333.33333096,0.0,0.0,0.0,8.502630357275816,0.1417105059545969,0.8315405430558707
26,200,20,4,100,0,True,True,False,True,0.7130365355204719,136933455.9999986,104859333.33333229,0.0,0.0,0.0,8.031638374773884,0.1338606395795647,0.8468971751000366
27,200,20,4,100,0,True,True,False,True,0.546565528833631,132374645.33333068,101368666.66666465,0.0,0.0,0.0,8.308237557355561,0.138470625955926,0.6850361547895569
28,200,20,4,100,0,True,True,False,True,0.5781113748204263,133974059.99999832,102593333.33333205,0.0,0.0,0.0,8.209051811970271,0.1368175301995045,0.7149289050199308
29,200,20,4,100,0,True,True,False,True,0.5816333188661692,138937512.99999976,106393833.33333316,0.0,0.0,0.0,7.91578873302563,0.1319298122170938,0.7135631310832631
30,200,20,4,100,0,True,True,False,False,0.3603237180209595,93979115.9999972,71969333.33333118,0.0,0.0,0.0,11.702599969125403,0.1950433328187567,0.5553670508397163
31,200,20,4,100,0,True,True,False,False,0.6900183189157796,89903960.66666399,68848999.99999793,0.0,0.0,0.0,12.23305393716432,0.203884232286072,0.8939025512018516
32,200,20,4,100,0,True,True,False,False,0.3045445483862011,88112999.33333191,67477666.66666555,0.0,0.0,0.0,12.48169973013234,0.2080283288355389,0.51257287722174
33,200,20,4,100,0,True,True,False,False,0.4619549987317275,96699078.6666637,74051999.99999772,0.0,0.0,0.0,11.373427908151807,0.1895571318025301,0.6515121305342576
34,200,20,4,100,0,True,True,False,False,0.4548015760375096,107710617.66666244,82483499.99999677,0.0,0.0,0.0,10.210692537328187,0.1701782089554697,0.6249797849929795
35,200,20,4,100,0,True,True,False,False,0.5607008184316707,84054604.33333234,64370166.66666588,0.0,0.0,0.0,13.084351639305352,0.2180725273217559,0.7787733457534266
36,200,20,4,100,0,True,True,False,False,0.5460820463947202,90064380.99999805,68971833.33333185,0.0,0.0,0.0,12.211264739609144,0.2035210789934857,0.7496031253882061
37,200,20,4,100,0,True,True,False,False,0.5487501858997547,93253632.99999776,71413833.33333158,0.0,0.0,0.0,11.793642398897497,0.1965607066482916,0.7453108925480463
38,200,20,4,100,0,True,True,False,False,0.3050530512493016,93457151.33333084,71569666.66666476,0.0,0.0,0.0,11.767959800929264,0.196132663348821,0.5011857145981227
39,200,20,4,100,0,True,True,False,False,0.5513189145974946,84772904.33333148,64920166.666665256,0.0,0.0,0.0,12.973484967266534,0.2162247494544422,0.7675436640519369
40,200,20,4,100,0,True,False,True,True,0.58768078535715,133768147.3333318,102435666.66666548,0.0,0.0,0.0,8.221688211465244,0.137028136857754,0.724708922214904
41,200,20,4,100,0,True,False,True,True,0.6464171644189026,133119282.99999864,101938833.33333232,0.0,0.0,0.0,8.261763248830082,0.137696054147168,0.7841132185660706
42,200,20,4,100,0,True,False,True,True,0.5999171948247933,136868808.9999989,104809833.33333252,0.0,0.0,0.0,8.035431944176622,0.133923865736277,0.7338410605610703
43,200,20,4,100,0,True,False,True,True,0.559586435333357,145428550.66666687,111364000.00000016,0.0,0.0,0.0,7.5624765216895,0.1260412753614916,0.6856277106948486
44,200,20,4,100,0,True,False,True,True,0.5868548202095436,146364735.00000095,112080833.33333407,0.0,0.0,0.0,7.514105088223559,0.1252350848037259,0.7120899050132696
45,200,20,4,100,0,True,False,True,True,0.7152888055584059,132403377.33333205,101390666.66666567,0.0,0.0,0.0,8.306434640494096,0.1384405773415682,0.8537293828999741
46,200,20,4,100,0,True,False,True,True,0.6898230591098292,141451563.00000024,108318833.33333357,0.0,0.0,0.0,7.775099664328192,0.1295849944054698,0.8194080535152991
47,200,20,4,100,0,True,False,True,True,0.533895518736177,139040469.3333329,106472666.66666634,0.0,0.0,0.0,7.909927269904139,0.1318321211650689,0.665727639901246
48,200,20,4,100,0,True,False,True,True,0.5802150179520443,129848623.66666338,99434499.9999975,0.0,0.0,0.0,8.469862590329146,0.1411643765054857,0.7213793944575301
49,200,20,4,100,0,True,False,True,True,0.5926634216911444,135999665.99999905,104144333.3333326,0.0,0.0,0.0,8.086784566073918,0.1347797427678986,0.727443164459043
50,200,20,4,100,0,True,False,True,False,0.4208182098432041,88747497.66666459,67963499.99999838,0.0,0.0,0.0,12.39246208530686,0.2065410347551143,0.6273592445983185
51,200,20,4,100,0,True,False,True,False,0.6838576616280906,84011506.33333144,64337166.66666522,0.0,0.0,0.0,13.091063926842793,0.2181843987807132,0.9020420604088036
52,200,20,4,100,0,True,False,True,False,0.3235043546759857,92166605.66666465,70581499.99999842,0.0,0.0,0.0,11.93273845819606,0.1988789743032676,0.5223833289792534
53,200,20,4,100,0,True,False,True,False,0.4808778946385424,95990355.99999766,73509333.33333153,0.0,0.0,0.0,11.457400991408209,0.1909566831901367,0.6718345778286793
54,200,20,4,100,0,True,False,True,False,0.4611739403827792,101423098.33332968,77669166.66666384,0.0,0.0,0.0,10.843683717741282,0.1807280619623547,0.641902002345134
55,200,20,4,100,0,True,False,True,False,0.5207222427123073,80075222.33333257,61323166.66666609,0.0,0.0,0.0,13.734585655245706,0.2289097609207617,0.749632003633069
56,200,20,4,100,0,True,False,True,False,0.5880315373574492,98104552.3333307,75128166.66666465,0.0,0.0,0.0,11.210488951248662,0.186841482520811,0.7748730198782602
57,200,20,4,100,0,True,False,True,False,0.5566896991658485,89765089.33333103,68742666.66666488,0.0,0.0,0.0,12.25197911758362,0.204199651959727,0.7608893511255755
58,200,20,4,100,0,True,False,True,False,0.3311016423589061,96972032.66666344,74260999.99999756,0.0,0.0,0.0,11.341414320771309,0.1890235720128551,0.5201252143717613
59,200,20,4,100,0,True,False,True,False,0.5338767359726745,88991719.66666463,68150499.99999842,0.0,0.0,0.0,12.358453169795006,0.2059742194965834,0.7398509554692579
60,200,20,4,100,0,True,False,False,True,0.4297739154694967,49621696.66666765,38005000.000000745,0.0,0.0,0.0,22.163691971031856,0.3693948661838642,0.799168781653361
61,200,20,4,100,0,True,False,False,True,0.4055007773368257,54178113.00000136,41493833.33333437,0.0,0.0,0.0,20.299710327673697,0.3383285054612282,0.7438292827980539
62,200,20,4,100,0,True,False,False,True,0.3907037209543568,64507267.00000094,49402833.33333404,0.0,0.0,0.0,17.049241909442294,0.2841540318240382,0.674857752778395
63,200,20,4,100,0,True,False,False,True,0.400481341065649,58818331.00000166,45046833.33333461,0.0,0.0,0.0,18.698252420660644,0.311637540344344,0.712118881409993
64,200,20,4,100,0,True,False,False,True,0.3680414204547901,64976556.333334416,49762166.66666749,0.0,0.0,0.0,16.926104768586793,0.2821017461431132,0.6501431665979034
65,200,20,4,100,0,True,False,False,True,0.3847565027729113,56158226.66666803,43010000.00000104,0.0,0.0,0.0,19.5839517249709,0.3263991954161816,0.711155698189093
66,200,20,4,100,0,True,False,False,True,0.4008417978783883,61104919.3333348,46797666.66666781,0.0,0.0,0.0,17.9985508859026,0.2999758480983766,0.700817645976765
67,200,20,4,100,0,True,False,False,True,0.4843349518113796,51082240.000001155,39123333.33333423,0.0,0.0,0.0,21.52998772175956,0.3588331286959926,0.8431680805073722
68,200,20,4,100,0,True,False,False,True,0.3967548819588096,70450002.33333382,53953166.66666704,0.0,0.0,0.0,15.611071164998718,0.2601845194166453,0.6569394013754549
69,200,20,4,100,0,True,False,False,True,0.3724381471429357,66085132.66666757,50611000.0000007,0.0,0.0,0.0,16.642169813706435,0.2773694968951072,0.649807644038043
70,200,20,4,100,0,True,False,False,False,0.4297739154694967,49621696.66666765,38005000.000000745,0.0,0.0,0.0,22.163691971031856,0.3693948661838642,0.799168781653361
71,200,20,4,100,0,True,False,False,False,0.4055007773368257,54178113.00000136,41493833.33333437,0.0,0.0,0.0,20.299710327673697,0.3383285054612282,0.7438292827980539
72,200,20,4,100,0,True,False,False,False,0.3907037209543568,64507267.00000094,49402833.33333404,0.0,0.0,0.0,17.049241909442294,0.2841540318240382,0.674857752778395
73,200,20,4,100,0,True,False,False,False,0.400481341065649,58818331.00000166,45046833.33333461,0.0,0.0,0.0,18.698252420660644,0.311637540344344,0.712118881409993
74,200,20,4,100,0,True,False,False,False,0.3680414204547901,64976556.333334416,49762166.66666749,0.0,0.0,0.0,16.926104768586793,0.2821017461431132,0.6501431665979034
75,200,20,4,100,0,True,False,False,False,0.3847565027729113,56158226.66666803,43010000.00000104,0.0,0.0,0.0,19.5839517249709,0.3263991954161816,0.711155698189093
76,200,20,4,100,0,True,False,False,False,0.4008417978783883,61104919.3333348,46797666.66666781,0.0,0.0,0.0,17.9985508859026,0.2999758480983766,0.700817645976765
77,200,20,4,100,0,True,False,False,False,0.4843349518113796,51082240.000001155,39123333.33333423,0.0,0.0,0.0,21.52998772175956,0.3588331286959926,0.8431680805073722
78,200,20,4,100,0,True,False,False,False,0.3967548819588096,70450002.33333382,53953166.66666704,0.0,0.0,0.0,15.611071164998718,0.2601845194166453,0.6569394013754549
79,200,20,4,100,0,True,False,False,False,0.3724381471429357,66085132.66666757,50611000.0000007,0.0,0.0,0.0,16.642169813706435,0.2773694968951072,0.649807644038043
80,200,20,4,100,0,False,True,True,True,0.454670076286877,115312625.99999568,88304333.33332999,0.0,0.0,0.0,9.537550554091458,0.1589591759015243,0.6136292521884013
81,200,20,4,100,0,False,True,True,True,0.565410069285719,120414950.33332752,92211166.66666222,0.0,0.0,0.0,9.13341737845326,0.152223622974221,0.71763369225994
82,200,20,4,100,0,False,True,True,True,0.4399848658715443,123000830.3333294,94191166.66666368,0.0,0.0,0.0,8.941403054105955,0.1490233842350992,0.5890082501066436
83,200,20,4,100,0,False,True,True,True,0.4947459307796951,113227161.66666256,86707499.99999684,0.0,0.0,0.0,9.71321707451944,0.1618869512419906,0.6566328820216858
84,200,20,4,100,0,False,True,True,True,0.5185236267164349,126599513.33333012,96946666.6666642,0.0,0.0,0.0,8.68723718632537,0.1447872864387561,0.6633109131551911
85,200,20,4,100,0,False,True,True,True,0.5565900021034104,124435035.99999596,95289333.33333024,0.0,0.0,0.0,8.838346782011104,0.147305779700185,0.7038957818035955
86,200,20,4,100,0,False,True,True,True,0.5504025833056939,129776793.6666646,99379499.99999844,0.0,0.0,0.0,8.47455056429324,0.1412425094048873,0.6916450927105813
87,200,20,4,100,0,False,True,True,True,0.4932093733837412,127949917.33332932,97980666.6666636,0.0,0.0,0.0,8.595550688281032,0.1432591781380172,0.6364685515217584
88,200,20,4,100,0,False,True,True,True,0.4954082180827344,104205313.66666278,79799499.99999702,0.0,0.0,0.0,10.554164286843337,0.1759027381140555,0.67131095619679
89,200,20,4,100,0,False,True,True,True,0.5087870813995303,129975523.33332966,99531666.66666384,0.0,0.0,0.0,8.46159316611867,0.1410265527686444,0.6498136341681748
90,200,20,4,100,0,False,True,True,False,0.4071835217687788,83793621.99999873,64170333.33333236,0.0,0.0,0.0,13.125103960776592,0.2187517326796098,0.6259352544483887
91,200,20,4,100,0,False,True,True,False,0.3393061537154395,80669016.99999824,61777833.33333199,0.0,0.0,0.0,13.633487067284134,0.2272247844547355,0.5665309381701751
92,200,20,4,100,0,False,True,True,False,0.2356577807791046,74850786.9999993,57322833.333332784,0.0,0.0,0.0,14.693232283583209,0.2448872047263868,0.4805449855054914
93,200,20,4,100,0,False,True,True,False,0.6630247820489762,76244288.99999952,58389833.33333296,0.0,0.0,0.0,14.424686942782126,0.2404114490463687,0.903436231095345
94,200,20,4,100,0,False,True,True,False,0.3784687394042184,89935086.99999858,68872833.33333223,0.0,0.0,0.0,12.228820104438409,0.2038136684073068,0.5822824078115252
95,200,20,4,100,0,False,True,True,False,0.4097002775992359,68900868.66666676,52767000.00000006,0.0,0.0,0.0,15.96206290693788,0.266034381782298,0.6757346593815339
96,200,20,4,100,0,False,True,True,False,0.5160930649069382,85273319.99999827,65303333.333332025,0.0,0.0,0.0,12.897351715636525,0.2149558619272754,0.7310489268342135
97,200,20,4,100,0,False,True,True,False,0.4472352608229338,76864421.33333261,58864666.66666611,0.0,0.0,0.0,14.308310411010233,0.2384718401835038,0.6857071010064377
98,200,20,4,100,0,False,True,True,False,0.4194690199977353,79289880.99999875,60721833.333332375,0.0,0.0,0.0,13.870622406407916,0.2311770401067986,0.6506460601045339
99,200,20,4,100,0,False,True,True,False,0.4383758945753381,80453526.99999884,61612833.33333246,0.0,0.0,0.0,13.6700035537288,0.2278333925621466,0.6662092871374847
100,200,20,4,100,0,False,True,False,True,0.4710714742309299,118279204.99999551,90575833.33332992,0.0,0.0,0.0,9.298337776281482,0.154972296271358,0.626043770502288
101,200,20,4,100,0,False,True,False,True,0.5881184929558576,106441620.9999954,81511833.33332981,0.0,0.0,0.0,10.332424381248831,0.1722070730208138,0.7603255659766714
102,200,20,4,100,0,False,True,False,True,0.4204238964247055,127612316.33333015,97722166.66666424,0.0,0.0,0.0,8.618290393908875,0.1436381732318145,0.5640620696565202
103,200,20,4,100,0,False,True,False,True,0.4896987997888966,116835421.9999946,89470333.33332917,0.0,0.0,0.0,9.41324113161547,0.1568873521935911,0.6465861519824878
104,200,20,4,100,0,False,True,False,True,0.5256774889892205,130021015.66666432,99566499.9999982,0.0,0.0,0.0,8.458632586131799,0.1409772097688633,0.6666546987580838
105,200,20,4,100,0,False,True,False,True,0.4930035206254343,119787634.99999532,91730833.33332977,0.0,0.0,0.0,9.181248131328772,0.1530208021888128,0.6460243228142473
106,200,20,4,100,0,False,True,False,True,0.5318509286925787,119378203.99999464,91417333.3333292,0.0,0.0,0.0,9.212737025261742,0.1535456170876957,0.6853965457802744
107,200,20,4,100,0,False,True,False,True,0.5470583101931662,125332910.99999689,95976833.333331,0.0,0.0,0.0,8.775029569049325,0.1462504928174887,0.6933088030106549
108,200,20,4,100,0,False,True,False,True,0.4858498463444341,109058627.33332852,83515666.66666298,0.0,0.0,0.0,10.084484161336029,0.1680747360222671,0.6539245823667013
109,200,20,4,100,0,False,True,False,True,0.4386388006170703,120120447.33332752,91985666.66666225,0.0,0.0,0.0,9.155810059116051,0.1525968343186008,0.5912356349356711
110,200,20,4,100,0,False,True,False,False,0.4187231696708119,84191081.33333148,64474666.66666528,0.0,0.0,0.0,13.063141399094802,0.2177190233182467,0.6364421929890587
111,200,20,4,100,0,False,True,False,False,0.3186446918286555,80963519.99999858,62003333.33333224,0.0,0.0,0.0,13.58389556185328,0.2263982593642213,0.5450429511928769
112,200,20,4,100,0,False,True,False,False,0.2168884072918606,71697449.99999976,54908333.33333315,0.0,0.0,0.0,15.33945767945727,0.2556576279909545,0.4725460352828151
113,200,20,4,100,0,False,True,False,False,0.7782445888545909,80178178.66666526,61401999.9999989,0.0,0.0,0.0,13.716949153613674,0.2286158192268945,1.0068604080814856
114,200,20,4,100,0,False,True,False,False,0.4279413089804092,88268630.9999978,67596833.3333316,0.0,0.0,0.0,12.459692503897871,0.2076615417316312,0.6356028507120405
115,200,20,4,100,0,False,True,False,False,0.3954071148544903,70409298.66666666,53921999.99999999,0.0,0.0,0.0,15.620095936570804,0.26033493227618,0.6557420471306703
116,200,20,4,100,0,False,True,False,False,0.5022436574681352,82792790.66666482,63403999.9999986,0.0,0.0,0.0,13.28376530304367,0.2213960883840612,0.7236397458521964
117,200,20,4,100,0,False,True,False,False,0.3894265248854271,75281766.99999952,57652833.33333296,0.0,0.0,0.0,14.609115112826814,0.2434852518804469,0.6329117767658741
118,200,20,4,100,0,False,True,False,False,0.4131686993373722,78401583.33333215,60041666.66666577,0.0,0.0,0.0,14.027777925403504,0.233796298756725,0.6469649980940972
119,200,20,4,100,0,False,True,False,False,0.5223246380886217,82713777.66666482,63343499.999998614,0.0,0.0,0.0,13.29645472646862,0.2216075787744769,0.7439322168630987
120,200,20,4,100,0,False,False,True,True,0.454670076286877,115312625.99999568,88304333.33332999,0.0,0.0,0.0,9.537550554091458,0.1589591759015243,0.6136292521884013
121,200,20,4,100,0,False,False,True,True,0.565410069285719,120414950.33332752,92211166.66666222,0.0,0.0,0.0,9.13341737845326,0.152223622974221,0.71763369225994
122,200,20,4,100,0,False,False,True,True,0.4399848658715443,123000830.3333294,94191166.66666368,0.0,0.0,0.0,8.941403054105955,0.1490233842350992,0.5890082501066436
123,200,20,4,100,0,False,False,True,True,0.4947459307796951,113227161.66666256,86707499.99999684,0.0,0.0,0.0,9.71321707451944,0.1618869512419906,0.6566328820216858
124,200,20,4,100,0,False,False,True,True,0.5185236267164349,126599513.33333012,96946666.6666642,0.0,0.0,0.0,8.68723718632537,0.1447872864387561,0.6633109131551911
125,200,20,4,100,0,False,False,True,True,0.5565900021034104,124435035.99999596,95289333.33333024,0.0,0.0,0.0,8.838346782011104,0.147305779700185,0.7038957818035955
126,200,20,4,100,0,False,False,True,True,0.5504025833056939,129776793.6666646,99379499.99999844,0.0,0.0,0.0,8.47455056429324,0.1412425094048873,0.6916450927105813
127,200,20,4,100,0,False,False,True,True,0.4932093733837412,127949917.33332932,97980666.6666636,0.0,0.0,0.0,8.595550688281032,0.1432591781380172,0.6364685515217584
128,200,20,4,100,0,False,False,True,True,0.4954082180827344,104205313.66666278,79799499.99999702,0.0,0.0,0.0,10.554164286843337,0.1759027381140555,0.67131095619679
129,200,20,4,100,0,False,False,True,True,0.5087870813995303,129975523.33332966,99531666.66666384,0.0,0.0,0.0,8.46159316611867,0.1410265527686444,0.6498136341681748
130,200,20,4,100,0,False,False,True,False,0.4071835217687788,83793621.99999873,64170333.33333236,0.0,0.0,0.0,13.125103960776592,0.2187517326796098,0.6259352544483887
131,200,20,4,100,0,False,False,True,False,0.3393061537154395,80669016.99999824,61777833.33333199,0.0,0.0,0.0,13.633487067284134,0.2272247844547355,0.5665309381701751
132,200,20,4,100,0,False,False,True,False,0.2356577807791046,74850786.9999993,57322833.333332784,0.0,0.0,0.0,14.693232283583209,0.2448872047263868,0.4805449855054914
133,200,20,4,100,0,False,False,True,False,0.6630247820489762,76244288.99999952,58389833.33333296,0.0,0.0,0.0,14.424686942782126,0.2404114490463687,0.903436231095345
134,200,20,4,100,0,False,False,True,False,0.3784687394042184,89935086.99999858,68872833.33333223,0.0,0.0,0.0,12.228820104438409,0.2038136684073068,0.5822824078115252
135,200,20,4,100,0,False,False,True,False,0.4097002775992359,68900868.66666676,52767000.00000006,0.0,0.0,0.0,15.96206290693788,0.266034381782298,0.6757346593815339
136,200,20,4,100,0,False,False,True,False,0.5160930649069382,85273319.99999827,65303333.333332025,0.0,0.0,0.0,12.897351715636525,0.2149558619272754,0.7310489268342135
137,200,20,4,100,0,False,False,True,False,0.4472352608229338,76864421.33333261,58864666.66666611,0.0,0.0,0.0,14.308310411010233,0.2384718401835038,0.6857071010064377
138,200,20,4,100,0,False,False,True,False,0.4194690199977353,79289880.99999875,60721833.333332375,0.0,0.0,0.0,13.870622406407916,0.2311770401067986,0.6506460601045339
139,200,20,4,100,0,False,False,True,False,0.4383758945753381,80453526.99999884,61612833.33333246,0.0,0.0,0.0,13.6700035537288,0.2278333925621466,0.6662092871374847
140,200,20,4,100,0,False,False,False,True,0.4164048854547761,49092549.000000685,37599833.33333386,0.0,0.0,0.0,22.402584962536466,0.3733764160422744,0.7897813014970505
141,200,20,4,100,0,False,False,False,True,0.3539820985955999,44339797.33333405,33960666.66666722,0.0,0.0,0.0,24.803902276142914,0.4133983712690485,0.7673804698646485
142,200,20,4,100,0,False,False,False,True,0.3727843724776581,47438064.66666738,36333000.00000056,0.0,0.0,0.0,23.1839137563464,0.3863985626057733,0.7591829350834315
143,200,20,4,100,0,False,False,False,True,0.791277883405145,44560076.00000057,34129333.33333377,0.0,0.0,0.0,24.681286450229255,0.4113547741704876,1.2026326575756323
144,200,20,4,100,0,False,False,False,True,0.3278485676692488,58911710.00000164,45118333.33333459,0.0,0.0,0.0,18.668614440150684,0.3111435740025114,0.6389921416717603
145,200,20,4,100,0,False,False,False,True,0.3190314176708626,48359883.00000073,37038833.3333339,0.0,0.0,0.0,22.74199050481539,0.3790331750802566,0.6980645927511192
146,200,20,4,100,0,False,False,False,True,0.3624391073815545,55724852.33333448,42678166.66666755,0.0,0.0,0.0,19.736256875500093,0.3289376145916682,0.6913767219732228
147,200,20,4,100,0,False,False,False,True,0.3420711268179824,46540189.66666735,35645500.00000053,0.0,0.0,0.0,23.63118861089838,0.393853143514973,0.7359242703329555
148,200,20,4,100,0,False,False,False,True,0.7023918374695141,49300856.00000093,37759333.33333403,0.0,0.0,0.0,22.307929095591756,0.3717988182598626,1.0741906557293768
149,200,20,4,100,0,False,False,False,True,0.3161556070803549,55404011.66666824,42432500.00000121,0.0,0.0,0.0,19.850548126673896,0.3308424687778982,0.6469980758582532
150,200,20,4,100,0,False,False,False,False,0.4164048854547761,49092549.000000685,37599833.33333386,0.0,0.0,0.0,22.402584962536466,0.3733764160422744,0.7897813014970505
151,200,20,4,100,0,False,False,False,False,0.3539820985955999,44339797.33333405,33960666.66666722,0.0,0.0,0.0,24.803902276142914,0.4133983712690485,0.7673804698646485
152,200,20,4,100,0,False,False,False,False,0.3727843724776581,47438064.66666738,36333000.00000056,0.0,0.0,0.0,23.1839137563464,0.3863985626057733,0.7591829350834315
153,200,20,4,100,0,False,False,False,False,0.791277883405145,44560076.00000057,34129333.33333377,0.0,0.0,0.0,24.681286450229255,0.4113547741704876,1.2026326575756323
154,200,20,4,100,0,False,False,False,False,0.3278485676692488,58911710.00000164,45118333.33333459,0.0,0.0,0.0,18.668614440150684,0.3111435740025114,0.6389921416717603
155,200,20,4,100,0,False,False,False,False,0.3190314176708626,48359883.00000073,37038833.3333339,0.0,0.0,0.0,22.74199050481539,0.3790331750802566,0.6980645927511192
156,200,20,4,100,0,False,False,False,False,0.3624391073815545,55724852.33333448,42678166.66666755,0.0,0.0,0.0,19.736256875500093,0.3289376145916682,0.6913767219732228
157,200,20,4,100,0,False,False,False,False,0.3420711268179824,46540189.66666735,35645500.00000053,0.0,0.0,0.0,23.63118861089838,0.393853143514973,0.7359242703329555
158,200,20,4,100,0,False,False,False,False,0.7023918374695141,49300856.00000093,37759333.33333403,0.0,0.0,0.0,22.307929095591756,0.3717988182598626,1.0741906557293768
159,200,20,4,100,0,False,False,False,False,0.3161556070803549,55404011.66666824,42432500.00000121,0.0,0.0,0.0,19.850548126673896,0.3308424687778982,0.6469980758582532
