air_temp,ghi,wind_speed_100m,time
26.485668789808916,87.62738853503184,3.90015923566879,17:05
26.471337579617835,78.65127388535032,3.9394904458598727,17:10
26.463375796178344,70.24203821656052,3.978343949044586,17:15
26.455414012738853,61.96974522292994,4.021337579617835,17:20
26.45063694267516,54.531847133757964,4.069267515923567,17:25
26.447452229299362,46.9984076433121,4.11687898089172,17:30
26.437898089171973,39.81210191082803,4.165764331210191,17:35
26.426751592356688,33.18312101910828,4.217993630573249,17:40
26.414012738853504,27.648089171974522,4.269745222929936,17:45
26.414012738853504,22.21656050955414,4.3242038216560506,17:50
26.40764331210191,17.78980891719745,4.380254777070064,17:55
26.39171974522293,13.729299363057326,4.439171974522293,18:00
26.39171974522293,10.554140127388536,4.478343949044586,18:05
26.37420382165605,7.713375796178344,4.504777070063694,18:10
26.35987261146497,5.584394904458598,4.526114649681529,18:15
26.343949044585987,3.1974522292993632,4.554777070063694,18:20
26.326433121019107,1.78343949044586,4.58296178343949,18:25
26.318471337579616,0.6703821656050956,4.613694267515924,18:30
26.28503184713376,0.1592356687898089,4.645859872611465,18:35
26.27547770700637,0.0,4.677070063694267,18:40
26.264331210191084,0.0,4.710191082802548,18:45
26.256369426751593,0.0,4.745700636942676,18:50
26.227707006369428,0.0,4.780095541401274,18:55
26.211783439490446,0.0,4.81687898089172,19:00
26.21019108280255,0.0,4.834872611464968,19:05
26.20063694267516,0.0,4.8415605095541405,19:10
26.191082802547772,0.0,4.846019108280255,19:15
26.168789808917197,0.0,4.852388535031848,19:20
26.15286624203822,0.0,4.859872611464968,19:25
26.144904458598727,0.0,4.867834394904459,19:30
26.122611464968152,0.0,4.8775477707006365,19:35
26.111464968152866,0.0,4.887101910828025,19:40
26.10828025477707,0.0,4.900796178343949,19:45
26.09713375796178,0.0,4.9098726114649685,19:50
26.078025477707005,0.0,4.923248407643312,19:55
26.068471337579616,0.0,4.936464968152866,20:00
26.05732484076433,0.0,4.939649681528662,20:05
25.947452229299362,0.0,4.926751592356688,20:10
25.886942675159236,0.0,4.9197452229299365,20:15
25.8343949044586,0.0,4.913535031847133,20:20
25.769108280254777,0.0,4.904777070063694,20:25
25.695859872611464,0.0,4.898089171974522,20:30
25.627388535031848,0.0,4.890605095541401,20:35
25.54936305732484,0.0,4.885987261146497,20:40
25.498407643312103,0.0,4.882165605095541,20:45
25.444267515923567,0.0,4.877866242038217,20:50
25.38535031847134,0.0,4.875,20:55
25.30732484076433,0.0,4.876114649681528,21:00
25.27547770700637,0.0,4.865605095541401,21:05
25.197452229299362,0.0,4.848726114649682,21:10
25.151273885350317,0.0,4.834554140127389,21:15
25.10987261146497,0.0,4.81735668789809,21:20
25.038216560509554,0.0,4.80764331210191,21:25
24.99203821656051,0.0,4.793471337579618,21:30
24.937898089171973,0.0,4.78359872611465,21:35
24.88535031847134,0.0,4.774203821656051,21:40
24.837579617834393,0.0,4.76608280254777,21:45
24.772292993630572,0.0,4.755891719745223,21:50
24.713375796178344,0.0,4.749363057324841,21:55
24.648089171974522,0.0,4.744904458598726,22:00
24.638535031847134,0.0,4.734394904458599,22:05
24.63535031847134,0.0,4.712898089171974,22:10
24.63535031847134,0.0,4.696019108280255,22:15
