nb_electrical,nb_activeCS_Cparking,nb_activeCS_Cparking_fast,nb_solar,avg_statisfied_day,self_consumption,self_sufficiency,payback_period_norm,metric
121,39,2,718,0.7335031169212696,0.994573351504467,0.6155360102153772,0.9850057573041495,2.210937682397721
121,39,2,794,0.7066964075908727,0.9854055290087442,0.5837877456325913,0.9969311642610392,2.1706577683579846
192,24,6,543,0.8458371033372003,0.8994373299918874,0.6734527932722038,0.8403485320282308,2.224947869983194
83,24,6,543,0.8131140175333927,0.8992612309579088,0.7139194521609395,0.8126513071015301,2.1969008863636748
192,46,6,543,0.6390726065747554,0.9999999999999916,0.3134077724512114,0.6774463888194087,1.5672452133551331
192,24,8,543,0.7210437445273166,0.9994314702190851,0.521863030580998,0.9256988976087478,2.064233066600863
192,24,6,619,0.7529984458055449,0.9854256883347028,0.5707827900072473,0.9852408186590479,2.1948654964703906
192,46,8,619,0.5292923429929817,0.9999999999999912,0.4147629062164372,0.8101422284846064,1.6712448964507378
83,24,8,619,0.9494288338795467,0.898984426804936,0.7869082890236355,0.7687262357690848,2.34768170086754
83,46,6,619,0.9670269580830775,0.9999999999999918,0.49380323533528153,0.8971491283661195,2.259218674717422
83,46,8,543,0.943357256977108,0.9999999999999941,0.41644788805997746,0.8121814783191141,2.0886970457442042
83,46,8,619,0.9694257519531527,0.9999999999999901,0.5472445860726051,0.9493993931797853,2.356620813991022
117,39,2,893,0.7680324026508255,0.9776458983220336,0.6511612936062774,0.9397181274868415,2.228679565022689
158,39,2,893,0.5704414464200922,0.9809108614443238,0.6582007501628472,0.9377513361325498,2.03475338268292
117,31,2,893,0.6665499283890535,0.9128060744279826,0.7154430583273707,0.8265202794443981,2.0654246544953483
117,39,4,893,0.7475082439569681,0.983175375470563,0.6542885878284213,0.9429856886984421,2.213924802918147
117,39,2,269,0.7846971685434955,1.0000000000000042,0.2075416035959706,0.5050015627751985,1.4557320141954704
117,31,4,269,0.6281568937962811,1.000000000000004,0.23629315367371154,0.5560331889492912,1.3732246056845416
158,39,4,269,0.6031712430675988,1.0000000000000038,0.19931905232711664,0.48975719374185706,1.2523836786711493
158,31,2,269,0.5139514158605227,1.0000000000000036,0.24645364973455272,0.5732787929613588,1.2843931286095236
158,31,4,893,0.526286810292183,0.8743111498200993,0.7197693348701043,0.7815425712015658,1.8836448493898323
158,31,4,269,0.496846696818886,1.0000000000000027,0.22990616173745623,0.5449856959246533,1.2257573221335043
98,20,5,806,0.6176218140417696,0.8046361858865916,0.803623108134995,0.6542690164231035,1.9147893169728691
140,20,5,806,0.5525382169488613,0.7188039182866957,0.7185747539635735,0.5974979593154227,1.7248959794351428
98,20,5,806,0.6176218140417696,0.8046361858865916,0.803623108134995,0.6542690164231035,1.9147893169728691
98,20,9,806,0.971207114745373,0.6204378101493513,0.6814727571364767,0.49094213328217384,2.0073274537367283
98,20,5,706,0.8401549315175677,0.969427035903247,0.7608562607633031,0.857719056404456,2.3065589965326665
98,20,9,706,0.7163296531495746,0.7336271435485833,0.8654676819027624,0.5416253158830857,1.9503291145548702
140,20,9,706,0.9659863209203775,0.8051966479872852,0.6588937607290717,0.7428543554706882,2.235955684974323
140,20,5,706,0.8609903001621794,0.8633761771324768,0.7997695212417996,0.722842582665004,2.223648499820623
140,20,9,806,0.8319510862427287,0.9214854156471067,0.7439256646910719,0.817925971716384,2.24501758971197
140,20,9,706,0.9659863209203775,0.8051966479872852,0.6588937607290717,0.7428543554706882,2.235955684974323
173,35,9,456,0.593420872526696,0.9999999999999956,0.33638665445162524,0.7100013649637238,1.5725315610517199
65,35,9,456,0.9801832861593572,0.9999999999999981,0.5162960983841566,0.9198363486844464,2.3130565135511287
173,35,9,456,0.593420872526696,0.9999999999999956,0.33638665445162524,0.7100013649637238,1.5725315610517199
173,35,5,456,0.552914954406741,0.9999999999999973,0.4417410858111131,0.8413673325213858,1.7476751555770174
173,35,9,356,0.8406914188332378,1.0000000000000027,0.34402484253363375,0.7205781484171899,1.836489441277335
173,35,5,356,0.5704353338119628,1.0000000000000049,0.26924255758947635,0.6104401151278076,1.3962694950113514
65,35,5,356,0.9364010499271777,1.0000000000000024,0.37403613644833567,0.760200335365343,1.9958302944511892
65,35,9,356,0.9602000708236119,1.0000000000000038,0.4168042278832647,0.8127677549695361,2.1064112080997597
65,35,5,456,0.7827512387622476,0.999999999999993,0.5224825714188573,0.9258944468134188,2.126631742710752
65,35,5,356,0.9364010499271777,1.0000000000000024,0.37403613644833567,0.760200335365343,1.9958302944511892
136,28,3,631,0.9319361052961422,0.9991236548115705,0.6345011044785037,0.9742318717312151,2.41376886061016
102,28,3,631,0.6523260005105139,0.9991236548115696,0.679641309429356,0.9404093821958458,2.1364484302498448
136,43,3,631,0.783255575220462,0.9999999999999951,0.43447818106901337,0.8330321083648121,1.9638702284404848
136,28,7,631,0.8867982052800721,0.9275928858988138,0.6300096630394773,0.9036526559310671,2.294458591642721
136,28,3,531,0.5683781217016145,0.9999999999999902,0.5117202084410127,0.9152188901785435,1.8929731786329682
136,43,7,531,0.7554238585646259,0.999999999999994,0.3595674278095161,0.7412489991551591,1.7843267999673977
102,28,7,531,0.90609371159212,0.9999999999999964,0.6713088223327006,0.9471891987372135,2.390329968195494
102,43,3,531,0.878938577077801,0.9991236548115685,0.46324885270529426,0.8658093123248491,2.1153469715668853
102,43,7,631,0.8508032504262507,0.9999999999999967,0.45780649312237276,0.8590670909596587,2.0761155358838077
102,43,7,531,0.9112931466565158,0.9991236548115687,0.44311540135326233,0.8436077809250413,2.1093932486641673
61,43,7,281,0.9953363121302052,1.0000000000000033,0.28624486800321625,0.6371785579721266,1.8615107645049047
177,43,7,281,0.6211393892358946,1.000000000000002,0.20778860390131135,0.5054446581314851,1.2928149304884289
61,28,7,281,0.9444023702611889,1.0,0.4202156972578501,0.8168950025534476,2.0974699306209166
61,43,3,281,0.9570253274200632,1.000000000000002,0.31040527888554426,0.6733560118081839,1.8787055623366826
61,43,7,881,1.0,0.8573271238061883,0.810044377382184,0.710735465727804,2.3587709676335513
61,28,3,881,0.724939690863998,0.7590634369291275,0.8969868689756829,0.5584286145072858,2.0009578005518303
177,43,3,881,0.5837805462720191,0.9847093308337436,0.5516002142750794,0.9681214328866791,1.993182150578762
177,28,7,881,0.831476838785163,0.9186809234215015,0.6929324208809627,0.8478280090359654,2.233650784525899
177,28,3,281,0.4883857573040498,1.0000000000000036,0.24840753474669675,0.5765228643333699,1.2636346494347772
177,28,3,881,0.4129050607249756,0.9127482700791736,0.7764489904398938,0.7894841313594722,1.823548384436363
66,29,4,827,0.9958853501601591,0.7451903522486337,0.8921136340773765,0.5441727309250851,2.2537489883471453
69,29,4,827,0.8309521274508141,0.7087272336158786,0.9128189518808482,0.49292393830695636,2.0541312272624492
66,36,4,827,0.831382350879963,0.8368118368374503,0.8706816167158566,0.6584685497321041,2.1863961939847525
66,29,5,827,0.7366238638232736,0.9021445935980774,0.7429881950760239,0.7976838256508624,2.128698245534955
66,29,4,510,0.869924427476625,0.975994003437375,0.7518035584673518,0.8696551458711935,2.3410224201217003
66,36,5,510,0.9679534823748779,0.9999999999999907,0.5509728913895301,0.9529258419891024,2.3616576374756044
69,29,5,510,0.9600450432311225,0.871835638011206,0.6607553652149615,0.8187614281323373,2.307410763535429
69,36,4,510,0.8605144358930894,0.9999999999999972,0.5221658725020157,0.9255341129588586,2.2037812468535605
69,36,5,827,0.945753222684971,0.9605784695081374,0.7660219477138905,0.8456170275487432,2.4041878084048265
69,36,5,510,0.9607583608759356,0.9991236548115678,0.5626394312259707,0.9644905266891219,2.3753604325458344
141,44,8,477,0.7127106275380481,0.9999999999999952,0.33379051406300847,0.7064073921155728,1.6861504309040276
144,44,8,477,0.6876641126896291,0.9999999999999931,0.3986968395277429,0.7909276663610337,1.7975492506728572
141,21,8,477,0.8036747298137871,0.9489423750376151,0.5037199307464142,0.9560693249354417,2.1627199993463604
141,44,9,477,0.7571909816162823,0.9999999999999958,0.32964670642813365,0.7006262037298865,1.7215345504886757
141,44,8,860,0.6884826224298521,0.9676688678156703,0.6266109396474423,0.9486182245740274,2.1383895987218335
141,21,9,860,0.8564262299575656,0.7711919076951855,0.7436437092727353,0.6474005161713593,2.098741713547113
144,44,9,860,0.8597110253789704,0.9750316047106443,0.6515274989918851,0.9367434302306293,2.3176764548031077
144,21,8,860,0.9654981833690357,0.5651504225553855,0.7132397130596195,0.3984452822399851,1.9345352360567165
144,21,9,477,0.9077752611861759,0.9999999999999963,0.48217505247574743,0.8851530414611385,2.1786683446279125
144,21,9,860,0.9026831430116712,0.6908969426471103,0.804848901249531,0.5169419666962838,2.06350423070758
178,21,2,652,0.4502416159041257,0.9812557789130604,0.6657034492870604,0.9324969365637049,1.9153013118974789
182,21,2,652,0.4993793378667674,0.9989586569536492,0.6378858047374617,0.9714397625359211,1.981127744192658
178,29,2,652,0.46614028267870283,0.9524598955841267,0.652610527615391,0.9125100988894985,1.9007388036605142
178,21,3,652,0.790627506600447,0.937782747137414,0.7402426503213811,0.8373645050807835,2.2201861319383354
178,21,2,685,0.3897352926495382,0.9617522479302331,0.7531398767694971,0.8544518648558169,1.8466990589209529
178,29,3,685,0.4933367622092,0.9964141347954915,0.5685551580483789,0.9723416316508386,1.9205225202987417
182,21,3,685,0.34709532216829253,0.9982677926036175,0.6907611365162702,0.931801856741304,1.8315060881226128
182,29,2,685,0.4455357155109694,0.99707568362913,0.5735867727733055,0.9762231727113982,1.8806283064410119
182,29,3,652,0.43509666400906055,0.9824698484511079,0.6357055195690852,0.9564913281911633,1.9001524078554919
182,29,3,685,0.45897502735246565,0.9965988132868204,0.6193739687229008,0.9838942470979534,1.9383684494287396
103,36,6,302,0.7585491647214109,1.0000000000000033,0.2982089222826363,0.6552679209385163,1.6523842234860362
107,36,6,302,0.8547161516226027,1.0000000000000049,0.21578792604598176,0.5199432102323476,1.5472897026917356
103,44,6,302,0.8046102416109103,0.9997977227276341,0.28683799267348137,0.6381835781335021,1.6722642138831976
103,36,7,302,0.7994999345000596,1.0000000000000036,0.246770914393906,0.5737713218912904,1.5706879879064748
103,36,6,335,1.0,1.0000000000000013,0.4235864934870979,0.8207544137732997,2.159623608562978
103,44,7,335,0.9009420044019167,1.000000000000004,0.23701079045767337,0.5572007084900256,1.6477513452580812
107,36,7,335,0.7815473594125051,1.0000000000000013,0.28232576443194696,0.6310285707829684,1.638436541741031
107,44,6,335,0.7711259668769055,1.0000000000000056,0.26466218094248734,0.6031443377636262,1.5860000493945217
107,44,7,302,0.8140079358722736,0.999123654811584,0.2055353961422516,0.5017132162202437,1.4801494690063186
107,44,7,335,0.7959271915284564,1.000000000000004,0.25443135682009554,0.5864773912405059,1.5859496682250387
122,25,9,215,0.8813379945319295,0.9999999999999976,0.21535890650447875,0.5192936622318346,1.572918781967347
88,25,9,215,0.9400284590529171,0.9991236548115784,0.24290263010388116,0.5678910600466495,1.7022416231826716
122,40,9,215,0.7874521644155205,0.9991236548115776,0.15703310599687775,0.4068161369094326,1.3198947861224553
122,25,2,215,0.5252228916813577,1.0000000000000002,0.22732275676550673,0.5405623605890923,1.2476434576828555
122,25,9,597,1.0,0.6837717945918753,0.6070830660163327,0.6273430163532099,2.113009469166276
122,40,2,597,0.6747749319966486,0.9999999999999873,0.5057539136547656,0.9092556865210093,1.9886337494414703
88,25,2,597,0.7195273296006223,0.9999999999999866,0.6805869293787963,0.9406007895570251,2.2045976626606842
88,40,9,597,0.9213173588988256,0.9999999999999883,0.4950025979839161,0.8983742346814448,2.2156936719674034
88,40,2,215,0.8751138397622809,1.0000000000000002,0.16778406316617345,0.42849303531710575,1.4378341256123253
88,40,2,597,0.9559229116169051,0.9999999999999898,0.532880506810366,0.9358221762315484,2.3180494932967464
197,40,5,565,0.5942036356406157,0.9999999999999886,0.3842363172428791,0.7729539585690317,1.6745466480039508
163,40,5,565,0.6100901230772567,0.9999999999999902,0.3779713001375622,0.7650412458885444,1.677508409075851
197,25,5,565,0.46163168465435434,0.9999999999999905,0.5586517936364213,0.9599208527395127,1.8684739723030042
197,40,6,565,0.5808243475716859,0.9999999999999905,0.4941071880582666,0.8974810325040955,1.8735911305223947
197,40,5,247,0.45075126771416985,1.0000000000000027,0.16537696710397312,0.42355734016039936,1.0066101815577477
197,25,6,247,0.8088326342034322,1.0000000000000022,0.23942312682834144,0.5614130640079685,1.561784199674074
163,40,6,247,0.814834355605557,1.0000000000000029,0.22723694758332644,0.5403799789110485,1.5370038925832668
163,25,5,247,0.8206214979918756,0.9991236548115789,0.2883643073409165,0.6410044315053316,1.6923173753699403
163,25,6,565,0.7788812913562322,0.9915202101114917,0.6824063292907565,0.9307903523457229,2.2555967071345604
163,25,6,247,0.4298604743794236,1.0000000000000002,0.24605086103735943,0.5726277927642887,1.1993289559735998
159,32,7,390,0.862175505645824,0.9999999999999992,0.35425990596525203,0.7343092994775244,1.8798927298955501
125,32,7,390,0.9488961804409146,1.000000000000001,0.3549941797503111,0.7352870230574768,1.9681785472986404
159,32,7,390,0.862175505645824,0.9999999999999992,0.35425990596525203,0.7343092994775244,1.8798927298955501
159,32,4,390,0.8362037750450863,1.0,0.363691048566054,0.7467582903823111,1.8739149042802405
159,32,7,422,0.7889937964528786,0.9999999999999961,0.465379838699622,0.8674232275613719,2.028720894973948
159,32,4,422,0.5712029061022899,0.9991236548115764,0.3576733322246784,0.7394568148857406,1.596798386767773
125,32,4,422,0.892155003347628,0.9999999999999947,0.4271245433801361,0.8247213509331336,2.0585759889848703
125,32,7,422,0.976124028634898,0.9991236548115769,0.525393200690502,0.9295670460470846,2.3260056352343845
125,32,4,390,0.6661303887234968,0.9996404193038773,0.312521979658046,0.6764922855250202,1.592640257974954
125,32,4,422,0.892155003347628,0.9999999999999947,0.4271245433801361,0.8247213509331336,2.0585759889848703
84,47,3,740,0.9274132027891439,0.9877933553050785,0.5572730202023851,0.9704628339005834,2.3436944528516355
50,47,3,740,1.0,0.7967895136880304,0.8289948828647312,0.6324194324918507,2.295615338783636
84,47,3,740,0.9274132027891439,0.9877933553050785,0.5572730202023851,0.9704628339005834,2.3436944528516355
84,47,8,740,0.9768958788133297,0.9908350973986028,0.6102306915639417,0.9856424434072186,2.450722875471702
84,47,3,772,0.9805169938883636,0.9857233552908736,0.6382175451642007,0.9578360847141163,2.4489271147338405
84,47,8,772,0.9744157886814394,0.9881267273671768,0.6026062394091686,0.9893649418955693,2.4458657221043434
50,47,8,772,1.0,0.8657591009075379,0.7453553001116545,0.7561158570195607,2.3524000971088848
50,47,3,772,1.0,0.7916212532627666,0.7700687361610038,0.6567576035391537,2.2728125924679565
50,47,8,740,1.0,0.8805187610213493,0.8279927110060822,0.7270092405513642,2.38940340935623
50,47,8,772,1.0,0.8657591009075379,0.7453553001116545,0.7561158570195607,2.3524000971088848
75,23,7,609,0.9502014524736718,0.8229022412459807,0.7612395789029277,0.6981628476555933,2.2573559632516074
154,23,7,609,0.8021144765533511,0.9084132383967742,0.7082015871979269,0.8263927421027527,2.1950684884144454
75,45,7,609,1.0,0.9999999999999891,0.4945939576138236,0.8979620428331673,2.2936372089242263
75,23,2,609,0.6977852547342899,0.8077959395872822,0.790025389624289,0.6649038520508076,1.9947094184845287
75,23,7,553,0.9644530267829295,0.863147567324084,0.8161088477889497,0.7139513233698895,2.331291428383979
75,45,2,553,0.9794073095021542,0.9999999999999879,0.4843809692395053,0.8874644713548231,2.2543765562485816
154,23,2,553,0.40297030789347654,0.9270931489902152,0.6402327758201295,0.89505712836162,1.8102136569112002
154,45,7,553,0.7700302566687514,0.9999999999999915,0.3813688417480673,0.7693624808054688,1.8444878108726739
154,45,2,609,0.6736907170689206,0.9999999999999903,0.4005586898439623,0.7931054564402966,1.787243125384387
154,45,2,553,0.6226192844296808,0.9999999999999889,0.3694641600560875,0.7541565868500435,1.6723471993245944
150,38,3,259,0.6398384003465832,1.0000000000000036,0.20327853897869302,0.4971487836043446,1.2996100151338823
79,38,3,259,0.9127335801133706,1.000000000000001,0.2239748041877669,0.5346114800253773,1.6265249034889613
150,30,3,259,0.4751326457584059,0.9991236548115824,0.2979548693721289,0.6555251933161749,1.369021734572284
150,38,6,259,0.5763241848789084,1.0000000000000018,0.2035480051446969,0.49764838993559923,1.236810978930265
150,38,3,203,0.522077302712598,0.9999999999999989,0.1900682191293368,0.47236494146306296,1.1464968194791303
150,30,6,203,0.525838658258443,0.9999999999999986,0.19741840697592192,0.4862969329244552,1.1700703167636357
79,38,6,203,0.866047221692935,0.9999999999999989,0.1933896217453844,0.4786995065261525,1.499458425615395
79,30,3,203,0.6550457361800851,0.9849685602989793,0.3013272613161614,0.6702194905755403,1.5663270358085546
79,30,6,259,0.7678097828943876,0.9949923507255622,0.2633388101716809,0.6041201516350864,1.5826009826668188
79,30,6,203,0.9100655515414827,0.9999999999999991,0.2535978430231226,0.5853200021402536,1.6982638281002345
187,30,9,784,0.8165809463053305,0.8837232796761422,0.6899158741054416,0.8116460938007973,2.180159739390481
116,30,9,784,0.7010295685555061,0.9217423198297451,0.6518773465281572,0.880523701714443,2.103055147492475
187,23,9,784,0.8011670961103482,0.8223963248181063,0.7016724548164954,0.7339284104517523,2.0964334704152967
187,30,4,784,0.4351040427962268,0.9087978056552172,0.639899138912865,0.875629918320652,1.8226532722471707
187,30,9,378,0.8467824944415362,0.9994157290217575,0.34106870409781254,0.7169216261151868,1.836559083834973
187,23,4,378,0.4111308247154772,0.9999999999999989,0.4765850979663553,0.8793986747715348,1.6717975778600962
116,30,4,378,0.9244682271817941,1.0000000000000009,0.36052481932308145,0.7426134242727577,1.9555015069130168
116,23,9,378,0.963123345679248,0.9685954376289774,0.43324064728150496,0.8587489612872936,2.1684648247917453
116,23,4,784,0.8711358841489393,0.7560697161288176,0.8198884745375081,0.5890833618225205,2.1161300256014663
116,23,4,378,0.5584126468298068,0.9242107945166594,0.44896265736187063,0.9191633897404918,1.8367461624597952
112,45,5,434,0.8240953162784094,0.9999999999999959,0.31149487935542736,0.6747432834756173,1.7480345032383686
191,45,5,434,0.6256098347299274,0.9999999999999963,0.29748539783168243,0.6540495619844229,1.517647714979696
112,38,5,434,0.7850866471434653,0.9999999999999961,0.3699400563884265,0.7548482220803834,1.83588691433459
112,45,8,434,0.9212475800682324,0.9996404193038736,0.3067501928285592,0.6680438078128319,1.8346915421439116
112,45,5,728,0.8966488922863809,0.9930778299074681,0.5027319028328452,0.9124743376646336,2.211308752217291
112,38,8,728,0.7518233750682357,0.9923093077481931,0.5704381387806573,0.9780735871407146,2.1862474732334762
191,45,8,728,0.5964314060877832,0.9946680840981493,0.4112984240752986,0.8102966590721615,1.7357668044201837
191,38,5,728,0.518576066596125,0.9917380972957427,0.5419579864706774,0.9522264774919476,1.9043689332646145
191,38,8,434,0.7720266206237163,0.9999999999999953,0.30437399623773204,0.6642875191558072,1.6798133367697092
191,38,8,728,0.4418881155821477,0.9944658068257741,0.53239358577348,0.9404816138549017,1.8082845980558333
94,34,2,521,0.8400528177886504,0.9999999999999881,0.4547559967178942,0.8557759109050024,2.059633526067968
172,34,2,521,0.4957856138499853,0.9999999999999905,0.47076645741392337,0.8731083359699668,1.7455071157510909
94,49,2,521,1.0,0.9999999999999916,0.36677746466867317,0.7507048616652757,2.0441268334002145
94,34,5,521,0.899655955984214,0.99941572902175,0.5136031466461269,0.9176477832939836,2.228186256595099
94,34,2,466,0.7893960150380406,0.9999999999999936,0.46477549712512295,0.8667305333830062,2.027946946121145
94,49,5,466,0.9286931986860171,0.9999999999999953,0.3556109858136292,0.7360750326740347,1.9492570200109554
172,34,5,466,0.5887258292564133,0.999999999999993,0.3318907707945006,0.7037504359885919,1.5579888818806058
172,49,2,466,0.7263934391126528,0.9999999999999942,0.2850244247174433,0.6350979722813525,1.5895109511679597
172,49,5,521,0.6514076270014991,0.9999999999999891,0.3482711036990928,0.726206253491698,1.6562307634524713
172,49,5,466,0.6386662373795061,0.9991236548115724,0.3161969854059676,0.6821320099705483,1.5737558356748285
169,49,6,871,0.7799016444636914,0.9821441344923539,0.4884906706822339,0.9077872014655022,2.0784813824749806
97,49,6,871,0.8915679313558678,0.9792181317600865,0.6460771563772288,0.9451693237484692,2.35359898020612
169,34,6,871,0.5281183517497144,0.9358830973051101,0.7359421034911652,0.838087379463338,1.9549594140059847
169,49,9,871,0.7481016663506487,0.9852533657403951,0.4523193304758354,0.8657237077799405,1.9756808385112574
169,49,6,816,0.7827707388914948,0.987502047462555,0.5249347857044491,0.9398244825086817,2.1425430499637357
169,34,9,816,0.9454065499722045,0.8459218252942612,0.683029087719408,0.7736590870538846,2.2654889072016156
97,49,9,816,0.950065464021806,0.9859316689579195,0.5753041803159651,0.9888025421471116,2.3991113504216894
97,34,6,816,0.8459736082980971,0.9874819724697056,0.66795345818715,0.937203529250688,2.317539904098505
97,34,9,871,0.9126655151012322,0.8562058380515989,0.722229333946205,0.7596417669967824,2.2500907492549787
97,34,9,816,0.6982494017539929,0.8942788427178715,0.729686041247574,0.7972982222098309,2.0792964569618833
131,27,4,346,0.47129530225740424,1.0000000000000047,0.3763001339732805,0.7630821476426991,1.5354175570787278
60,27,4,346,0.9096199536226082,1.0000000000000036,0.4771034086107387,0.8800133668928619,2.171316047404061
131,27,4,346,0.47129530225740424,1.0000000000000047,0.3763001339732805,0.7630821476426991,1.5354175570787278
131,27,3,346,0.5798251056491387,1.000000000000004,0.3244967342121043,0.6934598514536514,1.5328823444724735
131,27,4,641,0.5414993023299152,0.9897271367063369,0.6750202067938268,0.9342888295427221,2.0158042973076986
131,27,3,641,0.4871345553245389,0.9862598846092305,0.6035484960262617,0.9866574588627327,1.956630811008281
60,27,3,641,0.7827972319908948,0.8821378508619908,0.8911074393561323,0.6989143654970608,2.1945975489728617
60,27,4,641,0.7818618088781819,0.9215776053808099,0.7643863578980523,0.8057257457493331,2.199096640945957
60,27,3,346,0.7379627114396058,1.0000000000000044,0.4705100304654771,0.873015271535787,1.9873860073477743
60,27,3,641,0.7827972319908948,0.8821378508619908,0.8911074393561323,0.6989143654970608,2.1945975489728617
56,42,8,696,0.9784007819481553,0.9421523394444873,0.7978304620498231,0.8084860384699644,2.4251511900579783
135,42,8,696,0.7421151951433225,0.9961534538415191,0.4716122681183686,0.8772973988431204,1.9967024084811378
56,42,8,696,0.9784007819481553,0.9421523394444873,0.7978304620498231,0.8084860384699644,2.4251511900579783
56,42,7,696,1.0,0.9741744972884844,0.7404922667190253,0.8748256321002427,2.4672194454754632
56,42,8,291,1.0,1.000000000000001,0.3564527759092449,0.7374123728540071,2.0225745935814032
56,42,7,291,1.0,1.0000000000000036,0.34504628708014945,0.722098577938202,1.9981356076023218
135,42,7,291,0.9568056459047065,1.0000000000000013,0.2628823946365075,0.6003307590160047,1.7674423206299172
135,42,8,291,0.6470694057502316,1.0000000000000024,0.21933463883301355,0.5263280734358805,1.348865190252523
135,42,7,696,0.7309292078544164,0.9907041308181707,0.5224575293743453,0.9343950089586364,2.083290240312529
135,42,7,291,0.9568056459047065,1.0000000000000013,0.2628823946365075,0.6003307590160047,1.7674423206299172
59,33,6,729,0.6622522441566939,0.632018291040512,0.7483739898282207,0.46948640586502427,1.7304378418842947
95,33,6,729,0.7172730388440689,0.9831599620776675,0.7453083743937816,0.8810129175376752,2.1945326558967695
59,37,6,729,0.9067116789397713,0.7834673434499843,0.7558733313789412,0.655011785079152,2.1664221291220764
59,33,3,729,0.9021354026291054,0.8315256147880291,0.724088054589885,0.7302142609597809,2.2116201072607944
59,33,6,214,0.9325517029720657,0.9991236548115762,0.3251545606769678,0.6953026890702788,1.8879780405839188
59,37,3,214,0.9550949257420397,1.0,0.23887538668132652,0.5605869656387246,1.7067822007258255
95,33,3,214,0.7359121849189159,1.0000000000000002,0.1948290690281306,0.48139208669623745,1.373167526837658
95,37,6,214,0.9479560394925385,1.0000000000000002,0.19846339955593179,0.4882501942810278,1.5949769534183116
95,37,3,729,0.8626508810578264,0.9914323754923119,0.4737884237957433,0.8837830777972044,2.1254646978916254
95,37,3,214,0.8286884555636387,0.9999999999999989,0.158348391214855,0.4091842499255521,1.3645514184610747
134,48,2,379,0.8158355306226761,1.0000000000000018,0.25847819018458185,0.5930748884626522,1.615692971232994
170,48,2,379,0.6868862711058864,1.0000000000000007,0.23912636697436318,0.5607800803560561,1.438967445041433
134,22,2,379,0.5749517339870096,0.9996404193038758,0.40255261384526375,0.795940603827508,1.6929344288907284
134,48,7,379,0.7505305458994762,1.0,0.27858792477522215,0.6251894033859992,1.598590289105653
134,48,2,564,0.744661824771148,0.9991236548115696,0.42271435766648735,0.8202397328124263,1.903073043716764
134,22,7,564,0.8215438013005757,0.9484363718237324,0.6777073982742752,0.8898868596486135,2.2535965795686095
170,48,7,564,0.6913569210440561,0.9999999999999896,0.3910472793944281,0.7814648171747508,1.7856595617343496
170,22,2,564,0.3760696317143138,0.999123654811567,0.6039076730346296,0.9992767895206018,1.8584725596626193
170,22,7,379,0.4606932684541415,0.9720255134266731,0.4140069394916184,0.8326788468786753,1.6245776669261116
170,22,7,564,0.45065993828778605,0.9999999999999896,0.5370834878178149,0.9397967639185993,1.8201234924606373
171,25,8,554,0.8562775545050894,0.9999999999999937,0.5794488988064729,0.9786501248765337,2.298486798426801
132,25,8,554,0.8130325543223258,0.8604212352401908,0.5503983212734668,0.8986795639769453,2.1520307753180443
171,30,8,554,0.9403539248680602,0.999999999999994,0.49210940864663527,0.8954122336673269,2.2294536854526954
171,25,5,554,0.872677823868341,0.9991236548115682,0.6664465676020533,0.9498876162135372,2.355722694163521
171,25,8,739,0.7945708822707046,0.9252297325537173,0.6741229813152038,0.8679492726441302,2.2018185399669976
171,30,5,739,0.5424361117981863,0.926225818908023,0.6159034913360547,0.9136422466420449,1.948801151509075
132,25,5,739,0.5700366844801902,0.9815979210025978,0.6134122928013744,0.9736839750703766,2.0344504937916663
132,30,8,739,0.949011731545407,0.9037386629429066,0.7151329029162297,0.8168460591121508,2.3379641129905413
132,30,5,554,0.6300278080933428,0.9999999999999915,0.5244858031314252,0.9277342993320258,1.9773507499305087
132,30,5,739,0.5181633824892815,0.7758197195491758,0.6883836214655566,0.6870236123030062,1.7558938919647331
96,40,4,204,0.8024022771715115,0.9999999999999997,0.19615465983686628,0.48393658312481086,1.4432625881658154
57,40,4,204,0.993757129069053,0.999123654811578,0.23447767661667593,0.553562373761319,1.7349016441237128
96,45,4,204,0.857250572485908,0.9999999999999994,0.16851617582404685,0.430003941302763,1.4220674544479084
96,40,9,204,0.9778361240457154,0.9999999999999994,0.17865365691335486,0.45020402677622307,1.5709630763526223
96,40,4,389,0.8487910878973383,0.9999999999999997,0.29572830812291484,0.6514414093021307,1.7368151436978008
96,45,9,389,0.8480143447209149,0.9999999999999999,0.3173684536961566,0.6832834584207639,1.785192566098604
57,40,9,389,1.0,0.9861609788355498,0.47460791847343475,0.8896746450101343,2.269360979788882
57,45,4,389,1.0,1.0000000000000013,0.43573514919399703,0.8346855514798807,2.1832736708350784
57,45,9,204,1.0,0.9999999999999996,0.23341514887371878,0.5512570249707311,1.7379891440697062
57,45,9,389,1.0,1.000000000000001,0.43145544378588757,0.8297954913663194,2.1749598463950295
115,22,3,291,0.5381749981170352,0.9996404193038805,0.31179409274218683,0.6755366913071078,1.4631469636178924
76,22,3,291,0.6756811896956707,1.0000000000000047,0.3330241164753865,0.7055002171504421,1.647600700026422
115,41,3,291,0.8885357586136058,1.0000000000000036,0.23717781624976067,0.5575383321438708,1.635816343757285
115,22,4,291,0.944482796307514,0.9996404193038773,0.3773353189979726,0.7647511880376637,2.011102239543556
115,22,3,827,0.5845368882684929,0.9296801019852395,0.7566105809885082,0.8189963001087938,2.008821653168093
115,41,4,827,0.8567180450856375,0.9868346233670544,0.5952606977686653,0.9944196299960283,2.327346233296598
