int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
59,10,6,180,4,1.0,17476351.490909625,5210795.277966107,5210795.277966115,0.6658489295344093,1.0000000000000013,130.5878976619973
60,10,6,210,4,0.9039743589743588,11631510.0,3468666.6666666665,3468666.6666666665,0.37991590211814114,1.0,224.52802774532285
61,10,6,210,4,0.7957106506724823,17173860.080640744,5524508.276428602,4863210.8044371335,0.5326574437704472,0.8802974963739264,152.06831706658247
62,10,6,210,4,0.9534351145038166,15538582.799785148,4766506.676531017,4548263.419669265,0.4981619066369182,0.9542131645516573,168.07195570217064
63,10,6,210,4,1.0,22903288.146758277,6838068.183044647,6822175.581439051,0.7472188133088904,0.9976758638287634,114.02729526282648
64,10,6,210,4,0.8581719128329303,17179561.66666661,5122333.333333316,5122333.333333343,0.5610385996395816,1.0000000000000053,152.01784834052376
65,10,6,210,4,1.0,19344654.999999948,5767666.66666665,5767666.666666673,0.6317206279406307,1.0000000000000038,135.00369998844678
66,10,6,210,4,1.0,26976846.28068316,8046500.000000023,8040011.68733515,0.8806058888817024,0.9991936478388277,96.80894396725843
67,10,6,210,4,0.8994949494949481,11969805.833333328,3569499.9999999986,3569500.0,0.39095996904018016,1.0000000000000004,218.18231944308212
68,10,6,210,4,0.6187179487179479,11969805.833333328,3569499.9999999986,3569500.0,0.39095996904018016,1.0000000000000004,218.18231944308212
69,10,6,210,4,0.7451282051282048,4914799.999999999,1466666.6666666665,1466666.6666666665,0.16064097341147615,1.0,531.3746235859039
70,10,9,30,4,0.8512722646310423,4850675.724125867,1703909.6775586288,1284693.1927286305,0.9849685602989801,0.7539678949234833,130.95082749825923
71,10,9,30,4,1.0,3834142.2711625975,1144890.8905601383,1144890.8905601383,0.8777827566590369,1.0000000000000002,165.66938706929966
72,10,9,30,4,0.9342307692307692,4582854.582582985,1469873.885220838,1303155.6638122196,0.9991236548115776,0.8865765130703236,138.60356870454945
73,10,9,30,4,0.7429670329670301,6289233.186222291,2796969.040178191,1290072.3701396976,0.9890927517091628,0.46123941724342754,100.99800423865999
74,10,9,30,4,0.8681959706959703,9461862.11761826,5203920.972137484,1304298.6796844269,1.0000000000000002,0.25063768006236514,67.13266290545909
75,10,9,30,4,1.0,4203508.932929819,1298635.645317183,1227163.2244081234,0.9408605893130505,0.9449634536316744,151.11184730069542
