int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
725,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9486574950663993,36741651.65068619,22001.833333333056,3912.8960390532798,0.9999999999999999,0.17784409052518332
726,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9852015535020755,32064720.38903577,18512.999999999844,3854.079578185891,0.98496856029898,0.20818233555803617
727,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31562745.07089532,18237.99999999994,3784.3746889029894,0.9671544173758866,0.20749943463663792
728,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9644744998591135,29807698.73756185,16894.166666666573,3784.3746889029894,0.9671544173758866,0.2240048156012239
729,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,34658401.42853777,20406.83333333311,3912.808082904653,0.9999775214706066,0.1917400911249351
730,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,28919939.3731289,15993.99999999995,3924.861903267881,0.9918895698294188,0.24539589241389856
731,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35312809.373128675,20888.99999999977,3924.861903267881,0.9918895698294188,0.18789132573449782
732,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9594175599817814,39889855.877745815,24381.499999999713,3932.5932378784587,0.9938434296976367,0.1612941467046123
733,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36229839.03979533,21591.1666666664,3924.8619032678816,0.9918895698294189,0.18178090901068789
734,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35070062.87774581,20690.999999999793,3932.5932378784587,0.9938434296976367,0.19006298573672117
735,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31945457.87774588,18298.499999999873,3932.593237878459,0.9938434296976368,0.21491342120274812
736,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,28265367.54441265,15480.666666666619,3932.5932378784614,0.9938434296976374,0.25403255057136687
737,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,34971895.211079195,20615.833333333194,3932.5932378784587,0.9938434296976367,0.19075596772117637
738,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,29916062.786604382,16980.333333333238,3782.3397364265834,0.955871423396886,0.22274826189670038
739,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31819477.039795503,18214.16666666655,3924.861903267881,0.9918895698294188,0.21548402268936667
740,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,29605850.104805402,16476.166666666584,3952.290436703639,0.9878224495840096,0.23987924598381452
741,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,39166423.10480519,23796.66666666635,3952.290436703639,0.9878224495840096,0.16608588471930347
742,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,37139677.93641022,22256.666666666366,3944.7232486143844,0.9859311315256571,0.17723782755493953
743,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,37708274.10480508,22680.16666666636,3952.290436703639,0.9878224495840096,0.1742619661835389
744,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9585413916470571,34918162.214137465,20562.666666666417,3940.2568150991046,0.9848148058490332,0.19162187857115576
745,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9552127829013776,30383294.8808044,17090.333333333252,3940.256815099106,0.9848148058490336,0.23055470822292082
746,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,34985823.474583045,20670.833333333085,3904.3347037174035,0.9758365516879101,0.18888134023224915
747,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,34290846.88080427,20082.333333333157,3940.2568150991046,0.9848148058490332,0.19620512963794742
748,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,29105434.438138846,16092.99999999997,3952.29043670364,0.9878224495840097,0.2455906566024761
749,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36426213.09125077,21701.166666666468,3950.5886243295326,0.9873971042064251,0.18204498794978313
750,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9883984020821397,30893705.721813273,17456.99999999993,3955.651726930327,0.9778941569506211,0.2265940154053012
751,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35227400.665198006,20749.666666666453,3971.9876355288216,0.981932629159433,0.19142416595586417
752,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,29703673.66519811,16520.166666666577,3971.9876355288216,0.981932629159433,0.24043266122388854
753,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9458353381651184,30453099.99853159,17093.999999999945,3971.9876355288234,0.9819326291594335,0.23236150903994596
754,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,30225638.33186491,16919.833333333274,3971.9876355288216,0.981932629159433,0.23475335467422861
755,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35409384.15807579,21026.499999999756,3884.3542336471705,0.9602683883289406,0.18473612981938103
756,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,30534555.721813243,17181.99999999992,3955.6517269303276,0.9778941569506213,0.23022068018451555
757,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9869716797197716,34003896.331864655,19812.833333333125,3971.9876355288216,0.981932629159433,0.20047549831483955
758,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9188502345555143,30237658.38847994,16954.666666666617,3955.6517269303276,0.9778941569506213,0.23330754916622795
759,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,39543872.82143403,24062.49999999978,3967.0641718404336,0.9807154779274238,0.16486500454401953
760,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,33628489.20128898,17572.499999999894,5216.725655420258,0.9999100928098841,0.2968687241667542
761,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31371593.978693295,15843.666666666633,5217.19471873771,1.0000000000000007,0.329292128425936
762,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35699587.53462225,19158.333333333187,5216.725655420258,0.9999100928098841,0.27229538001323866
763,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36150443.015828475,19502.999999999913,5217.077443872874,0.9999775214706073,0.26750127897620346
764,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9068873316764027,43175657.312026605,24881.9999999998,5217.194718737711,1.0000000000000009,0.20967746639087506
765,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36208870.81233103,19636.833333333154,5160.289480558793,0.9890927517091634,0.262786234061441
766,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31559289.103251733,15992.166666666652,5214.146463275713,0.9994157290217582,0.3260437795551396
767,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9028004492116154,35099694.92271948,19161.999999999865,4921.615221760172,0.9433451283855762,0.2568424601690954
768,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9722949908708415,37848474.820604324,20810.166666666453,5212.622655248883,0.9991236548115786,0.2504844261338098
769,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,40753529.10325122,23032.166666666402,5214.146463275713,0.9994157290217582,0.22638540866508894
770,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36887793.87241903,20036.4999999998,5236.891917562893,0.9953696832787949,0.26136760000813236
771,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,29465360.53908633,14353.166666666679,5236.8919175628935,0.9953696832787953,0.3648596884006704
772,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,28900771.152486704,13927.833333333348,5232.448748570053,0.9945251755473437,0.3756828950592971
773,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9472982767461071,35417673.20575242,18910.83333333317,5236.891917562893,0.9953696832787949,0.27692549689664325
774,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,40072257.205752306,22474.83333333305,5236.891917562893,0.9953696832787949,0.2330113794346102
775,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,32065427.603554122,16428.499999999945,5183.051864431982,0.9851363698027423,0.3154914851892747
776,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,38685938.20575241,21413.333333333107,5236.891917562888,0.9953696832787943,0.24456220038432178
777,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31605894.539086126,15992.166666666635,5236.891917562893,0.9953696832787949,0.32746606677620727
778,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,37678894.99494643,20656.166666666417,5228.017567080107,0.9936829462660011,0.25309718165262207
779,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,34714660.59836752,18371.8333333332,5237.341596730794,0.9954551532518205,0.2850745215083324
780,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9461796406352452,40231255.46565252,22571.999999999694,5252.557409624196,0.9900563345919653,0.23270234846820254
781,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,39916281.43281176,22324.49999999972,5256.589116388071,0.9908162723726504,0.2354627927339083
782,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,32067656.766145486,16314.833333333278,5256.58911638807,0.9908162723726502,0.32219692404998035
783,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9362437940587673,37794902.09947858,20700.16666666649,5256.58911638807,0.9908162723726502,0.25393945860603934
784,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35730325.50262247,19139.999999999967,5243.412478911328,0.9883326034881244,0.27395049524092674
785,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36128446.09947881,19424.166666666573,5256.58911638807,0.9908162723726502,0.2706210879774213
786,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,35412540.43281198,18875.99999999986,5256.589116388071,0.9908162723726504,0.2784800337141401
787,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36487495.64488632,19842.166666666497,5165.394165391346,0.9736269050081593,0.26032409928643835
788,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9539695310709236,33652604.97821988,17671.49999999994,5165.394165391348,0.9736269050081595,0.29230083271886176
789,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9817081507356105,41762312.432811856,23737.999999999756,5256.589116388071,0.9908162723726504,0.2214419545196783
790,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,31320908.058170673,15770.333333333276,5239.199312593625,0.9794049007762782,0.3322186793299852
791,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,40325368.32653782,22606.83333333303,5276.286315213253,0.9863378670471844,0.23339342743919567
792,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,40378043.65987116,22647.166666666366,5276.286315213251,0.9863378670471842,0.2329777668382353
793,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36848796.32653797,19944.83333333314,5276.286315213253,0.9863378670471844,0.2645440163390671
794,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,34176720.32653795,17898.833333333176,5276.286315213255,0.9863378670471847,0.2947838117128659
795,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,36829641.659871325,19930.166666666475,5276.286315213251,0.9863378670471842,0.2647386950375044
796,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,38505674.99320455,21213.49999999974,5276.286315213254,0.9863378670471846,0.2487230450049882
797,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,1.0,37129034.01029746,20186.83333333312,5258.807390742553,0.9830703936670915,0.2605068018300349
798,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9480813695248682,39822659.01029739,22249.33333333305,5258.807390742552,0.9830703936670913,0.23635797585287738
799,date ('2024-01-01 23:55:00'),30,30,18,10,true,false,0.9645261473086507,39315060.34363071,21860.666666666388,5258.807390742553,0.9830703936670915,0.24056024781537408
800,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,21826937.923366748,14701.499999999975,1287.5283504312051,0.9871422631070369,0.08757802608109427
801,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32235998.955150757,22647.166666666344,1303.1556638122204,0.999123654811578,0.05754166439417317
802,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28943738.328006368,20124.499999999764,1304.2986796844266,1.0,0.06481148250562459
803,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28893457.328006357,20085.99999999978,1304.2986796844268,1.0000000000000002,0.06493571042937575
804,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30059497.661339752,20978.833333333157,1304.2986796844266,1.0,0.06217212649342294
805,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,25189423.661339782,17249.833333333205,1304.2986796844268,1.0000000000000002,0.07561224821598875
806,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31017230.994672902,21712.166666666355,1304.2986796844266,1.0,0.06007224887817639
807,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29287554.028346132,20390.333333333117,1302.657570365949,0.9987417687803878,0.06388603604809286
808,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28577405.328006383,19843.9999999998,1304.2986796844266,1.0,0.06572760933705099
809,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,24607600.661339875,16804.333333333238,1304.2986796844266,1.0,0.07761680596380502
810,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27474087.796159808,18976.833333333172,1318.5505756434422,0.9778941569506211,0.0694821181428296
811,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29648142.46282635,20641.499999999745,1318.5505756434422,0.9778941569506211,0.06387862198209716
812,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29688031.88839911,20663.499999999745,1323.9958785096064,0.9819326291594326,0.06407413451301197
813,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27245229.637208886,18833.833333333187,1298.003889967042,0.9626558458544784,0.06891873082840555
814,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28798625.814605195,20014.499999999778,1303.5897907624335,0.9667985915708901,0.06513226864335596
815,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32717888.96091471,22989.99999999967,1319.82217061097,0.9788372267969533,0.05740853286694168
816,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30546017.46282643,21328.999999999807,1318.5505756434425,0.9778941569506213,0.06181961534265341
817,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,34561314.462826535,24403.499999999724,1318.5505756434422,0.9778941569506211,0.0540312076400294
818,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32309826.888399117,22670.999999999738,1323.9958785096064,0.9819326291594326,0.05840041808961324
819,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31478753.048351392,22051.333333333037,1313.3618261030576,0.9740459557885638,0.05955929313887634
820,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27277686.231995367,18842.999999999887,1308.0014146716608,0.939375715852022,0.06941577321401415
821,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28625061.33072699,19823.83333333314,1340.4107682091953,0.9626513479256041,0.06761612376731081
822,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,23902160.30383546,16217.666666666611,1333.9454874746646,0.9580081360375584,0.08225261468817971
823,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29095469.303835288,20194.166666666482,1333.9454874746646,0.9580081360375584,0.06605598089256849
824,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33305525.44879185,23402.499999999694,1343.6930773347865,0.9650086247984841,0.05741664682554445
825,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,26783361.44879215,18408.499999999913,1343.6930773347863,0.965008624798484,0.07299307805279043
826,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,37389439.97050234,26544.833333333238,1333.9454874746646,0.9580081360375584,0.05025254710488555
827,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,26801697.970502034,18437.83333333321,1333.9454874746646,0.9580081360375584,0.07234827776987572
828,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,26103370.782125387,17887.833333333212,1343.6930773347865,0.9650086247984841,0.07511771002644975
829,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32193736.637168474,22566.499999999713,1333.9454874746646,0.9580081360375584,0.05911175802515594
830,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29962692.00918472,20811.99999999977,1363.3902761599659,0.9491227814517038,0.065509815306553
831,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31555043.503962297,22051.33333333304,1350.5948449468417,0.9402152547697037,0.06124776332255916
832,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,23588976.675851632,15931.666666666633,1363.390276159966,0.9491227814517039,0.08557737898273683
833,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33798318.53765055,23800.333333333114,1330.6246320079053,0.9263130109425207,0.05590781496090745
834,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27539570.478177547,18978.66666666656,1349.3403993058864,0.939341973687432,0.07109774479973448
835,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30118267.478177402,20953.166666666446,1349.3403993058864,0.939341973687432,0.06439792231751289
836,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,0.9809102834326859,31253237.675851315,21800.166666666388,1363.3902761599659,0.9491227814517038,0.062540360218652
837,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,26978932.89177937,18536.833333333176,1357.3427160141548,0.9449127784856012,0.07322408804169174
838,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,24273756.009184897,16455.999999999924,1363.3902761599659,0.9491227814517038,0.0828506487700518
839,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,24728345.012136303,16828.166666666584,1348.036121101259,0.9384340017156432,0.08010594070068627
840,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33665900.243635304,21697.499999999734,2606.311327624441,0.9991236548115783,0.12012035154393239
841,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,35551801.71829206,23140.33333333301,2607.0732316378535,0.9994157290217573,0.11266359883772448
842,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30343525.03713482,19211.499999999804,2569.386385457261,0.9849685602989801,0.1337421016296118
843,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33225238.32267959,21356.49999999973,2608.5973593688523,0.9999999999999996,0.12214535899463323
844,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27773341.322679825,17181.999999999905,2608.5973593688523,0.9999999999999997,0.15182152015882125
845,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,0.9836861335367805,32183807.91030202,20562.666666666446,2606.3113276244394,0.9991236548115777,0.12674967551020302
846,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32320180.322679617,20663.49999999976,2608.5973593688523,0.9999999999999997,0.12624179637374514
847,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31824657.91030205,20287.666666666482,2606.3113276244394,0.9991236548115777,0.12846777159971395
848,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31027240.32267963,19673.49999999979,2608.5973593688523,0.9999999999999997,0.1325944727358569
849,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28074391.598341774,17422.16666666655,2602.444411099123,0.9976412809559773,0.1493754744109022
850,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27867242.75131104,17233.333333333227,2621.706239455662,0.9883326034881234,0.15212995586783432
851,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31132246.88307241,19722.99999999978,2628.294558194033,0.9908162723726494,0.1332603842313067
852,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,35595284.2164056,23140.333333333005,2628.294558194033,0.9908162723726496,0.11358066974809079
853,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,26128486.721963003,15926.166666666597,2606.2858574735383,0.98251941738748,0.1636480335803897
854,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,34752428.65577618,22566.499999999683,2582.697082695671,0.9736269050081583,0.11444827876257758
855,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33093155.655776232,21295.999999999724,2582.6970826956713,0.9736269050081584,0.12127615902966307
856,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,26579109.377210848,16283.666666666626,2598.3442543733577,0.979525586442675,0.15956751679842973
857,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,25930227.084644362,15750.1666666666,2621.706239455662,0.9883326034881234,0.16645577757625882
858,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,0.9842160234941509,34900011.474742435,22612.333333333037,2625.510399256381,0.9897666982403677,0.11610966283546212
859,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29112821.735148806,18197.666666666533,2614.9515544895908,0.9857862177497865,0.14369707954259392
860,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31102404.92565314,19686.333333333172,2637.101151286884,0.9778941569506209,0.13395593311537138
861,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33135959.776798557,21226.333333333103,2647.9917570192124,0.9819326291594324,0.12475031440596938
862,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29354142.941084582,18412.166666666526,2596.007779934083,0.9626558458544779,0.1409941495171184
863,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,0.9756017533191443,31036644.588488735,19662.499999999793,2620.1982699638183,0.9716262028854573,0.13325865327216
864,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,37698793.25898663,24737.16666666643,2637.101151286884,0.9778941569506209,0.10660481803845398
865,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31251619.443465337,19783.499999999833,2647.9917570192124,0.9819326291594324,0.1338484978400806
866,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28929116.1101321,18005.166666666573,2647.991757019212,0.9819326291594322,0.14706843907873995
867,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28502158.925653126,17695.3333333332,2637.101151286884,0.9778941569506209,0.14902805737596939
868,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33822367.592319675,21768.99999999974,2637.1011512868836,0.9778941569506208,0.12114020631572028
869,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,36176763.11013183,23554.66666666635,2647.9917570192124,0.9819326291594324,0.11241898662767101
870,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,34043183.55972591,21981.666666666377,2609.3184771724946,0.9520375106180317,0.11870430558067459
871,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32161122.003857996,20448.999999999764,2667.688955844392,0.9733345986103695,0.13045571694676622
872,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29197052.893059496,18270.99999999988,2609.318477172495,0.9520375106180318,0.1428120232703471
873,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31545778.337191384,19977.83333333313,2667.6889558443922,0.9733345986103699,0.13353244625348526
874,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,24592634.337191675,14653.833333333334,2667.6889558443922,0.9733345986103699,0.1820471746308287
875,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27362993.559726186,16866.66666666659,2609.318477172496,0.9520375106180322,0.15470267651220404
876,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32165906.766661804,20476.49999999975,2652.496063118106,0.9677913106228131,0.12953854726726438
877,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,32812229.772053074,20962.33333333308,2658.267010925773,0.9698969021145314,0.12681159910279413
878,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,36221911.33719138,23558.333333333037,2667.6889558443922,0.9733345986103699,0.11323759274896748
879,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,27800530.160094056,17117.833333333263,2662.765492156005,0.9715382206846711,0.15555505421184632
880,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,34020745.8654532,19924.66666666647,3909.4669914366605,0.9991236548115779,0.19621241634004913
881,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,35249038.86545314,20865.16666666644,3909.466991436666,0.9991236548115793,0.18736811710602402
882,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33469892.31735305,19497.49999999982,3912.8960390532798,0.9999999999999999,0.200687064446894
883,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33311866.317353167,19376.499999999854,3912.8960390532798,0.9999999999999999,0.20194029050929266
884,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,37315348.532119945,22447.33333333312,3909.4669914366605,0.9991236548115779,0.17416175602610695
885,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,0.9910641025641015,38514909.532119684,23365.833333333,3909.4669914366605,0.9991236548115779,0.16731553870409285
886,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33467654.865453202,19501.166666666486,3909.4669914366605,0.9991236548115779,0.20047349259976052
887,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,0.9603816610486579,35949031.258946024,21625.999999999713,3766.1502809240374,0.9624968931797259,0.1741491852827193
888,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30947750.89664229,17585.333333333245,3900.767315752024,0.9969003205860305,0.22181935604018746
889,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,29418680.317353066,16395.49999999991,3912.8960390532798,0.9999999999999999,0.23865670696552718
890,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30134241.877745908,16912.499999999913,3932.5932378784587,0.9938434296976367,0.2325258381598509
891,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30168244.34101071,17040.83333333325,3867.390275424302,0.9773653624498672,0.22694842439773022
892,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,31628305.87774576,18056.49999999985,3932.5932378784623,0.9938434296976377,0.21779377165444547
893,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,28815883.039795615,15915.166666666633,3924.861903267881,0.9918895698294188,0.24661142327137991
894,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,34262991.37312872,20085.99999999981,3924.861903267881,0.9918895698294188,0.19540286285312747
895,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,35474256.03763524,21002.666666666475,3931.7423316914073,0.9936283890178266,0.1872020536292904
896,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,33515040.544412464,19501.166666666486,3932.5932378784587,0.9938434296976367,0.2016593830050422
897,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,36807248.877745695,22021.999999999734,3932.5932378784587,0.9938434296976367,0.17857566242296366
898,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,25663500.752493367,13511.666666666695,3918.316619079241,0.9902354481613731,0.28999506247040074
899,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,30067200.544412654,16861.16666666661,3932.5932378784637,0.9938434296976381,0.23323375633626442
900,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,35511570.43813862,20998.999999999793,3952.290436703639,0.9878224495840096,0.18821326904632021
901,date ('2024-01-01 23:55:00'),30,30,21,10,true,false,1.0,38719263.54747075,23473.999999999676,3940.2568150991046,0.9848148058490332,0.16785621603046602
