int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
1120,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10926549.78014559,6451.499999999997,1227.1632244081234,0.9408605893130505,0.19021362852175835
1121,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10386265.245854028,5983.999999999979,1261.45822963433,0.9671544173758868,0.21080518543354518
1122,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10320860.28848454,5868.499999999989,1303.1556638122204,0.9991236548115782,0.2220594127651398
1123,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,7633536.591970457,3892.166666666666,1251.3097081359033,0.9593735910540491,0.32149437968635386
1124,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,6990822.351900965,3347.666666666668,1284.6931927286305,0.9849685602989803,0.38375779928167786
1125,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10125004.685234247,5747.499999999983,1284.6931927286305,0.9849685602989803,0.22352208659915349
1126,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12153456.011952963,7280.166666666662,1297.7672093474541,0.9949923507255616,0.17826064549998236
1127,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11166007.661340026,6513.833333333318,1304.2986796844268,1.0000000000000002,0.20023519376983803
1128,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11704732.661340056,6926.333333333326,1304.2986796844266,1.0,0.18831012267449274
1129,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10703614.725270763,6251.666666666654,1245.731930342011,0.9550971336131493,0.1992639717955767
1130,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,9024490.001090648,4900.499999999993,1287.459086265174,0.9548353631845466,0.26271994414145006
1131,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14197703.796160156,8812.833333333358,1318.5505756434422,0.9778941569506211,0.14961710108101128
1132,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11548756.888399543,6776.0,1323.9958785096064,0.9819326291594325,0.19539490532904463
1133,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,9562274.462826714,5263.499999999991,1318.5505756434422,0.9778941569506211,0.250508326331043
1134,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10781939.8592077,6332.333333333321,1232.5423096832844,0.9141067055736802,0.19464267668841714
1135,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10713484.85034174,6302.999999999987,1217.8299253335379,0.9031953647755404,0.19321433053046808
1136,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10073265.303875767,5686.999999999985,1298.0038899670417,0.9626558458544782,0.22824052927150434
1137,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11548174.63720917,6816.333333333334,1298.003889967042,0.9626558458544784,0.1904255303389469
1138,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,8195395.814232645,4278.999999999997,1278.9597271348541,0.9485318707096305,0.2988922007793538
1139,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12428763.147938922,7481.833333333332,1303.5897907624335,0.9667985915708902,0.174234005581845
1140,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11217664.340656482,6695.333333333326,1213.8241454318227,0.8717398259234402,0.18129405736809082
1141,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14883555.296730302,9306.000000000033,1338.9389767676348,0.9615943420818086,0.14387910775495702
1142,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12166963.737735482,7373.666666666664,1244.7641472598584,0.8939602043111576,0.16881209899098487
1143,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12859689.303835632,7764.166666666671,1333.9454874746646,0.9580081360375584,0.17180794085752887
1144,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15378527.970502311,9692.833333333363,1333.9454874746648,0.9580081360375585,0.13762183270883924
1145,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11411117.6371689,6654.999999999986,1333.9454874746648,0.9580081360375585,0.20044259766711758
1146,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14512597.448792364,9014.500000000015,1343.6930773347865,0.9650086247984841,0.14905908007485544
1147,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15739465.914906882,9991.666666666675,1319.6270936587769,0.9477250038560638,0.13207277000755052
1148,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13483410.32743724,8257.333333333354,1324.01154747219,0.9508738150067221,0.16034372042695624
1149,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13871001.114010397,8591.000000000018,1300.4986728535914,0.9339874239227115,0.15137919600204733
1150,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12090635.000395011,7401.166666666668,1189.9843828184348,0.8284064416872847,0.16078335165425736
1151,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13065128.66706172,8147.333333333357,1189.9843828184348,0.8284064416872847,0.14605814370572354
1152,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13894098.87449222,8570.833333333358,1324.6252844438643,0.9221365711171498,0.15455034918158803
1153,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12870550.22693007,7804.500000000009,1313.5382594420087,0.914418349715847,0.1683052417761557
1154,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10491666.909711204,6049.999999999984,1270.8314184372402,0.8846880249290024,0.21005477990698243
1155,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13316553.31843787,8167.500000000011,1299.836498342842,0.9048798823872873,0.1591474133263349
1156,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,8787508.269644365,5481.666666666659,801.37543662488,0.5578767112368919,0.14619193127848243
1157,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15983746.318824619,10143.833333333387,1341.8578097402785,0.9341329764214593,0.13228310892400358
1158,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14450000.675851852,8935.666666666695,1363.390276159966,0.9491227814517039,0.15257846191218283
1159,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,10283804.47817772,5767.666666666653,1349.3403993058864,0.9393419736874321,0.23394909541222153
1160,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20923347.989346944,11938.666666666742,2608.5973593688523,0.9999999999999996,0.2184998904988415
1161,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14676636.910302497,7159.166666666667,2606.3113276244385,0.9991236548115772,0.3640523330403126
1162,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18990640.433978133,10459.166666666697,2608.362827710126,0.999910092809883,0.24938533927592557
1163,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13152758.95964295,6467.999999999999,2303.1320772618915,0.8829005630133473,0.3560810261691237
1164,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13257756.703801878,6130.666666666653,2569.38638545726,0.9849685602989797,0.41910391237341216
1165,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16256896.91030258,8369.166666666688,2606.3113276244394,0.9991236548115777,0.3114182607935198
1166,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15361416.243635865,7683.500000000011,2606.31132762444,0.9991236548115778,0.33920886674359807
1167,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14654934.226957887,7381.000000000013,2454.3264488162454,0.9408605893130499,0.33251950261702223
1168,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14161855.243635785,6764.99999999999,2606.31132762444,0.9991236548115778,0.3852640543421203
1169,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15007661.180067137,7461.666666666679,2575.056700862409,0.9871422631070363,0.34510476223306746
1170,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17656661.290987533,9727.666666666682,2423.570176177397,0.9136391354261358,0.24914198432416743
1171,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17219595.295229692,9249.166666666704,2515.2514862028097,0.9482012181129557,0.27194357901102434
1172,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15453767.721623223,7850.333333333329,2545.045902858249,0.9594331375932229,0.32419590287354044
1173,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18037781.98911027,9769.833333333387,2582.6970826956713,0.9736269050081584,0.2643542622046426
1174,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15308686.112010248,8006.1666666666915,2374.9141591069415,0.8952967569769812,0.29663561326980464
1175,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15287609.751311375,7602.833333333341,2621.7062394556615,0.9883326034881232,0.34483279121235394
1176,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13179679.655776724,6049.999999999989,2582.6970826956704,0.9736269050081582,0.4268920797844092
1177,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17920459.65577694,9680.000000000055,2582.697082695671,0.9736269050081583,0.2668075498652538
1178,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15196427.606845262,7535.000000000011,2620.4413243103336,0.9878557549152515,0.3477692533922136
1179,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16155835.989110257,8328.833333333367,2582.697082695671,0.9736269050081583,0.3100910991170024
1180,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16410969.925653601,8438.833333333356,2637.1011512868836,0.9778941569506208,0.31249593955960064
1181,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12348071.763370281,5344.166666666654,2626.723652206114,0.9740459557885633,0.4915123004284024
1182,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13580867.925653439,6271.833333333318,2637.1011512868836,0.9778941569506208,0.42046735159101123
1183,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16688712.592320282,8651.500000000024,2637.101151286884,0.9778941569506209,0.3048143271440648
1184,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14060020.096703652,6654.999999999994,2626.7236522061144,0.9740459557885636,0.3946992715561408
1185,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18260599.194745287,9894.500000000022,2611.9808986880894,0.9685790238449008,0.263983111697214
1186,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13931215.883162037,6614.666666666664,2589.5694890981117,0.9602683883289399,0.3914890378600251
1187,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14089972.170514848,6816.333333333334,2538.510250779971,0.9413345181642353,0.37241580284316655
1188,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19040891.295877956,10499.500000000064,2607.179581524866,0.9667985915708899,0.24831464179483315
1189,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16948066.443465833,8833.000000000025,2647.991757019212,0.9819326291594322,0.29978396434045107
1190,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13202838.502635047,6735.66666666667,2156.9665703440783,0.7869921215373887,0.32023059885347815
1191,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11218877.405098556,4597.999999999993,2551.2230706516575,0.930840785616347,0.5548549522948373
1192,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13696217.670525104,6312.166666666651,2667.688955844392,0.9733345986103695,0.42262650793616535
1193,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11059355.557637837,5384.499999999989,1972.0669713540967,0.719529542524249,0.36624885715555777
1194,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15001059.83596847,7986.000000000024,2237.6332370107452,0.8164242101057446,0.2801944949925794
1195,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15487179.003858523,7683.500000000003,2667.6889558443922,0.9733345986103699,0.34719710494493283
1196,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14510616.898606667,6977.666666666664,2640.9716440247253,0.9635865041336985,0.3784892242905545
1197,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16820818.766662493,8728.500000000035,2652.496063118106,0.967791310622813,0.3038891061600614
1198,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13485516.337191766,6150.833333333318,2667.688955844392,0.9733345986103695,0.4337117933902287
1199,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12202114.543966865,5444.999999999989,2491.220698210628,0.9089482838808614,0.45752446248129175
1200,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12758455.312446015,4315.666666666659,3482.5579855764,0.8900205757623451,0.8069571295843996
1201,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16774400.317353442,6715.499999999984,3912.8960390532807,1.0000000000000002,0.5826663746635828
1202,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18776062.984020203,8248.166666666673,3912.89603905328,1.0,0.47439585027621617
1203,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19552143.369760867,8853.166666666693,3906.039223894954,0.9982476367657379,0.44120249521582955
1204,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15740205.198786996,5928.999999999985,3909.4669914366596,0.9991236548115777,0.6593805011699561
1205,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12222471.069357183,4839.999999999987,2886.7729311976027,0.7377586581359963,0.5964406882639691
1206,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17631728.5321204,7377.333333333336,3909.46699143666,0.9991236548115778,0.5299295578488151
1207,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,11960813.438452229,4601.666666666654,2910.9826444374194,0.7439458179782684,0.6325931136046564
1208,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15352166.317353452,5626.499999999985,3912.8960390532816,1.0000000000000002,0.6954405116952443
1209,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18784780.509145748,8530.500000000016,3737.1957910260326,0.9550971336131491,0.43809809401864197
1210,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16793444.577247255,6816.333333333326,3857.92089340196,0.9749722639174395,0.5659818416649173
1211,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17998042.341011085,7723.833333333338,3867.390275424302,0.9773653624498672,0.5007086647939452
1212,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15845505.387437996,6049.999999999986,3883.7345310418273,0.9814958763566497,0.6419395919077415
1213,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16434526.6605906,6594.499999999986,3824.1465725999597,0.9664368307334887,0.5798993968610157
1214,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,22108630.87774647,10769.000000000044,3932.5932378784587,0.9938434296976367,0.36517719731436926
1215,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,22882651.37096923,11363.000000000062,3931.742331691406,0.9936283890178264,0.34601270190014827
1216,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20377228.6351918,9458.166666666688,3923.098894676282,0.991444022985574,0.4147842846227711
1217,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15232587.341011027,5606.333333333321,3867.3902754243018,0.977365362449867,0.689825246820437
1218,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17272996.373129174,7078.499999999986,3924.8619032678816,0.9918895698294189,0.5544764997199816
1219,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21572591.47847463,10385.833333333378,3915.2073264069318,0.9894496689295886,0.37697575155968055
1220,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17883969.214138094,7522.166666666677,3940.256815099104,0.9848148058490331,0.5238193980146366
1221,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17735094.936410874,7401.166666666668,3944.7232486143844,0.9859311315256571,0.5329866798407076
1222,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17674999.250657693,7524.000000000001,3837.101960626819,0.959032621400999,0.5099816534591731
1223,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14504832.084039614,5949.166666666651,3293.6979424302936,0.8232160115224025,0.5536402200471163
1224,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17697924.771472428,7360.833333333336,3952.290436703639,0.9878224495840096,0.5369351889555491
1225,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17559510.98674075,7260.000000000001,3949.0081275780485,0.9870020800558436,0.5439405134405024
1226,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18104328.95965259,7784.333333333339,3880.7009726627143,0.9699296148174699,0.49852708080281477
1227,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19167331.8808048,8504.83333333335,3940.2568150991046,0.9848148058490332,0.46329618237854125
1228,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13585556.869695326,5223.166666666664,3307.7930061958705,0.8267388853189871,0.633292639751595
1229,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18177218.451761052,7744.00000000001,3941.9820002087254,0.9852459929311224,0.5090369318451343
1230,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,15609721.998531824,5730.999999999982,3971.9876355288225,0.9819326291594334,0.6930706046988022
1231,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16941744.049400423,6816.333333333324,3930.297404945729,0.9716262028854578,0.5765999420429949
1232,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20350550.38848039,9386.666666666699,3955.651726930329,0.9778941569506215,0.4214117606814966
1233,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17631186.911627423,7401.16666666667,3894.011669901126,0.9626558458544784,0.5261348440427578
1234,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18222632.47681267,7965.83333333334,3822.7529576115026,0.9450396644537148,0.47989366556478696
1235,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,12836452.653542476,5586.166666666649,2710.827551753317,0.6701556674751761,0.4852750935501374
1236,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14203055.312397284,5344.166666666649,3532.035291555562,0.8731700645536642,0.6609141353292824
1237,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16090982.998531817,6099.49999999998,3971.987635528822,0.9819326291594331,0.6511988909793974
1238,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18284240.72181361,7804.500000000009,3955.6517269303276,0.9778941569506213,0.506842427693039
1239,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19158771.57829416,8570.833333333354,3894.011669901126,0.9626558458544784,0.454332912385157
1240,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18913356.97330115,6332.333333333318,5201.023087669371,0.9969003205860318,0.8213438576095254
1241,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20974492.978693586,7885.166666666677,5217.194718737711,1.0000000000000009,0.6616467272394628
1242,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,24629182.76991884,10688.333333333398,5214.1464632757115,0.9994157290217581,0.4878353154475922
1243,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13375240.626260497,4456.833333333326,3693.598320934044,0.7079663535785577,0.8287494830262258
1244,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18198874.320033576,6952.000000000003,4457.359193118709,0.8543593700097054,0.6411621394014252
1245,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17127949.22834321,5853.833333333318,4634.655715801176,0.8883424839704898,0.7917300428439236
1246,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18220051.922719862,6049.99999999998,5042.615221760181,0.9665376689218598,0.8334901192992061
1247,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,13635728.000789208,5102.1666666666515,3409.402147774162,0.6534933679069318,0.6682263380473993
1248,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18496287.06846238,6211.333333333313,5074.5985367475805,0.9726680352799583,0.8169902119911339
1249,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21632078.04781183,8429.666666666695,5191.068837389823,0.9949923507255628,0.6158095026363009
1250,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21382594.78769837,8207.83333333335,5210.703328956406,0.9903920500648393,0.6348451677003345
1251,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18613336.205752958,6046.333333333316,5236.891917562893,0.9953696832787949,0.866126895236161
1252,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21192033.205753013,8020.833333333334,5236.891917562891,0.9953696832787947,0.652911200111737
1253,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20259214.328280453,7320.499999999997,5228.017567080109,0.9936829462660015,0.7141612686401354
1254,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19451494.76101832,6917.166666666662,5090.893978047023,0.9676200323211527,0.7359796609469714
1255,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20129963.026245344,7340.666666666662,5152.083468152939,0.9792502443525404,0.7018549815847256
1256,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21606251.66295754,8691.833333333354,5011.3635901858515,0.9525037881399565,0.5765600188129668
1257,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21578534.69291208,8449.833333333348,5152.083468152939,0.9792502443525403,0.6097260460545093
1258,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,26168471.69291222,11964.33333333339,5152.083468152937,0.97925024435254,0.43062018790457013
1259,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20538828.703276176,8228.00000000002,4786.055329401068,0.9096797207908994,0.5816790628829674
1260,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18499501.75826421,6735.666666666662,4741.965719016221,0.8938147329770645,0.7040083712104058
1261,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19946535.31155353,7179.333333333334,5165.39416539135,0.9736269050081598,0.7194810333445096
1262,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,22969132.88801396,9861.50000000005,4930.981237032915,0.9294423323262353,0.5000234484645226
1263,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14505050.418814186,5087.499999999983,3843.0171232215316,0.7243716060712395,0.755384201124628
1264,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14593814.336951425,4940.833333333321,3979.820727322986,0.7501577639888065,0.805495846312632
1265,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21259292.61615265,8050.166666666671,5251.020798512766,0.9897666982403686,0.6522872154008525
1266,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21919166.669627424,8671.66666666669,5176.933464923064,0.9758019515059277,0.5969940570735787
1267,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,14016951.855798751,4698.833333333319,3852.5340112894746,0.7261654475435869,0.8198916067015541
1268,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19500628.502622604,6715.499999999989,5243.412478911331,0.9883326034881248,0.7807925662886367
1269,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,17655520.51342708,6231.49999999999,4651.414436356167,0.8767466908765161,0.7464357596655982
1270,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21174584.659871932,7945.666666666667,5276.286315213246,0.9863378670471832,0.6640457669018642
1271,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19242458.343631405,6493.666666666645,5258.807390742553,0.9830703936670915,0.8098363622107547
1272,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,19168973.347738236,8006.166666666683,4258.900120906869,0.7961498315795048,0.5319524684189512
1273,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,22798425.373920675,9256.500000000024,5233.286012975728,0.9782994809821496,0.5653633676849472
1274,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20058926.01029812,7118.833333333327,5258.807390742553,0.9830703936670915,0.7387175881922449
1275,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,20094740.32653856,7118.833333333319,5276.286315213251,0.9863378670471842,0.7411728956355108
1276,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,16271533.038629659,5928.99999999998,4168.777796630747,0.7793025538183371,0.7031165114911048
1277,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,24576932.326538686,10550.833333333354,5276.286315213253,0.9863378670471844,0.5000824246312211
1278,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,18435467.326538548,5848.333333333316,5276.286315213247,0.9863378670471834,0.9021863177908117
1279,date ('2024-01-01 23:55:00'),10,30,27,10,true,false,1.0,21912039.326538637,8510.333333333345,5276.286315213253,0.9863378670471844,0.619985858197475
1280,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,10945161.018567637,6376.33333333333,1284.6931927286307,0.9849685602989804,0.20147836155501564
1281,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,10262776.018567601,5853.83333333332,1284.6931927286305,0.9849685602989801,0.21946186704927825
1282,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11737317.158772852,7131.666666666672,1189.8619613337278,0.9122618767210692,0.16684206048147607
1283,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13871383.632504473,8591.000000000027,1301.2222055495622,0.9976412809559778,0.151463415847929
1284,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9676164.351900922,5404.666666666652,1284.6931927286307,0.9849685602989804,0.2377007264207415
1285,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,8063121.738970181,4154.333333333329,1294.4016946332506,0.9924120255541693,0.3115786796036071
1286,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,8743324.809400903,4992.166666666661,1092.3483696441813,0.8374986394285652,0.21881248014773463
1287,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,12481790.994673416,7522.166666666666,1304.2986796844268,1.0000000000000002,0.17339401498031512
1288,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13219221.11347896,8207.833333333347,1227.1632244081234,0.9408605893130505,0.14951122599242042
1289,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11571122.107312454,6979.500000000004,1205.740250843861,0.9244356907081961,0.17275453124777715
1290,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14076072.88839958,8712.00000000002,1323.9958785096064,0.9819326291594326,0.15197381525592327
1291,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9130918.554119088,4929.833333333326,1321.2410382881635,0.9798895204568581,0.2680092710953377
1292,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9878603.629640663,5505.499999999994,1319.2226921948986,0.9783926276658139,0.23961905225590774
1293,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11283697.970542511,6614.666666666672,1298.003889967042,0.9626558458544784,0.19623118675171955
1294,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15268549.658490647,9639.666666666712,1314.6957825722502,0.975035275622741,0.1363839464613829
1295,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13459149.129493488,8248.166666666688,1318.5505756434425,0.9778941569506213,0.15985983660733968
