int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
49,10,6,150,4,0.8998599439775912,15894037.499999959,4739166.666666654,4739166.666666673,0.7266996034701665,1.0000000000000038,122.86368394437254
50,10,6,180,4,1.0,11225555.000000002,3347666.666666668,3347666.666666666,0.4277735254469767,0.9999999999999994,203.30397917964854
51,10,6,180,4,0.9551282051282038,21915703.333333295,6533999.999999989,6533999.9999999935,0.8349314593061468,1.0000000000000009,104.13537568419376
52,10,6,180,4,1.0,25855007.302960724,7708159.156371801,7708159.156371767,0.9849685602989781,0.9999999999999956,88.2691686472144
53,10,6,180,4,0.8865139949109404,20986927.499999955,6257166.666666653,6257166.6666666595,0.7995569782861611,1.000000000000001,108.74388354369665
54,10,6,180,4,0.8759157509157497,16502969.999999959,4920666.666666654,4920666.666666672,0.6287755434280871,1.0000000000000036,138.29025926848354
55,10,6,180,4,0.5658241758241772,4256660.833333329,1270499.9999999988,1270500.0000000002,0.16234778375397318,1.000000000000001,536.147954783807
56,10,6,180,4,0.9129198966408253,19750609.999999933,5888666.6666666465,5888666.666666668,0.7524690929549234,1.0000000000000038,115.55086146706394
57,10,6,180,4,0.910350781533989,12984693.333333332,3871999.9999999995,3871999.9999999986,0.4947741981073466,0.9999999999999999,175.76079322114654
58,10,6,180,4,0.8384615384615374,12849374.999999987,3831666.666666663,3831666.6666666684,0.4896203002103954,1.0000000000000016,177.611751544336
59,10,6,180,4,1.0,15326834.608769678,4570104.702067464,4570104.70206748,0.5839798267644764,1.0000000000000036,148.90223965059135
60,10,6,210,4,1.0,20857759.999999985,6218666.666666662,6218666.66666667,0.6811177272646594,1.0000000000000013,125.20999378648531
61,10,6,210,4,0.947692307692307,10954918.33333334,3267000.000000002,3266999.9999999995,0.3578277682740631,0.9999999999999992,238.39520483265417
62,10,6,210,4,0.6653846153846149,7098345.83333334,2117500.000000002,2117499.9999999986,0.23192540536281858,0.9999999999999984,367.91670359819716
63,10,6,210,4,0.9523809523809527,6286435.833333336,1875500.0000000007,1875499.9999999993,0.20541964474992508,0.9999999999999993,415.4341298056674
64,10,6,210,4,1.0,21423636.66666662,6387333.333333319,6387333.333333327,0.6995914392069781,1.0000000000000013,121.90273951310192
65,10,6,210,4,0.8250183150183151,18938699.99999992,5646666.666666644,5646666.666666668,0.6184677476341834,1.0000000000000044,137.89753256559376
66,10,6,210,4,1.0,24368071.58927886,7264959.2417125255,7264959.241712512,0.7957159938977713,0.9999999999999982,107.17302723080546
67,10,6,210,4,0.7865384615384606,15973998.333333336,4763000.000000001,4762999.999999999,0.5216815611537688,0.9999999999999998,163.49068940055602
68,10,6,210,4,0.9147582697201024,15125183.333333293,4509999.999999988,4510000.000000006,0.4939709932402898,1.0000000000000038,172.66567567776085
69,10,6,210,4,0.8180769230769229,15420423.333333293,4597999.999999988,4598000.000000006,0.5036094516449784,1.000000000000004,169.35981221440787
70,10,9,30,4,0.9048433048433046,4132056.519146552,1233687.9838489473,1233687.9838489473,0.9458630933732421,1.0,153.7249060018173
71,10,9,30,4,1.0,4365120.585423333,1303155.6638122203,1303155.6638122203,0.9991236548115782,1.0,145.51717130590973
72,10,9,30,4,0.8782608695652179,4365120.585423333,1303155.6638122203,1303155.6638122203,0.9991236548115782,1.0000000000000002,145.51717130590973
73,10,9,30,4,0.7717643467643462,3287234.997678873,981878.2904159582,981878.2904159584,0.7528017207328022,1.0000000000000002,193.23230631473464
74,10,9,30,4,1.0,4365120.585423333,1303155.6638122203,1303155.6638122203,0.9991236548115782,1.0000000000000002,145.51717130590973
75,10,9,30,4,0.8853846153846142,2818458.1664753496,842153.4525013461,842153.4525013464,0.6456753085919739,1.0000000000000002,225.37144867200763
76,10,9,30,4,0.8077426390403477,3866483.3170184963,1154530.5465529547,1154530.546552955,0.885173438059672,1.0000000000000002,164.28365207322614
77,10,9,30,4,1.0,4335751.018827891,1294401.694633251,1294401.6946332513,0.9924120255541699,1.0000000000000002,146.5028774119316
78,10,9,30,4,0.7292917166866747,4365120.585423333,1303155.6638122203,1303155.6638122203,0.999123654811578,1.0,145.51717130590973
79,10,9,30,4,1.0,4303178.994937889,1284693.1927286305,1284693.1927286307,0.9849685602989804,1.0000000000000002,147.6118006588216
80,10,9,60,4,1.0,8351894.585928233,2491463.860684024,2491463.860684021,0.9550971336131489,0.9999999999999989,115.49475272655084
81,10,9,60,4,0.799908424908424,6477146.861121261,1932671.692336193,1932671.6923361905,0.7408853978153983,0.9999999999999987,148.92359563281815
82,10,9,60,4,0.8560164835164832,8613324.65654245,2569386.385457263,2569386.38545726,0.9849685602989797,0.9999999999999989,111.98927690102981
83,10,9,60,4,0.9792802617230102,8613324.656542446,2569386.385457262,2569386.38545726,0.9849685602989798,0.9999999999999993,111.98927690102987
84,10,9,60,4,0.8369230769230768,8613324.65654245,2569386.385457263,2569386.38545726,0.9849685602989797,0.9999999999999989,111.98927690102981
85,10,9,60,4,0.938076923076923,6117989.146945544,1825620.212701106,1825620.2127011039,0.6998474510235685,0.9999999999999988,157.66618358281733
86,10,9,60,4,1.0,8737207.837513335,2606311.3276244416,2606311.3276244383,0.9991236548115774,0.9999999999999988,110.40140259208155
87,10,9,60,4,0.9442090395480225,8737207.837513335,2606311.3276244416,2606311.3276244393,0.9991236548115777,0.9999999999999991,110.40140259208155
88,10,9,60,4,0.8656776556776566,8227298.569111845,2454326.448816248,2454326.4488162454,0.9408605893130499,0.9999999999999988,117.24383063250501
89,10,9,60,4,1.0,8737207.837513331,2606311.3276244407,2606311.3276244407,0.9991236548115782,1.0000000000000002,110.40140259208161
90,10,9,90,4,0.8024173027989803,9624061.772087557,2870649.311104091,2870649.3111040867,0.7336380221843656,0.9999999999999987,134.4546648435859
91,10,9,90,4,0.8687568157033796,12640131.638375014,3769626.916554896,3769626.916554897,0.9633854002078095,1.0000000000000002,102.3723515719931
92,10,9,90,4,0.6901960784313718,9034759.856326694,2695000.4539473504,2695000.4539473434,0.688748289514841,0.9999999999999973,143.22461477422243
93,10,9,90,4,1.0,9639643.496878162,2875293.6404008437,2875293.6404008367,0.7348249510601641,0.9999999999999977,134.2373294633839
94,10,9,90,4,0.9344632768361569,12564603.428820474,3747114.7825595047,3747114.782559505,0.9576320825191447,1.0000000000000002,102.98773115527425
95,10,9,90,4,1.0,12736190.691989321,3798258.5271701897,3798258.5271701887,0.9707026430707757,0.9999999999999997,101.60023756662868
96,10,9,90,4,1.0,12923470.318146998,3854079.5781858903,3854079.5781858917,0.9849685602989802,1.0000000000000002,100.12790435886087
