int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency
465,10,24,150,0,1.0,22334172.02504202,7965833.333333353,5828823.991398387,0.8937866889213848,0.7317280876323933
466,10,24,150,0,1.0,18154782.687409997,5848333.33333331,5138763.309294006,0.7879733974027059,0.8786714122474825
467,10,24,150,0,0.9376287410638566,19226303.773384158,6574333.3333333265,5198970.769505867,0.7972055558261781,0.7907981700815098
468,10,24,150,0,1.0,21742741.417380825,6554166.666666647,6439954.327662703,0.9874968713793135,0.9825740868652595
469,10,24,150,0,1.0,15566480.293884443,5102166.666666649,4351155.3410856575,0.6672022917539738,0.8528054109859875
470,10,24,180,0,1.0,14636684.283813613,4456833.333333322,4308700.154781353,0.5505768760245208,0.96676268384459
471,10,24,180,0,1.0,17781894.166666616,5303833.333333317,5303833.33333334,0.6777375734491268,1.0000000000000042
472,10,24,180,0,1.0,25550805.196013294,7663333.333333344,7591487.813248687,0.9700599936058405,0.990624769018966
473,10,24,180,0,1.0,21312181.21023787,7067499.999999997,5902631.955541506,0.7542536137721717,0.8351796187536624
474,10,24,180,0,1.0,27202699.54357133,8856833.33333337,7636965.288874822,0.975871223341085,0.8622681495125938
475,10,24,180,0,1.0,26552943.014206875,8409500.000000022,7604979.346448721,0.9717839766947572,0.9043319277541709
476,10,24,180,0,1.0,26794686.96804043,8248166.66666669,7825792.078106544,0.9999999999999979,0.9487917005524285
477,10,24,180,0,0.9585470085470077,25274240.3089682,7753166.666666687,7399253.933122556,0.9454958500396032,0.9543524925027456
478,10,24,180,0,1.0,20143549.013920687,6462499.999999985,5717906.627909915,0.7306489325095069,0.8847824569299696
479,10,24,180,0,1.0,14128299.16666664,4214833.333333326,4214833.333333337,0.5385823302314351,1.0000000000000027
480,10,24,210,0,0.9615384615384627,25015274.166666664,7459833.333333333,7459833.333333336,0.8170601510141209,1.0000000000000004
481,10,24,210,0,1.0,16817950.713378,5076499.999999984,4978286.178645551,0.5452614120398995,0.9806532411396762
482,10,24,210,0,1.0,27060264.18273791,8228000.00000002,7968259.077308187,0.8727469735729215,0.9684320706499961
483,10,24,210,0,1.0,31930620.2618096,10446333.333333401,8931271.642334167,0.9782237525637777,0.8549671312742054
484,10,24,210,0,0.8021367521367523,10745340.833333341,3206500.000000003,3206499.9999999986,0.35120132812083965,0.9999999999999988
485,10,24,210,0,1.0,20014629.512622535,6159999.999999986,5847797.061634571,0.640497144745737,0.9493177048108092
486,10,24,210,0,1.0,24750788.333333343,7381000.000000004,7380999.999999985,0.8084256986932522,0.9999999999999974
487,10,24,210,0,0.8154461784713886,14823343.333333299,4421999.999999989,4422000.000000006,0.48433253483560124,1.0000000000000036
488,10,24,210,0,1.0,24482832.647805396,8147333.333333361,6761777.4432106465,0.7406035298653098,0.8299374981438455
489,10,24,210,0,1.0,20391719.792381812,6840166.666666666,5598305.901601666,0.6131708928330705,0.81844583245072
490,10,27,30,0,0.8620146520146506,12190834.621817935,7300333.333333329,1303155.6638122203,0.9991236548115782,0.17850632352114806
491,10,27,30,0,1.0,12245904.288484607,7342499.999999997,1303155.6638122203,0.999123654811578,0.17748119357333614
492,10,27,30,0,1.0,11347559.286416218,6675166.666666652,1290072.3701396973,0.9890927517091627,0.19326444335567655
493,10,27,30,0,1.0,12375121.446812259,7560666.666666663,1227163.2244081234,0.9408605893130505,0.16230886488071475
494,10,27,30,0,1.0,13305417.405636918,8167500.00000001,1294401.6946332513,0.9924120255541699,0.15848199505763694
495,10,27,30,0,1.0,11877176.955151236,7060166.6666666595,1303155.6638122203,0.999123654811578,0.18457859783464342
496,10,27,30,0,1.0,6919949.941654621,3831666.6666666702,941610.5132526178,0.7219285949752239,0.24574437057484563
497,10,27,30,0,0.88959706959707,15301021.328006834,9680000.000000045,1304298.6796844269,1.0000000000000002,0.13474159914095257
498,10,27,30,0,1.0,14662613.632504486,9196000.000000035,1301222.2055495621,0.9976412809559778,0.14149871743688094
499,10,27,30,0,1.0,13226445.984499846,8127166.666666677,1281568.0744264524,0.9825725459881062,0.15768940480607643
500,10,27,60,0,1.0,15075055.70380199,7522166.66666668,2569386.38545726,0.9849685602989798,0.3415753065992408
501,10,27,60,0,0.8758577533577541,15974489.968999673,8220666.66666668,2563136.1488529053,0.9825725459881063,0.3117917624912296
502,10,27,60,0,1.0,15855608.370468695,8119833.333333358,2569386.38545726,0.9849685602989797,0.3164333896989575
503,10,27,60,0,1.0,13336769.703801893,6191166.666666657,2569386.38545726,0.9849685602989797,0.4150084344023362
504,10,27,60,0,1.0,15256065.576969206,7602833.333333344,2606311.3276244393,0.9991236548115777,0.34280789981249565
505,10,27,60,0,1.0,16604163.153317394,8644166.6666667,2600511.5438346807,0.9969003205860298,0.3008400513449923
506,10,27,60,0,0.9616503089785543,9282451.024479667,3246833.333333338,2467375.9676978947,0.945863093373242,0.7599330530356422
507,10,27,60,0,1.0,14391606.656013438,6937333.333333327,2608597.3593688514,0.9999999999999991,0.3760230673701019
508,10,27,60,0,1.0,16319396.691146366,8635000.000000006,2467375.9676978933,0.9458630933732416,0.28574128172529145
509,10,27,60,0,0.8853846153846162,14140201.65601343,6744833.333333327,2608597.3593688523,0.9999999999999997,0.3867549026715048
510,10,27,90,0,1.0,15863755.38903617,6110499.999999983,3854079.578185892,0.9849685602989803,0.6307306404035518
511,10,27,90,0,0.9628205128205141,19562348.885354433,9075000.000000026,3769626.916554896,0.9633854002078093,0.4153858861217504
512,10,27,90,0,1.0,17219903.19878704,7061999.999999997,3909466.991436661,0.9991236548115782,0.5535920407018781
513,10,27,90,0,1.0,13480214.449822698,4231333.333333327,3888560.167474894,0.9937805984785953,0.9189916891779344
514,10,27,90,0,0.9278754578754584,19008313.317353535,8426000.000000006,3912896.03905328,0.9999999999999999,0.46438357928474683
515,10,27,90,0,1.0,22764277.40601335,11326333.333333392,3897341.502853341,0.9960248020788963,0.344095603418581
516,10,27,90,0,1.0,17459179.650686815,7239833.333333329,3912896.0390532804,1.0,0.5404676957185869
517,10,27,90,0,0.9387362637362636,11878738.641906783,4839999.999999987,2719016.7440573387,0.6948860171391625,0.5617803190201128
518,10,27,90,0,1.0,18749725.31735355,8228000.000000009,3912896.03905328,0.9999999999999999,0.4755585852033636
519,10,27,90,0,1.0,19196744.81763382,8570833.33333335,3912544.2415651907,0.9999100928098834,0.45649519590454246
520,10,27,120,0,0.9199109414758259,20255755.06748447,7610166.666666668,5041700.374565387,0.9663623166024403,0.6624953953569199
521,10,27,120,0,1.0,22049757.82060494,8715666.666666664,5212622.655248884,0.9991236548115787,0.5980750359791432
522,10,27,120,0,1.0,19516553.153938256,6775999.99999999,5212622.655248884,0.9991236548115787,0.7692772513649486
523,10,27,120,0,1.0,23098266.64536037,9511333.333333373,5217194.718737713,1.0000000000000013,0.5485240119230768
524,10,27,120,0,1.0,17832951.02203937,5485333.333333317,5213602.906477677,0.9993115433765334,0.9504623674910718
525,10,27,120,0,0.9961538461538462,19528315.64536019,6777833.333333321,5217194.718737713,1.000000000000001,0.7697437310946549
526,10,27,120,0,1.0,16472195.691416524,5586166.66666665,4485226.301325808,0.8597007670074087,0.8029166634231862
527,10,27,120,0,1.0,16956308.64018021,6191166.666666653,4335876.8375696745,0.8310743745095897,0.7003327597226722
528,10,27,120,0,1.0,19736622.645360205,6937333.3333333265,5217194.718737708,1.0000000000000004,0.7520461347402048
529,10,27,120,0,1.0,19002361.90081776,7567999.999999987,4456867.041232051,0.8542650373437439,0.5889094927632212
530,10,27,150,0,1.0,23872329.77575619,8066666.666666664,6515778.319061096,0.9991236548115775,0.8077411139331939
531,10,27,150,0,1.0,20063592.677003827,7474500.00000001,5034388.649912381,0.771968679923903,0.6735418623202052
532,10,27,150,0,1.0,22773111.016083047,7764166.666666677,6172121.04250025,0.9464275535406641,0.794949581517687
533,10,27,150,0,1.0,19844916.01428921,7663333.3333333535,4807305.68454002,0.7371479798941668,0.6273126165123977
534,10,27,150,0,1.0,17998214.732840512,5686999.999999979,5165719.57028173,0.7921068464980077,0.9083382398948039
535,10,27,150,0,1.0,18583685.133558676,7018000.000000007,4603096.046962093,0.7058346556136676,0.6558985532861339
536,10,27,150,0,1.0,24801043.376022354,8994333.333333366,6377750.468206723,0.9779585868705797,0.7090854020909498
537,10,27,150,0,1.0,23582615.442422874,7844833.333333338,6515778.319061094,0.9991236548115772,0.8305821222963423
538,10,27,150,0,1.0,9174487.199492317,3430166.666666666,2297831.2345008883,0.35234739868890247,0.6698890922212397
539,10,27,150,0,1.0,26034417.09283822,9867000.000000022,6423465.963643155,0.9849685602989807,0.6510049623637519
540,10,27,180,0,1.0,23075939.283813577,7157333.333333312,6706700.1547813425,0.8569995328069103,0.9370389560517925
541,10,27,180,0,1.0,25079716.04357123,7971333.33333334,7165798.622208166,0.9156643251812436,0.8989460511258879
542,10,27,180,0,1.0,26585061.862680025,8772500.00000003,7389821.1465820195,0.9442905041210826,0.8423848556947271
543,10,27,180,0,1.0,28073957.226932365,9518666.66666672,7640871.267414421,0.9763703394050712,0.8027249545539689
544,10,27,180,0,0.8380588876772076,20379787.439390767,6796166.66666666,5621064.148067737,0.7182741493724614,0.8270933341934534
545,10,27,180,0,1.0,18894465.852693614,6158166.666666652,5302814.47178803,0.6776073806794825,0.8611027857513941
546,10,27,180,0,0.9618131868131878,21953693.94260168,6796166.666666663,6389198.117423951,0.8164282993536686,0.9401179268838739
547,10,27,180,0,1.0,18804954.45822536,6170999.99999998,5250949.30448614,0.6709799151419059,0.8509073577193577
548,10,27,180,0,1.0,24727896.66139293,7934666.666666687,7017466.4038032405,0.8967100497642031,0.8844059490593879
549,10,27,180,0,0.8827093178238208,28426328.852693852,10200666.666666724,7378147.805121364,0.9427988542862611,0.7233005494857841
550,10,27,210,0,1.0,23314500.89732892,7461666.666666671,6629151.243205901,0.7260772558639728,0.8884276850398791
551,10,27,210,0,1.0,23287918.836988997,7744000.0000000205,6436223.281432683,0.7049462543338305,0.8311238741519454
552,10,27,210,0,1.0,24614370.000000022,7340666.6666666735,7340666.666666654,0.8040080719244369,0.9999999999999973
553,10,27,210,0,1.0,31482123.62938061,9791833.333333394,9130090.757790977,0.9999999999999988,0.9324189298351608
554,10,27,210,0,1.0,22165798.053338178,7239833.333333341,6209927.958356012,0.6801605945764436,0.857744601628399
555,10,27,210,0,0.916666666666666,17590979.34595588,5694333.333333322,4962297.061634578,0.543510157048559,0.8714447804778882
556,10,27,210,0,0.8334432234432221,22516935.83333332,6715499.999999996,6715499.99999999,0.7355348570077954,0.999999999999999
557,10,27,210,0,1.0,25670596.679289293,7687166.66666668,7635297.061634574,0.8362783310909739,0.9932524417277143
558,10,27,210,0,1.0,22213652.950573683,7179333.3333333405,6271844.940901402,0.6869422339038024,0.873597122421032
559,10,27,210,0,1.0,20148864.99999993,6009666.666666646,6009666.666666668,0.6582263885535238,1.0000000000000038
560,10,30,30,0,1.0,9386450.01856759,5182833.333333319,1284693.1927286305,0.9849685602989803,0.2478746874737693
561,10,30,30,0,1.0,11928752.28848459,7100499.999999994,1303155.6638122203,0.9991236548115782,0.18353012658435622
562,10,30,30,0,1.0,10545307.351900928,6070166.66666665,1284693.1927286307,0.9849685602989804,0.21164051388956384
563,10,30,30,0,0.9522840179328723,11919932.91252077,7159166.666666662,1261458.2296343301,0.9671544173758868,0.17620182464919068
564,10,30,30,0,1.0,12178242.685234347,7320500.000000003,1284693.1927286305,0.9849685602989803,0.17549254732991326
565,10,30,30,0,1.0,11056333.258637149,6513833.333333327,1251309.7081359043,0.9593735910540497,0.19210035690237268
566,10,30,30,0,1.0,11441239.01195295,6735666.66666666,1297767.2093474541,0.9949923507255617,0.19267093720207681
567,10,30,30,0,1.0,10058725.661340013,5666833.333333317,1304298.6796844266,0.9999999999999999,0.23016358572120177
568,10,30,30,0,1.0,10189516.888935113,5807999.999999983,1278153.0286002064,0.9799542455332805,0.22006767021353477
569,10,30,30,0,1.0,14027166.221504413,8752333.33333336,1274419.4996767568,0.9770917655035124,0.14560911372320748
570,10,30,60,0,1.0,14857344.158126915,7401166.666666677,2540794.1230487325,0.9740077800521404,0.343296433857103
571,10,30,60,0,1.0,14511287.370468626,7091333.333333337,2569386.38545726,0.9849685602989798,0.3623276843269614
572,10,30,60,0,1.0,16599903.11720838,8812833.333333371,2491463.860684021,0.9550971336131489,0.28270860987015267
573,10,30,60,0,1.0,12757571.322680067,5686999.999999988,2608597.359368852,0.9999999999999993,0.4586948055862243
574,10,30,60,0,1.0,15745928.302333025,8046500.00000002,2563136.148852904,0.9825725459881057,0.3185405019390913
575,10,30,60,0,1.0,15049300.024479741,7663333.333333353,2467375.967697894,0.9458630933732419,0.3219716356282586
576,10,30,60,0,1.0,15676368.2436359,7925500.000000018,2606311.3276244393,0.9991236548115776,0.32885134409493827
577,10,30,60,0,1.0,17177615.243635967,9075000.000000037,2606311.3276244393,0.9991236548115776,0.2871968405095789
578,10,30,60,0,1.0,12966942.370468546,5908833.33333332,2569386.3854572605,0.98496856029898,0.43483818894715814
579,10,30,60,0,1.0,11879600.88129143,5323999.999999989,2411480.5016877213,0.9244356907081955,0.45294524825088767
580,10,30,90,0,1.0,19400040.865453787,8732166.666666683,3909466.9914366603,0.9991236548115779,0.44770870056343254
581,10,30,90,0,1.0,21954794.53212055,10688333.333333379,3909466.9914366603,0.9991236548115779,0.3657695610263506
582,10,30,90,0,1.0,16207940.666805463,6405666.666666666,3834459.085800618,0.9799542455332803,0.5986042180049881
583,10,30,90,0,1.0,18522759.722369596,8147333.333333343,3854079.578185891,0.98496856029898,0.47304798030266176
584,10,30,90,0,1.0,19407066.984020226,8732166.66666668,3912896.039053279,0.9999999999999997,0.44810139206229155
585,10,30,90,0,1.0,16174960.564179767,6271833.333333317,3903666.6166486857,0.9976412809559776,0.622412364802747
586,10,30,90,0,1.0,18871877.52591546,8389333.333333349,3870217.1104190913,0.9890927517091624,0.4613259429139086
587,10,30,90,0,1.0,15844455.86545365,6009666.666666647,3909466.9914366603,0.9991236548115779,0.6505297561878095
588,10,30,90,0,1.0,17063014.6506868,6937333.333333323,3912896.039053282,1.0000000000000002,0.5640346010551539
589,10,30,90,0,1.0,15576377.230846412,5813499.999999977,3903666.616648686,0.9976412809559777,0.6714830337402085
590,10,30,120,0,1.0,21895211.31202696,8591000.00000002,5217194.718737711,1.0000000000000009,0.607286080635281
591,10,30,120,0,1.0,21718298.119353663,8530500.000000024,5169415.220117258,0.9908419176978679,0.6059920544068041
592,10,30,120,0,1.0,20736353.978693567,7703666.666666671,5217194.718737713,1.000000000000001,0.677235262697985
593,10,30,120,0,1.0,23887505.820605144,10123666.666666716,5212622.655248884,0.9991236548115787,0.5148947339813169
594,10,30,120,0,1.0,19686968.21935066,7087666.666666657,5097677.998707026,0.9770917655035123,0.7192321871853031
595,10,30,120,0,1.0,20393964.312026888,7441500.0,5217194.71873771,1.0000000000000007,0.701094499595204
596,10,30,120,0,1.0,20533257.493014365,7562500.0000000065,5208052.298526609,0.9982476367657389,0.6886680725324437
597,10,30,120,0,1.0,15702435.539312053,6594499.999999991,3467391.5109705995,0.6646084146557463,0.5258005172447652
598,10,30,120,0,1.0,19445808.31202687,6715499.999999993,5217194.718737711,1.0000000000000009,0.7768884995514432
599,10,30,120,0,1.0,18261006.635010906,8099666.666666684,3756714.8047881066,0.7200641354818051,0.4638110380824024
600,10,30,150,0,1.0,21045514.178608917,7172000.000000001,5706954.048450747,0.8750992602141616,0.7957270006205724
601,10,30,150,0,1.0,26457549.44943525,10706666.66666673,6095319.399431436,0.9346508578704061,0.5693013137700561
602,10,30,150,0,1.0,20671410.682749726,7421333.333333347,5365454.375833583,0.8227340040138272,0.7229771437073625
603,10,30,150,0,1.0,17633977.845275514,5888666.666666647,4859954.04845075,0.7452210332109835,0.8253063594108625
604,10,30,150,0,1.0,21014873.61211357,7522166.666666673,5468809.473945125,0.8385823828738823,0.7270258312913107
605,10,30,150,0,1.0,22418024.297099784,7824666.666666687,5960798.583259983,0.9140235555098762,0.7617958485890732
606,10,30,150,0,1.0,20494257.273384135,6629333.333333321,5783804.102839202,0.8868833792331349,0.8724563711040646
607,10,30,150,0,1.0,21637146.372894824,7804500.000000026,5592550.53175276,0.8575567266702854,0.716580246236497
608,10,30,150,0,1.0,17519171.677003775,6412999.999999994,4469721.983245713,0.685383195255117,0.6969783226642315
609,10,30,150,0,1.0,25846554.77575634,9579166.666666713,6515778.319061092,0.9991236548115769,0.6802030433121594
610,10,30,180,0,1.0,22921790.833333313,6836499.9999999935,6836499.999999989,0.8735856935332825,0.9999999999999992
611,10,30,180,0,1.0,22054523.333333313,6577999.9999999935,6578000.000000001,0.8405538933755494,1.000000000000001
612,10,30,180,0,1.0,21138043.07980791,7945666.666666684,5258989.302004809,0.6720072868684257,0.6618688553934804
613,10,30,180,0,1.0,20839785.083946288,6473499.99999999,6051762.201372854,0.7733098632026357,0.934851656966535
614,10,30,180,0,1.0,24563233.09251496,7516666.666666687,7204066.907035079,0.9205543458264345,0.9584124488294979
615,10,30,180,0,1.0,25116426.710237943,7925500.0000000205,7213465.288874823,0.9217552954230942,0.9101590169547416
616,10,30,180,0,1.0,24374238.11714702,7643166.666666679,7031200.154781339,0.8984649840687471,0.9199328578618802
617,10,30,180,0,1.0,26047064.53167471,8778000.000000015,7124286.578009434,0.9103598085541196,0.8116070378229008
618,10,30,180,0,1.0,25515921.994726278,8222500.000000023,7219133.0704699075,0.9224795392489608,0.8779730094825038
619,10,30,180,0,1.0,20203197.624301188,6332333.33333332,5831057.568391685,0.7451076530265421,0.9208386958559295
620,10,30,210,0,1.0,24057373.88405589,9034666.666666713,5989636.839461069,0.656032562912907,0.6629615746156698
621,10,30,210,0,1.0,19832119.02305531,6818166.666666668,5340292.837020643,0.5849112543009066,0.7832446899734496
622,10,30,210,0,1.0,24238569.661476072,8442500.00000004,6455505.772641576,0.707058225804918,0.7646438581748943
623,10,30,210,0,1.0,25992873.87810503,8015333.3333333535,7583950.810853227,0.8306544822001476,0.9461803390401574
624,10,30,210,0,1.0,18680743.98338575,6070166.666666649,5255135.667831048,0.5755841652884642,0.8657316934457149
625,10,30,210,0,1.0,27706193.952959523,9450833.33333339,7505159.729767028,0.8220246576807184,0.7941267679852201
626,10,30,210,0,1.0,31787720.391498808,10244666.666666728,8991143.187651828,0.9847813593725131,0.8776413601534238
627,10,30,210,0,0.9035805161759354,24951565.833333366,7441500.00000001,7441499.999999986,0.8150521388464756,0.9999999999999968
628,10,30,210,0,1.0,25425180.00000004,7582666.66666668,7582666.666666646,0.8305138325373295,0.9999999999999954
629,10,30,210,0,1.0,24512763.55333817,7360833.3333333405,7278761.291689336,0.7972277039500558,0.9888501698208076
