int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
3032,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,18271.0,9195259.333333336
3033,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,16402.833333333336,6755433.6666666735
3034,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,13814.166666666668,3374635.0
3035,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,16153.500000000002,6429804.333333337
3036,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,10063.166666666668,-1524170.9999999949
3037,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,14754.666666666668,4602928.0
3038,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,22744.333333333336,15037432.666666673
3039,date ('2023-11-01 23:55:00'),30,30,26,14,true,true,1.0,14041.5,3671532.3333333367
3040,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,17356.16666666667,7267153.6666666735
3041,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,19367.333333333332,9893737.333333327
3042,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,19877.000000000004,10559362.000000011
3043,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,14822.499999999998,3958184.999999995
3044,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,17128.833333333336,6970256.333333337
3045,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,16949.166666666664,6735611.666666663
3046,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,13667.5,2449755.0
3047,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,8422.333333333334,-4400432.666666663
3048,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,21869.833333333336,13162002.333333347
3049,date ('2023-11-01 23:55:00'),30,30,26,16,true,true,1.0,16430.333333333332,6058015.3333333265
3050,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,17202.166666666664,6332696.3333333265
3051,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,13249.5,1170513.6666666633
3052,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,13579.5,1601493.6666666633
3053,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,17706.333333333336,6991138.0
3054,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,15104.833333333334,3593579.0
3055,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,20927.5,11197981.666666664
3056,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,17112.333333333332,6215374.0
3057,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,14936.166666666666,3373300.3333333265
3058,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,12926.833333333334,749111.0
3059,date ('2023-11-01 23:55:00'),30,30,26,18,true,true,1.0,18936.500000000004,8597735.666666673
3060,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,19259.166666666664,8285804.99999999
3061,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,17130.666666666668,5505984.0
3062,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,13029.5,149860.33333333675
3063,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,15460.499999999998,3324746.3333333265
3064,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,12241.166666666666,-879703.0
3065,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,21721.333333333336,11501394.666666673
3066,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,19392.999999999996,8460591.333333327
3067,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,16698.0,4940921.333333337
3068,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,11958.833333333334,-1248430.3333333265
3069,date ('2023-11-01 23:55:00'),30,30,26,20,true,true,1.0,16984.0,5314437.333333337
3070,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,17480.833333333336,5229968.333333337
3071,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,13143.166666666666,-435024.33333333675
3072,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,15324.833333333334,2414232.3333333367
3073,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,16712.666666666664,4226742.666666663
3074,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,17981.333333333332,5883621.3333333265
3075,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,16127.833333333334,3462950.3333333367
3076,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,9700.166666666666,-4931582.333333337
3077,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,12160.5,-1718387.0
3078,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,17832.833333333336,5689680.333333337
3079,date ('2023-11-01 23:55:00'),30,30,26,22,true,true,1.0,7744.0,-7486336.0
3080,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,20249.166666666668,8112078.333333337
3081,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,9901.833333333332,-5401539.000000006
3082,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,15009.5,1269073.6666666633
3083,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,12725.166666666666,-1714265.6666666735
3084,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,16941.833333333336,3792701.0
3085,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,15851.0,2368072.6666666633
3086,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,13383.333333333334,-854700.0
3087,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,18573.499999999996,5923657.666666663
3088,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,15904.166666666664,2437508.3333333265
3089,date ('2023-11-01 23:55:00'),30,30,26,24,true,true,1.0,17666.0,4738462.666666663
3090,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,16549.499999999996,2546980.3333333265
3091,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,13036.833333333332,-2040562.3333333367
3092,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,12312.666666666666,-2986324.0
3093,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,18593.666666666664,5216662.0
3094,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,15858.333333333332,1644316.6666666633
3095,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,16879.499999999996,2977960.3333333265
3096,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,14762.0,212505.33333333675
3097,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,17068.333333333336,3224576.6666666735
3098,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,12798.5,-2351825.6666666633
3099,date ('2023-11-01 23:55:00'),30,30,26,26,true,true,1.0,16254.333333333336,2161492.6666666735
3100,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,18700.0,4622200.0
3101,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,16952.833333333332,2340400.3333333265
3102,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,15288.166666666668,166345.6666666735
3103,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,18254.5,4040377.0
3104,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,15830.833333333332,875068.3333333265
3105,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,7643.166666666667,-9818024.333333332
3106,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,16773.166666666664,2105755.6666666633
3107,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,13148.666666666664,-2627841.333333347
3108,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,12041.333333333334,-4074018.6666666633
3109,date ('2023-11-01 23:55:00'),30,30,26,28,true,true,1.0,18436.0,4277416.0
3110,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,18225.166666666664,3268734.3333333265
3111,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,16153.499999999998,563137.6666666633
3112,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,18507.5,3637461.6666666633
3113,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,15185.499999999998,-701070.3333333367
3114,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,15807.000000000002,110608.6666666735
3115,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,15304.666666666666,-545438.6666666735
3116,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,12915.833333333334,-3665255.0
3117,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,9874.333333333332,-7637454.000000006
3118,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,20784.5,6611223.666666663
3119,date ('2023-11-01 23:55:00'),30,30,26,30,true,true,1.0,14035.999999999998,-2202317.3333333367
3120,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,18769.666666666668,12046518.0
3121,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,14448.499999999998,6403074.3333333265
3122,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,12402.499999999998,3730998.3333333265
3123,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,11403.333333333334,2426086.6666666735
3124,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,17807.166666666668,10789493.0
3125,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,16699.833333333332,9343315.666666664
3126,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,12562.000000000002,3939305.3333333367
3127,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,14168.000000000002,6036741.333333337
3128,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,16536.666666666664,9130219.999999989
3129,date ('2023-11-01 23:55:00'),30,30,28,6,true,true,1.0,14848.166666666668,6925039.0
3130,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,17303.0,9397718.0
3131,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,13289.833333333332,4156522.3333333316
3132,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,22828.666666666668,16614238.666666673
3133,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,19013.5,11631631.0
3134,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,18049.166666666664,10372211.666666664
3135,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,11394.166666666668,1680781.6666666684
3136,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,20872.499999999996,14059484.999999989
3137,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,15145.166666666666,6579587.666666663
3138,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,16853.833333333336,8811106.333333336
3139,date ('2023-11-01 23:55:00'),30,30,28,8,true,true,1.0,17880.500000000004,10151933.000000011
3140,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,11073.333333333332,528439.9999999949
3141,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,22210.833333333336,15074015.0
3142,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,13949.833333333334,4285149.0
3143,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,12998.333333333334,3042490.0
3144,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,13368.666666666668,3526145.3333333367
3145,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,19286.666666666664,11255053.333333327
3146,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,17654.999999999996,9124096.666666664
3147,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,11797.5,1474201.6666666633
3148,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,17101.333333333336,8401008.0
3149,date ('2023-11-01 23:55:00'),30,30,28,10,true,true,1.0,16914.333333333332,8156786.0
3150,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,18524.0,9525677.333333336
3151,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,14938.0,4842361.333333337
3152,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,14237.666666666666,3927726.0
3153,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,15627.333333333334,5742630.6666666735
3154,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,14080.0,3721813.3333333367
3155,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,14358.666666666666,4085752.0
3156,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,11044.0,-243202.66666666325
3157,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,14399.000000000002,4138427.3333333367
3158,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,15709.833333333334,5850375.6666666735
3159,date ('2023-11-01 23:55:00'),30,30,28,12,true,true,1.0,16254.333333333332,6561492.666666663
3160,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,15920.666666666668,5392390.6666666735
3161,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,16872.166666666664,6635049.666666663
3162,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,18956.666666666668,9357406.666666673
3163,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,13927.833333333334,2789750.3333333367
3164,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,15225.833333333334,4484938.333333337
3165,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,17726.5,7750809.0
3166,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,17695.333333333336,7710105.333333337
3167,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,17528.499999999996,7492220.99999999
3168,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,18106.0,8246436.0
3169,date ('2023-11-01 23:55:00'),30,30,28,14,true,true,1.0,13223.833333333332,1870326.3333333316
3170,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,22044.0,12656130.666666664
3171,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,9265.666666666666,-4032372.6666666684
3172,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,17194.833333333332,6323119.0
3173,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,19369.166666666668,9162798.333333336
3174,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,11267.666666666666,-1417760.6666666735
3175,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,7360.833333333334,-6520085.0
3176,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,9256.5,-4044344.3333333367
3177,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,14822.5,3224851.6666666633
3178,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,17424.0,6622410.666666663
3179,date ('2023-11-01 23:55:00'),30,30,28,16,true,true,1.0,15403.666666666668,3983855.3333333367
3180,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,13918.666666666668,1311112.0
3181,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,18146.333333333336,6832444.6666666735
3182,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,13080.833333333336,216901.6666666735
3183,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,9548.0,-4396978.666666663
3184,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,14056.166666666666,1490687.0
3185,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,18643.166666666668,7481309.0
3186,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,17816.333333333332,6401464.666666663
3187,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,20403.166666666668,9779869.0
3188,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,20852.333333333332,10366480.666666664
3189,date ('2023-11-01 23:55:00'),30,30,28,18,true,true,1.0,19812.833333333332,9008893.666666664
3190,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,15310.166666666672,2395077.6666666735
3191,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,16496.333333333332,3944211.3333333265
3192,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,17425.83333333333,5158138.3333333265
3193,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,15354.166666666666,2452541.6666666633
3194,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,16256.166666666668,3630553.6666666735
3195,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,10607.666666666668,-3746387.3333333265
3196,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,12523.5,-1244309.0
3197,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,14444.833333333332,1264952.3333333265
3198,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,10123.666666666666,-4378491.333333337
3199,date ('2023-11-01 23:55:00'),30,30,28,20,true,true,1.0,17202.166666666664,4866029.666666653
3200,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,13843.5,-253722.33333333675
3201,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,18445.166666666664,5756054.3333333265
3202,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,18003.333333333336,5179020.0
3203,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,13108.333333333336,-1213849.9999999898
3204,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,20074.999999999996,7884616.666666663
3205,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,17491.833333333332,4511001.0
3206,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,16457.833333333332,3160597.0
3207,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,15033.333333333332,1300200.0
3208,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,18463.499999999996,5779997.666666663
3209,date ('2023-11-01 23:55:00'),30,30,28,22,true,true,1.0,14882.999999999998,1103864.6666666633
3210,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,14377.0,-290304.66666666325
3211,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,12494.166666666668,-2749285.0
3212,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,15709.833333333334,1450375.6666666735
3213,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,19539.666666666664,6452138.0
3214,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,12288.833333333332,-3017450.3333333367
3215,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,21321.666666666664,8779430.0
3216,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,15961.0,1778399.3333333367
3217,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,14116.666666666666,-630300.0
3218,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,17347.0,3588515.3333333367
3219,date ('2023-11-01 23:55:00'),30,30,28,24,true,true,1.0,13269.666666666666,-1736482.0
3220,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,15588.833333333334,559016.3333333367
3221,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,14943.5,-283789.0
3222,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,21358.333333333336,8093983.333333347
3223,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,13693.166666666666,-1916724.3333333367
3224,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,11313.5,-5024569.0
3225,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,8510.333333333332,-8685504.666666668
3226,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,10103.499999999998,-6604829.000000006
3227,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,16173.666666666664,1322808.666666653
3228,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,7965.833333333332,-9396621.666666673
3229,date ('2023-11-01 23:55:00'),30,30,28,26,true,true,1.0,17748.500000000004,3379541.0000000102
3230,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,13975.5,-2281330.3333333367
3231,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,17347.0,2121848.6666666633
3232,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,14743.666666666666,-1278104.6666666735
3233,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,14543.833333333332,-1539087.0
3234,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,10646.166666666668,-6629439.666666668
3235,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,10486.666666666664,-6837746.666666668
3236,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,15299.166666666666,-552621.6666666735
3237,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,14540.166666666672,-1543875.6666666633
3238,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,14182.666666666666,-2010770.6666666735
3239,date ('2023-11-01 23:55:00'),30,30,28,28,true,true,1.0,15554.000000000002,-219809.3333333265
3240,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,16076.500000000002,-270757.66666666325
3241,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,13935.166666666666,-3067339.0
3242,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,15515.500000000002,-1003423.6666666633
3243,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,18399.33333333333,2762862.6666666633
3244,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,13937.0,-3064944.6666666633
3245,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,19924.666666666668,4754948.0
3246,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,13007.5,-4278871.666666663
3247,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,17504.666666666668,1594428.0
3248,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,16254.333333333334,-38507.3333333265
3249,date ('2023-11-01 23:55:00'),30,30,28,30,true,true,1.0,17079.333333333336,1038942.6666666735
3250,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,13687.666666666666,4676092.666666663
3251,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,16641.166666666668,8533363.666666673
3252,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,13286.166666666666,4151733.6666666633
3253,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,14094.666666666668,5207634.666666668
3254,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,18203.166666666668,10573335.666666673
3255,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,17660.5,9864613.0
3256,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,11623.333333333332,1980073.3333333316
3257,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,16742.0,8665052.0
3258,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,17968.499999999996,10266860.999999989
3259,date ('2023-11-01 23:55:00'),30,30,30,6,true,true,1.0,13550.166666666666,4496517.666666663
3260,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,16287.333333333334,7337924.0
3261,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,14398.999999999998,4871760.666666663
3262,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,14184.499999999998,4591623.666666663
3263,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,12254.0,2070390.6666666633
3264,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,12877.333333333334,2884464.0
3265,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,12140.333333333332,1921942.0
3266,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,12924.999999999998,2946716.6666666633
3267,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,13033.166666666668,3087982.3333333367
3268,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,17589.000000000004,9037900.666666673
3269,date ('2023-11-01 23:55:00'),30,30,30,8,true,true,1.0,12021.166666666666,1766310.3333333265
3270,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,14250.499999999998,3944486.3333333265
3271,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,11568.333333333334,441576.6666666735
3272,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,14056.166666666666,3690687.0
3273,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,15420.166666666668,5472071.0
3274,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,16072.833333333334,6324453.6666666735
3275,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,14298.166666666668,4006739.0
3276,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,16529.333333333332,6920642.666666663
3277,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,21057.666666666668,12834646.0
3278,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,17365.333333333332,8012458.666666663
3279,date ('2023-11-01 23:55:00'),30,30,30,10,true,true,1.0,17673.333333333336,8414706.666666673
3280,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,19281.166666666664,9781203.666666664
3281,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,14562.166666666668,3618189.6666666684
3282,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,18371.833333333336,8593614.333333336
3283,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,13733.499999999998,2535950.999999995
3284,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,10827.666666666668,-1259067.3333333316
3285,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,18056.5,8181789.0
3286,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,17799.833333333332,7846582.3333333265
3287,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,14237.666666666668,3194392.6666666684
3288,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,12129.333333333332,440909.3333333316
3289,date ('2023-11-01 23:55:00'),30,30,30,12,true,true,1.0,16531.166666666664,6189703.666666663
3290,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,18210.5,7649579.666666663
3291,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,15117.666666666668,3610339.3333333367
3292,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,16597.166666666668,5542566.333333337
3293,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,21275.833333333336,11652905.0
3294,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,16690.666666666668,5664677.333333337
3295,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,16254.333333333332,5094826.0
3296,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,19840.333333333336,9778142.0
3297,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,12745.333333333334,512072.0
3298,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,17394.666666666668,6584101.333333337
3299,date ('2023-11-01 23:55:00'),30,30,30,14,true,true,1.0,19424.166666666664,9234628.333333327
3300,date ('2023-11-01 23:55:00'),30,30,30,16,true,true,1.0,21385.833333333336,11063231.666666673
