nb_electrical,nb_gasoline,nb_activeCS_Cparking,nb_activeCS_Jparking,policy_prohibit_parking,policy_force_moving,avg_statisfied_day,monthly_energy_consumption,monthly_profit
33,71,12,20,true,false,0.761220481228516,14738.166666666666,7514712.3333333265
33,71,9,21,true,false,0.7213570836241177,11724.166666666668,4311761.666666668
33,71,9,20,true,false,0.8852521008403365,11999.166666666666,5037578.333333332
33,71,9,20,true,false,0.8852521008403365,11999.166666666666,5037578.333333332
33,68,12,21,true,false,0.7054057161940671,5626.5,-4751791.0
56,71,12,21,true,false,0.7452938501003307,22234.666666666668,1.693847466666667E7
56,68,9,21,true,false,0.6738035479166414,20603.0,1.5907518E7
56,68,12,20,true,false,0.6868326574557228,15524.666666666666,8541881.333333327
56,68,12,21,true,false,0.6383879291888762,16644.833333333336,9638152.333333347
56,68,12,21,true,false,0.6383879291888762,16644.833333333336,9638152.333333347
56,68,12,21,true,false,0.6383879291888762,16644.833333333336,9638152.333333347
27,55,12,23,true,false,0.9772997835497836,12655.5,3694749.6666666633
24,55,12,23,true,false,0.9367562338375071,12494.166666666666,3484048.3333333265
27,39,12,23,true,false,1.0,8966.833333333332,-1122649.0000000051
27,55,27,23,true,false,1.0,14659.333333333336,811756.0000000102
27,55,12,12,true,false,0.9071999865361231,11538.999999999998,6269933.999999994
27,55,12,23,false,false,0.6276483772637611,8768.833333333332,-1381237.0000000051
27,55,12,23,true,false,0.9772997835497836,12655.5,3694749.6666666633
27,39,27,12,false,false,0.9490351196056299,16254.333333333334,6928159.333333337
24,55,27,12,false,false,0.7769181973043682,13621.666666666668,3489896.6666666684
24,39,12,12,false,false,0.5959999502759683,5795.166666666667,-1231512.3333333316
24,39,27,23,false,false,0.9441996891996889,11610.5,-3170020.3333333367
24,39,27,12,true,false,1.0,12573.0,2120338.0
24,39,27,12,false,false,1.0,10948.666666666666,-1041.3333333367482
24,39,27,12,false,false,1.0,10948.666666666666,-1041.3333333367482
52,77,24,11,false,true,0.41026984983943415,12184.333333333332,3079406.0
49,77,24,11,false,true,0.41673528641612206,15913.333333333332,7949480.0
52,62,24,11,false,true,0.4145379030922017,16219.5,8349333.666666663
52,77,15,11,false,true,0.5198212604467772,17031.666666666664,1.2710023333333332E7
52,77,24,24,false,true,0.6256633606194032,22975.333333333336,1.2405785333333336E7
52,77,24,11,true,true,1.0,23754.5,1.8190043666666664E7
52,77,24,11,false,true,0.41026984983943415,12184.333333333332,3079406.0
52,62,15,24,true,true,0.6712532297354367,21207.999999999996,1.3397647999999989E7
49,77,15,24,true,true,0.9870518142190611,25452.166666666664,1.8940529666666664E7
49,62,24,24,true,true,0.8004930052682554,23961.666666666664,1.3693936666666664E7
49,62,15,11,true,true,0.9191302466154418,23325.5,2.0929769666666664E7
49,62,15,24,false,true,0.7194488599340545,22410.66666666667,1.4968330666666673E7
49,62,15,24,true,true,0.7880052894103847,21772.666666666664,1.4135102666666664E7
49,62,15,24,true,true,0.7880052894103847,21772.666666666664,1.4135102666666664E7
40,43,6,29,false,true,0.5153460195444927,11848.833333333332,2641243.0
12,43,6,29,false,true,0.2932569974554704,3054.3333333333335,-8844374.0
40,73,6,29,false,true,0.4164288637571085,10677.333333333334,1111264.0
40,43,9,29,false,true,0.6761922052306669,13616.166666666668,3849380.3333333367
40,43,6,18,false,true,0.5478354567151156,12855.333333333334,7989065.333333337
40,43,6,29,true,true,0.6567940329390703,8730.333333333332,-1431518.0000000051
40,43,6,29,false,true,0.5153460195444927,11848.833333333332,2641243.0
40,73,9,18,true,true,0.8301970113847941,14076.333333333334,8483691.333333336
12,43,9,18,true,true,1.0,5760.333333333334,-2377004.666666666
12,73,6,18,true,true,1.0,5566.0,-1530804.0
12,73,9,29,true,true,1.0,4610.833333333334,-7911585.0
12,73,9,18,false,true,0.43050847457627184,1270.5,-8240727.0
12,73,9,18,true,true,1.0,7071.166666666666,-665056.3333333367
12,73,9,18,true,true,1.0,7071.166666666666,-665056.3333333367
15,66,18,17,true,false,1.0,7743.999999999999,-2719669.3333333367
37,66,18,17,true,false,1.0,20247.333333333332,1.3609684E7
15,51,18,17,true,false,1.0,7360.833333333332,-3220085.000000005
15,66,21,17,true,false,1.0,5021.5,-7375254.333333337
15,66,18,6,true,false,1.0,6292.0,-582648.0
15,66,18,17,false,false,0.8275370939493067,7179.333333333333,-3457124.000000005
15,66,18,17,true,false,1.0,7743.999999999999,-2719669.3333333367
15,51,21,6,false,false,0.8035017569368715,6946.5,-827871.0
37,66,21,6,false,false,0.5690070552436696,13874.666666666666,8220314.666666663
37,51,18,6,false,false,0.8162467776979396,16584.333333333336,1.2859139333333336E7
37,51,21,17,false,false,0.9049297992831881,17374.5,8757763.666666664
37,51,21,6,true,false,1.0,13995.666666666666,8378340.666666663
37,51,21,6,false,false,0.8557648078031892,13190.833333333332,7327228.333333332
37,51,21,6,false,false,0.8557648078031892,13190.833333333332,7327228.333333332
13,45,16,19,false,true,1.0,4416.5,-7065384.333333334
51,45,16,19,false,true,0.5322455722879454,25501.666666666664,2.047184333333333E7
13,72,16,19,false,true,0.6174358974358973,5747.5,-5327098.333333337
13,45,18,19,false,true,0.6827683615819209,5505.499999999999,-6376483.666666666
13,45,16,19,false,true,1.0,4416.5,-7065384.333333334
13,45,16,19,false,true,1.0,4416.5,-7065384.333333334
13,45,16,19,false,false,0.8994047619047616,5575.166666666666,-5552165.666666668
13,72,18,19,false,false,0.7144841269841262,2722.5,-1.0011081666666666E7
51,45,18,19,false,false,0.8306302076431495,24740.833333333332,1.8744861666666664E7
51,72,16,19,false,false,0.7406019884266052,17196.666666666668,9625513.333333336
51,72,18,19,false,false,0.7302808120726006,13896.666666666668,4582380.0
51,72,18,19,false,false,0.7302808120726006,13896.666666666668,4582380.0
51,72,18,19,false,true,0.4526976696384752,20036.500000000004,1.2601002333333347E7
51,72,18,19,false,false,0.7302808120726006,13896.666666666668,4582380.0
38,67,28,7,true,false,1.0,21888.166666666668,1.5752612333333336E7
26,67,28,7,true,false,1.0,17292.0,9750018.666666664
38,49,28,7,true,false,1.0,20155.666666666664,1.3489967333333327E7
38,67,6,7,true,false,0.6163019919851751,11350.166666666668,1.0056651E7
38,67,28,7,true,false,1.0,21888.166666666668,1.5752612333333336E7
38,67,28,7,true,false,1.0,21888.166666666668,1.5752612333333336E7
38,67,28,7,true,true,1.0,20595.666666666664,1.4064607333333327E7
38,49,6,7,true,true,0.5463462870512716,9073.166666666666,7082889.0
26,67,6,7,true,true,0.8303798618684115,9467.333333333332,7597670.666666663
26,49,28,7,true,true,1.0,12967.166666666666,4101786.3333333265
26,49,6,7,true,true,0.523190719373925,7826.499999999999,5454742.333333332
26,49,6,7,true,true,0.523190719373925,7826.499999999999,5454742.333333332
26,49,6,7,true,false,0.7124691974691983,7962.166666666666,5631923.0
26,49,6,7,true,true,0.523190719373925,7826.499999999999,5454742.333333332
51,56,10,25,true,false,0.6882257475507113,18861.333333333336,1.1799568000000011E7
38,56,10,25,true,false,0.9347785308856746,19209.666666666664,1.2254491333333327E7
51,38,10,25,true,false,0.6258743150402664,14096.500000000002,5576695.6666666735
51,56,12,25,true,false,0.8073313596139605,25773.0,2.0092871333333336E7
51,56,10,13,true,false,0.8633136416025619,15885.833333333334,1.2313565000000006E7
51,56,10,25,true,false,0.6882257475507113,18861.333333333336,1.1799568000000011E7
51,56,10,25,true,true,0.5347193178523467,19646.0,1.2824342666666664E7
51,38,12,13,true,true,0.7981945036951774,20111.666666666668,1.709917E7
38,56,12,13,true,true,0.6335421515871382,16355.166666666668,1.2193181E7
38,38,10,13,true,true,0.8151747992565246,16142.5,1.2648771666666668E7
38,38,12,25,true,true,1.0,18494.666666666668,1.0587368E7
38,38,12,13,true,true,0.706991085484101,13275.166666666666,8170700.999999994
38,38,12,13,true,false,0.8675797484957785,15407.333333333334,1.0955310666666668E7
38,38,12,13,true,true,0.706991085484101,13275.166666666666,8170700.999999994
26,79,22,13,false,true,0.6970677329455958,7309.5,-3287126.3333333367
13,79,22,13,false,true,1.0,8020.833333333333,-2358125.000000005
26,61,22,13,false,true,0.4798250604231819,13022.166666666668,4173616.3333333367
26,79,24,13,false,true,0.5731833052443738,12384.166666666666,2607055.0
26,79,22,25,false,true,0.36479301021285787,7351.666666666666,-7632056.666666668
26,79,22,13,false,true,0.6970677329455958,7309.5,-3287126.3333333367
26,79,22,13,false,false,0.8381687650771604,11234.666666666668,1839141.3333333316
26,61,24,25,false,false,0.7391497179665114,5910.666666666667,-1.0247335999999994E7
13,79,24,25,false,false,0.7153530947424068,6138.0,-9950438.666666664
13,61,22,25,false,false,1.0,4920.666666666666,-1.0806942666666672E7
13,61,24,13,false,false,0.8820792439113057,6585.333333333334,-4966221.333333332
13,61,24,25,false,false,0.9277111353447228,8745.0,-6545696.666666663
13,61,24,25,false,true,0.4643406593406596,4961.000000000001,-1.1487600666666666E7
13,61,24,25,false,false,0.9277111353447228,8745.0,-6545696.666666663
32,50,25,16,false,true,0.8950330948230105,17385.499999999996,7672129.666666663
45,50,25,16,false,true,0.854693219984845,18087.666666666664,8589159.333333327
32,44,25,16,false,true,0.9738263384449825,11709.5,259273.66666666325
32,50,15,16,false,true,0.5607046336390752,15058.999999999998,8300387.3333333265
32,50,25,10,false,true,0.6866928748046845,14200.999999999998,5713172.666666663
32,50,25,16,true,true,1.0,13027.666666666666,1980799.3333333265
32,50,25,16,false,false,0.9531609295653433,16861.166666666668,6987350.333333337
32,44,15,10,true,false,0.9526839024697243,11936.833333333334,6422837.666666668
45,50,15,10,true,false,0.8854075111690443,9867.0,3719635.3333333316
45,44,25,10,true,false,1.0,24128.5,1.8678487666666664E7
45,44,15,16,true,false,0.8869220498904139,20837.666666666668,1.5847326E7
45,44,15,10,false,false,0.6694623906128443,16538.5,1.2432614333333332E7
45,44,15,10,true,true,0.9739646400244205,17706.333333333332,1.3957804666666664E7
45,44,15,10,true,false,0.7455189835967249,13390.666666666664,8321543.99999999
57,73,13,28,true,false,0.7156173815183446,14230.333333333334,3551482.0
20,73,13,28,true,false,1.0,10596.666666666666,-1194086.6666666684
57,66,13,28,true,false,0.7997204031461567,23661.0,1.5867932666666664E7
57,73,27,28,true,false,1.0,26429.333333333332,1.4350042666666664E7
57,73,13,22,true,false,0.7812452378622908,22533.5,1.6595417666666664E7
57,73,13,28,false,false,0.6889077044762256,15990.333333333334,5850042.0
57,73,13,28,true,true,1.0,18984.166666666668,9759988.333333336
57,66,27,22,false,true,0.8727434731966088,26795.999999999996,1.702890933333333E7
20,73,27,22,false,true,0.7380840071877804,10464.666666666668,-4299811.999999994
20,66,13,22,false,true,0.41331636980491915,6392.833333333333,-4484293.000000006
20,66,27,28,false,true,0.8113831884824251,10526.999999999998,-6418404.666666668
20,66,27,22,true,true,1.0,11958.833333333332,-2348430.3333333367
20,66,27,22,false,false,0.7920196851494564,10072.333333333332,-4812199.333333337
20,66,27,22,false,true,0.6197985347985348,6473.499999999999,-9512275.666666668
44,39,19,10,true,false,0.9068205447936419,16019.666666666666,1.0288351333333332E7
57,39,19,10,true,false,0.9173351625292457,22460.166666666668,1.8699644333333336E7
44,77,19,10,true,false,1.0,22309.833333333336,1.850330900000001E7
44,39,21,10,true,false,1.0,23419.0,1.9218547333333336E7
44,39,19,28,true,false,0.9284430687728473,18861.33333333333,7399567.99999999
44,39,19,10,false,false,0.8214973328401827,16028.83333333334,1.0300323000000015E7
44,39,19,10,true,true,1.0,22918.5,1.9298227666666664E7
44,77,21,28,false,true,0.4560241715327036,11487.666666666664,-2963774.0000000102
57,39,21,28,false,true,0.5962570705352043,24044.16666666667,1.343501500000002E7
57,77,19,28,false,true,0.5330912578266155,22623.333333333332,1.2312739999999989E7
57,77,21,10,false,true,0.48292518159052966,10263.0,2036811.3333333316
57,77,21,28,true,true,0.9869971167394612,27720.0,1.8235653333333336E7
57,77,21,28,false,false,0.7614919137315224,18360.833333333336,6012581.6666666735
57,77,21,28,false,true,0.6807265442052624,13258.666666666668,-650848.0
19,62,7,22,false,true,0.7385496183206105,4598.000000000001,-4628345.333333332
32,62,7,22,false,true,0.27348375443346257,9098.833333333332,1249743.0
19,55,7,22,false,true,0.5793984005816067,10703.000000000002,3344784.6666666684
19,62,9,22,false,true,0.6144630832130831,10325.333333333332,2118218.6666666633
19,62,7,16,false,true,0.3933599903065559,6117.833333333333,-443443.0
19,62,7,22,true,true,1.0,12881.0,6189252.666666668
19,62,7,22,false,false,0.8563247863247855,7931.0,-275447.3333333316
19,55,9,16,true,false,0.9619158619158625,9643.333333333332,3427526.6666666633
32,62,9,16,true,false,0.8033687854579189,14069.000000000005,9207447.333333341
32,55,7,16,true,false,0.8135940395482372,10538.000000000002,5329294.666666668
32,55,9,22,true,false,0.8578648662618118,8631.333333333334,-94145.33333333163
32,55,9,16,false,false,0.7758020605348847,15559.5,1.1154040333333332E7
32,55,9,16,true,true,0.6576504097608729,17398.333333333332,1.3555556666666664E7
32,55,9,16,true,false,0.8899958553033424,14743.666666666666,1.0088561999999994E7
16,53,20,29,true,true,1.0,7333.333333333332,-8389333.333333336
42,53,20,29,true,true,0.9746017298372022,23067.000000000004,1.2158835333333347E7
16,41,20,29,true,true,1.0,5949.166666666667,-1.0197054999999994E7
16,53,17,29,true,true,1.0,12536.333333333332,-494215.33333333675
16,53,20,24,true,true,1.0,9821.166666666666,-3306889.6666666684
16,53,20,29,true,true,1.0,7333.333333333332,-8389333.333333336
16,53,20,29,true,false,1.0,9713.000000000002,-5281488.666666663
16,41,17,24,true,false,1.0,8631.333333333332,-3760812.000000005
42,53,17,24,true,false,0.9774069434925423,23496.0,1.5652442666666664E7
42,41,20,24,true,false,0.872188576561381,16274.499999999995,5121163.666666653
42,41,17,29,true,false,0.9833344732430276,18395.666666666664,7158074.0
42,41,17,24,true,false,0.9420241962461653,16516.5,6537215.666666663
42,41,17,24,true,true,0.7425766711034778,21248.333333333332,1.271699E7
42,41,17,24,true,false,0.9420241962461653,16516.5,6537215.666666663
41,76,8,17,false,false,0.651538479691766,11407.0,5730875.333333332
17,76,8,17,false,false,0.41580575733118114,1936.0,-6638250.666666668
41,63,8,17,false,false,0.6944911088643512,9634.166666666668,3415555.0
41,76,29,17,false,false,0.7644716286037221,14512.666666666666,2086876.0
41,76,8,12,false,false,0.6579622045684478,16186.500000000002,1.3806235666666673E7
41,76,8,17,false,false,0.651538479691766,11407.0,5730875.333333332
41,76,8,17,false,true,0.2946074848914994,9038.333333333332,2637396.6666666633
41,63,29,12,false,true,1.0,15770.333333333334,5562722.0
17,76,29,12,false,true,0.47445436507936484,2711.5,-1.1492114333333334E7
17,63,8,12,false,true,0.8666666666666669,5896.0,366842.6666666684
17,63,29,17,false,true,0.44810977826245046,6029.833333333333,-8991704.333333332
17,63,29,12,false,true,1.0,6312.166666666667,-6789643.666666668
17,63,29,12,false,false,1.0,11401.5,-142974.33333333675
17,63,29,12,false,true,1.0,6312.166666666667,-6789643.666666668
54,42,26,23,false,false,0.8396552844587847,17015.166666666664,4255141.0
54,42,26,23,false,false,0.8396552844587847,17015.166666666664,4255141.0
54,75,26,23,false,false,0.5917656072110086,22176.0,1.0995189333333336E7
54,42,23,23,false,false,0.6888760187217051,22982.666666666668,1.3148696000000011E7
54,42,26,6,false,false,0.7758741782171512,20879.833333333336,1.5535729E7
54,42,26,23,false,false,0.8396552844587847,17015.166666666664,4255141.0
54,42,26,23,false,true,0.735963286480696,25833.5,1.5771884333333336E7
54,75,23,6,false,true,0.39746129679550274,14683.166666666666,8542882.333333332
54,42,23,6,false,true,0.4183909303447037,12562.0,5772638.666666668
54,75,26,6,false,true,0.4537205447847568,13234.833333333336,5551359.00000001
54,75,23,23,false,true,0.7089527612968989,25677.666666666668,1.6668366000000011E7
54,75,23,6,false,true,0.39746129679550274,14683.166666666666,8542882.333333332
54,75,23,6,false,false,0.42175367678571624,9857.833333333334,2240997.0
54,75,23,6,false,true,0.39746129679550274,14683.166666666666,8542882.333333332
29,64,14,11,true,true,1.0,12321.833333333334,6925647.666666668
29,64,14,11,true,true,1.0,12321.833333333334,6925647.666666668
29,52,14,11,true,true,1.0,15911.5,1.1613752333333332E7
29,64,11,11,true,true,0.8304485768468809,11454.666666666666,6893127.999999994
29,64,14,18,true,true,1.0,19433.333333333332,1.36466E7
29,64,14,11,true,true,1.0,12321.833333333334,6925647.666666668
29,64,14,11,true,false,0.8949450692289758,15348.666666666666,1.0878691999999994E7
29,52,11,18,true,false,0.8923840463206958,13330.166666666668,6775864.333333337
29,64,11,18,true,false,0.8780190285690965,11832.333333333334,4819694.000000006
29,52,14,18,true,false,1.0,14613.500000000002,7351897.6666666735
29,52,11,11,true,false,0.6815835755756704,7421.333333333333,1625594.6666666633
29,52,11,18,true,false,0.8923840463206958,13330.166666666668,6775864.333333337
29,52,11,18,true,true,0.8438007979674642,9659.833333333332,1982409.0
29,52,11,18,true,false,0.8923840463206958,13330.166666666668,6775864.333333337
22,36,11,8,true,true,1.0,11557.333333333332,8127210.666666663
48,36,11,8,true,true,0.7861295417649248,13071.666666666668,1.010493E7
22,69,11,8,true,true,1.0,9406.833333333334,5318657.666666668
22,36,20,8,true,true,1.0,8624.0,996277.3333333316
22,36,11,15,true,true,1.0,8946.666666666666,2151013.3333333316
22,36,11,8,false,true,1.0,10308.833333333334,6496669.666666668
22,36,11,8,true,false,1.0,13100.999999999998,1.0143239333333327E7
22,69,20,15,false,false,0.9262086513994909,6794.333333333333,-3959934.000000005
48,36,20,15,false,false,0.7904728751268186,23974.5,1.8477363666666664E7
48,69,11,15,false,false,0.6570407955268606,13861.833333333332,8570221.0
48,69,20,8,false,false,0.49132401669642317,13482.333333333334,7341260.666666668
48,69,20,15,true,false,0.9690169234586221,23809.5,1.8261873666666664E7
48,69,20,15,false,true,0.5815698915387546,21242.833333333336,1.4909807E7
48,69,20,15,false,false,0.7328763578674969,11185.166666666668,1774494.3333333316
47,59,23,20,false,false,0.8423899865466403,16424.833333333332,5684165.666666663
23,59,23,20,false,false,0.7076247331972529,8898.999999999998,-4144572.6666666684
47,47,23,20,false,false,0.7597953389157229,22045.833333333336,1.3025191666666673E7
47,59,8,20,false,false,0.5773505260206642,12435.5,5974096.333333332
47,59,23,27,false,false,0.7737167317260931,18780.666666666664,6194217.3333333265
47,59,23,20,true,false,1.0,25358.666666666668,1.735175200000001E7
47,59,23,20,false,true,0.8417956671174152,18698.166666666668,8653139.0
47,47,8,27,true,true,0.5490323177837897,19739.5,1.2946453666666664E7
23,59,8,27,true,true,0.9680178578483661,9619.5,-270266.33333333675
23,47,23,27,true,true,1.0,13652.833333333334,-502733.0
23,47,8,20,true,true,0.47869461962973386,9084.166666666668,1597255.0
23,47,8,27,false,true,0.7526343870881685,9351.833333333332,-619839.0000000051
23,47,8,27,true,false,0.884446088262883,12334.666666666666,3275741.3333333265
23,47,8,27,true,true,0.7512302371081,11927.666666666666,2744199.3333333265
35,48,17,14,false,false,0.6611997226594949,8844.0,183597.33333333163
35,48,17,14,false,false,0.6611997226594949,8844.0,183597.33333333163
35,35,17,14,false,false,0.8183349068732992,11858.0,4119881.3333333316
35,48,14,14,false,false,0.6397761556436199,9949.500000000002,2727380.3333333367
35,48,17,21,false,false,0.9245256618298001,16380.833333333334,7460035.0
35,48,17,14,true,false,1.0,14864.666666666668,8046588.0
35,48,17,14,false,true,0.8895478471108723,13440.166666666666,6186190.999999994
35,35,14,21,true,true,1.0,13689.500000000002,5045153.6666666735
35,48,14,21,true,true,1.0,22082.500000000004,1.6006411666666673E7
35,35,17,21,true,true,1.0,23400.666666666668,1.6627937333333336E7
35,35,14,14,true,true,1.0,9841.333333333332,2586114.6666666633
35,35,14,21,false,true,0.643913278889527,12794.833333333332,3876719.0
35,35,14,21,true,false,0.9502309508241485,20408.666666666664,1.3820385333333327E7
35,35,14,21,true,true,1.0,13689.500000000002,5045153.6666666735
10,70,29,26,true,true,1.0,6997.833333333334,-1.1027496333333332E7
10,70,29,26,true,true,1.0,6997.833333333334,-1.1027496333333332E7
10,58,29,26,true,true,1.0,2843.5,-1.6453055666666664E7
10,70,26,26,true,true,1.0,6574.333333333334,-1.0480587333333332E7
10,70,29,9,true,true,1.0,5445.0,-6822163.333333337
10,70,29,26,false,true,1.0,5135.166666666666,-1.3460138999999998E7
10,70,29,26,true,false,1.0,6050.0,-1.2265366666666664E7
10,58,26,9,false,false,0.6358974358974354,2460.3333333333335,-9620138.0
10,70,26,9,false,false,0.8548565323565321,6865.833333333333,-3866555.000000005
10,58,29,9,false,false,0.733369683751364,3065.333333333333,-9930008.0
10,58,26,26,false,false,0.7947435897435887,4739.166666666666,-1.2877314999999998E7
10,58,26,9,true,false,1.0,6974.0,-3725289.3333333367
10,58,26,9,false,true,0.7637071651090334,6770.5,-3991060.3333333367
10,58,26,9,false,false,0.6358974358974354,2460.3333333333335,-9620138.0
10,44,11,13,false,false,1.0,5203.0,-2004882.0
53,44,11,13,false,false,0.6532338667562336,15013.166666666666,1.0807195666666664E7
10,64,11,13,false,false,0.8767399267399265,6662.333333333333,-98992.66666666837
10,44,21,13,false,false,0.9422344322344316,5355.166666666667,-5472819.0
10,44,11,17,false,false,0.7685897435897436,3413.6666666666665,-5808418.000000003
10,44,11,13,false,false,1.0,5203.0,-2004882.0
10,44,11,13,false,false,1.0,5203.0,-2004882.0
10,64,21,17,false,false,1.0,6271.833333333333,-5742319.000000006
53,44,21,17,false,false,0.7426651251252806,18232.5,9878311.666666664
53,64,11,17,false,false,0.7389870782056966,12532.666666666666,6100995.999999994
53,64,21,13,false,false,0.6287866026043522,18223.333333333332,1.1333006666666664E7
53,64,21,17,false,false,0.7820285027593872,21473.833333333336,1.4111493000000011E7
53,64,21,17,false,false,0.7820285027593872,21473.833333333336,1.4111493000000011E7
53,64,21,17,false,false,0.7820285027593872,21473.833333333336,1.4111493000000011E7
35,66,23,25,true,true,1.0,19943.0,8445558.0
28,66,23,25,true,true,1.0,9025.5,-5812697.0
35,42,23,25,true,true,1.0,20412.333333333332,9058507.333333327
35,66,9,25,true,true,0.6866035295434588,14661.166666666664,6680816.99999999
35,66,23,29,true,true,1.0,20691.0,7955779.333333337
35,66,23,25,true,true,1.0,19943.0,8445558.0
35,66,23,25,true,true,1.0,19943.0,8445558.0
35,42,9,29,true,true,0.5006266161277624,13898.5,4218107.666666663
28,66,9,29,true,true,1.0,16390.000000000004,7472006.6666666735
28,42,23,29,true,true,1.0,14157.000000000002,-577624.6666666633
28,42,9,25,true,true,0.9753017462763224,13027.666666666666,4547466.0
28,42,9,29,true,true,0.9449958374958374,8893.5,-2318422.3333333367
28,42,9,29,true,true,0.9449958374958374,8893.5,-2318422.3333333367
28,42,9,29,true,true,0.9449958374958374,8893.5,-2318422.3333333367
48,55,17,7,true,true,0.8429311421660108,22282.333333333332,2.030072733333333E7
41,55,17,7,true,true,0.8711469142973657,18654.166666666664,1.5562341666666664E7
48,53,17,7,true,true,0.6477999699232052,16657.666666666668,1.2954912666666668E7
48,55,15,7,true,true,0.46505201318707845,17622.0,1.4947665333333332E7
48,55,17,23,true,true,1.0,18811.833333333332,9901587.666666664
48,55,17,7,true,true,0.8429311421660108,22282.333333333332,2.030072733333333E7
48,55,17,7,true,true,0.8429311421660108,22282.333333333332,2.030072733333333E7
48,53,15,23,true,true,0.8023705118842147,21230.0,1.3793046666666664E7
41,55,15,23,true,true,1.0,17068.333333333336,8357910.0
41,53,17,23,true,true,1.0,27168.166666666664,2.0814959E7
41,53,15,7,true,true,0.6915032648677572,15838.166666666666,1.2617978999999994E7
41,53,15,23,true,true,1.0,18740.333333333332,1.0541542E7
41,53,15,23,true,true,1.0,18740.333333333332,1.0541542E7
41,53,15,23,true,true,1.0,18740.333333333332,1.0541542E7
23,78,29,19,false,false,0.7746901953008832,11335.5,-2795837.0
16,78,29,19,false,false,0.6639040348964009,8818.333333333332,-6083256.6666666735
23,76,29,19,false,false,0.7945119623965766,13101.0,-490094.0
23,78,27,19,false,false,0.8585130254361016,5514.666666666666,-9664512.0
23,78,29,11,false,false,0.7309223682300613,5197.500000000001,-7878731.666666666
23,78,29,19,false,false,0.7746901953008832,11335.5,-2795837.0
23,78,29,19,false,false,0.7746901953008832,11335.5,-2795837.0
23,76,27,11,false,false,0.7923124373506052,6464.333333333333,-5490914.000000006
16,78,27,11,false,false,0.734962768359714,7188.5,-4545152.333333337
16,76,29,11,false,false,0.8914576517629959,3862.8333333333335,-9621806.333333332
16,76,27,19,false,false,0.597234247234248,6810.833333333334,-7971718.333333332
16,76,27,11,false,false,0.7227008360596143,7509.333333333333,-4126144.000000005
16,76,27,11,false,false,0.7227008360596143,7509.333333333333,-4126144.000000005
16,76,27,11,false,false,0.7227008360596143,7509.333333333333,-4126144.000000005
29,50,20,22,false,false,0.8014335537236305,5747.5,-7893765.0
35,50,20,22,false,false,0.8751627371596405,10433.500000000002,-1773848.9999999949
29,47,20,22,false,false,0.7520758079918376,8609.333333333334,-4156210.6666666633
29,50,12,22,false,false,0.8009697373333738,6977.666666666667,-3353833.999999995
29,50,20,26,false,false,0.8300574211446753,12419.000000000002,-647452.6666666633
29,50,20,22,true,false,1.0,14452.166666666668,3474529.6666666684
29,50,20,22,false,false,0.8014335537236305,5747.5,-7893765.0
29,47,12,26,true,false,0.8623939928674885,15535.666666666666,6356247.3333333265
35,50,12,26,true,false,0.8835836120488584,13781.166666666666,4064870.3333333265
35,47,20,26,true,false,1.0,21757.999999999996,1.1549281333333327E7
35,47,12,22,true,false,0.8852505603409572,13601.500000000002,5296892.333333337
35,47,12,26,false,false,0.7105875141659065,13687.666666666668,3942759.3333333367
35,47,12,26,true,false,0.9491067137984158,16329.5,7392993.666666663
35,47,12,26,true,false,0.9491067137984158,16329.5,7392993.666666663
54,72,8,10,true,true,0.591603903813804,13926.0,1.1587356E7
10,72,8,10,true,true,1.0,6130.666666666667,1406650.6666666684
54,70,8,10,true,true,0.49165553255710004,22252.999999999996,2.246241799999999E7
54,72,24,10,true,true,1.0,26515.499999999996,2.216257633333333E7
54,72,8,14,true,true,0.40597153000451,17279.166666666664,1.4499924999999994E7
54,72,8,10,false,true,0.4743988936247152,21911.999999999996,2.201707199999999E7
54,72,8,10,true,true,0.591603903813804,13926.0,1.1587356E7
54,70,24,14,false,true,0.5778698824500353,14826.166666666666,5429640.3333333265
10,72,24,14,false,true,1.0,3085.5,-9903670.333333334
10,70,8,14,false,true,0.7563106796116508,4959.166666666667,-1589995.0
10,70,24,10,false,true,0.7495549621717844,7272.833333333334,-2968346.3333333316
10,70,24,14,true,true,1.0,3376.9999999999995,-9522971.333333334
10,70,24,14,false,true,0.6774358974358975,2112.0,-1.1175061333333334E7
10,70,24,14,false,true,0.6774358974358975,2112.0,-1.1175061333333334E7
41,38,26,28,true,true,1.0,22759.0,9923254.0
47,38,26,28,true,true,1.0,22702.166666666664,9849029.666666664
41,59,26,28,true,true,1.0,19427.833333333336,5572750.333333347
41,38,18,28,true,true,0.7891193173806742,18100.5,6772586.333333337
41,38,26,8,true,true,1.0,18421.333333333336,1.1591594666666673E7
41,38,26,28,false,true,0.7321895046424157,18896.16666666667,4878393.6666666735
41,38,26,28,true,true,1.0,22759.0,9923254.0
41,59,18,8,false,true,0.7365108473325807,18756.833333333332,1.4963091E7
47,38,18,8,false,true,0.5894282765528008,17904.333333333336,1.3849726000000011E7
47,59,26,8,false,true,0.3555845027992034,12312.666666666666,3613676.0
47,59,18,28,false,true,0.9038220532096167,28871.333333333332,2.0839294666666664E7
47,59,18,8,true,true,0.9170283116350318,22064.166666666664,1.928246833333333E7
47,59,18,8,false,true,0.5939738683421294,18410.333333333336,1.4510562E7
47,59,18,8,false,true,0.5939738683421294,18410.333333333336,1.4510562E7
16,61,14,16,false,false,0.8227328227328221,7712.833333333333,-927039.6666666684
