int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
509,date ('2023-11-01 23:55:00'),10,30,12,28,true,false,1.0,7052.833333333333,-5455666.333333332
510,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,4396.333333333334,-9658388.666666666
511,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,4840.0,-9078960.0
512,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,7683.5,-5365349.0
513,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,4940.833333333334,-8947271.666666666
514,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,5687.0,-7972778.0
515,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,6768.666666666666,-6560121.333333337
516,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,4235.0,-9869090.0
517,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,7309.5,-5853793.0
518,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,7239.833333333334,-5944777.666666663
519,date ('2023-11-01 23:55:00'),10,30,12,30,true,false,1.0,5076.499999999999,-8770091.000000002
520,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,3650.1666666666665,-2566215.666666666
521,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,3932.5,-2197488.3333333316
522,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,5505.5,-143150.33333333163
523,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,3730.8333333333335,-2460864.999999997
524,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,6090.333333333333,620642.0
525,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,3609.8333333333335,-2618890.999999997
526,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,5760.333333333333,189662.0
527,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,6574.333333333333,1252746.0
528,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,2904.0,-3540709.3333333316
529,date ('2023-11-01 23:55:00'),10,30,14,6,true,false,1.0,3408.1666666666665,-2882267.666666666
530,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,7877.833333333334,2221783.6666666684
531,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,7743.999999999999,2046997.3333333316
532,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,3831.6666666666665,-3062510.000000003
533,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,4638.333333333333,-2009003.3333333342
534,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,6211.333333333333,45334.66666666325
535,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,5041.666666666667,-1482250.0
536,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,5243.333333333333,-1218873.3333333342
537,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,8651.5,3232192.3333333316
538,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,5182.833333333333,-1297886.3333333342
539,date ('2023-11-01 23:55:00'),10,30,14,8,true,false,1.0,6211.333333333333,45334.66666666325
540,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,3650.166666666667,-4032882.3333333316
541,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,6108.666666666667,-822081.3333333316
542,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,3993.0,-3585142.0
543,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,2641.833333333333,-5349765.666666667
544,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,6352.5,-503635.0
545,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,4981.166666666666,-2294596.333333334
546,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,5316.666666666666,-1856433.3333333342
547,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,7259.999999999999,681559.9999999949
548,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,6050.0,-898700.0
549,date ('2023-11-01 23:55:00'),10,30,14,10,true,false,1.0,7239.833333333332,655222.3333333265
550,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,4981.166666666667,-3027929.666666666
551,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,5384.5,-2501176.3333333316
552,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,5870.333333333334,-1866678.0
553,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,4033.3333333333335,-4265799.999999997
554,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,4224.0,-4016789.3333333316
555,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,7212.333333333333,-114026.0
556,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,5918.0,-1804425.3333333316
557,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,3439.3333333333335,-5041563.999999997
558,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,8429.666666666666,1475811.3333333316
559,date ('2023-11-01 23:55:00'),10,30,14,12,true,false,1.0,6695.333333333334,-789228.0
560,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,7804.5,-73989.66666666837
561,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,5599.0,-2954372.6666666684
562,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,2218.3333333333335,-7369523.333333334
563,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,5041.666666666666,-3682250.000000003
564,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,4812.5,-3981541.6666666684
565,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,7668.833333333334,-251170.33333333163
566,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,1875.5000000000002,-7817263.666666667
567,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,6574.333333333333,-1680587.3333333367
568,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,9458.166666666666,2085699.0
569,date ('2023-11-01 23:55:00'),10,30,14,14,true,false,1.0,5703.5,-2817895.6666666684
570,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,7905.333333333333,-675634.6666666684
571,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,4456.833333333334,-5179375.666666666
572,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,6110.5,-3019687.0
573,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,5505.5,-3809817.0
574,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,4960.999999999999,-4520934.000000003
575,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,5243.333333333333,-4152206.6666666684
576,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,6312.166666666667,-2756310.3333333316
577,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,5666.833333333334,-3599115.666666666
578,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,7098.666666666668,-1729141.3333333265
579,date ('2023-11-01 23:55:00'),10,30,14,16,true,false,1.0,3206.5,-6812311.0
580,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,6735.666666666666,-2936552.6666666684
581,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,4471.5,-5893554.333333334
582,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,3347.666666666667,-7361280.666666668
583,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,5424.833333333332,-4648501.000000003
584,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,5707.166666666667,-4279773.666666668
585,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,5417.500000000001,-4658078.333333334
586,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,3582.3333333333335,-7054806.0
587,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,8314.166666666668,-875031.6666666684
588,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,2682.166666666667,-8230423.666666666
589,date ('2023-11-01 23:55:00'),10,30,14,18,true,false,1.0,5545.833333333334,-4490475.000000003
590,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,5747.5,-4960431.666666663
591,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,6009.666666666667,-4618041.999999994
592,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,8772.5,-1009781.6666666633
593,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,7967.666666666667,-2060893.9999999949
594,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,4537.5,-6540691.666666666
595,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,5969.333333333333,-4670717.333333332
596,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,3448.5,-7962925.666666666
597,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,4093.8333333333335,-7120120.333333332
598,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,6594.5,-3854249.6666666633
599,date ('2023-11-01 23:55:00'),10,30,14,20,true,false,1.0,6211.333333333334,-4354665.333333332
600,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,5646.666666666666,-5825453.333333337
601,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,6123.333333333334,-5202926.666666663
602,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,6983.166666666667,-4079984.3333333316
603,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,6231.5,-5061661.0
604,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,4964.666666666667,-6716145.333333332
605,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,5868.5,-5535739.0
606,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,7360.833333333334,-3586751.6666666633
607,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,5001.333333333333,-6668258.666666668
608,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,5485.333333333334,-6036154.666666666
609,date ('2023-11-01 23:55:00'),10,30,14,22,true,false,1.0,4759.333333333334,-6984310.666666666
610,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,5404.666666666667,-6874838.666666668
611,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,4154.333333333334,-8507774.0
612,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,4658.5,-7849332.333333337
613,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,8724.833333333334,-2538701.0
614,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,6372.666666666667,-5610630.666666668
615,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,4537.500000000001,-8007358.333333334
616,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,4255.166666666667,-8376085.666666668
617,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,4799.666666666667,-7664968.666666668
618,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,6776.0,-5083877.333333337
619,date ('2023-11-01 23:55:00'),10,30,14,24,true,false,1.0,4779.499999999999,-7691306.333333334
620,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,6130.666666666667,-6660015.999999994
621,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,5888.666666666666,-6976068.0
622,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,5243.333333333334,-7818873.333333329
623,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,4466.0,-8834070.666666664
624,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,5384.500000000001,-7634509.666666666
625,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,3892.166666666667,-9583497.0
626,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,3804.166666666667,-9698425.0
627,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,3327.5,-10320951.666666666
628,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,7672.5,-4646381.666666663
629,date ('2023-11-01 23:55:00'),10,30,14,26,true,false,1.0,5269.0,-7785352.666666663
630,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,6937.333333333334,-6339842.666666663
631,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,6715.5,-6629557.0
632,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,6050.0,-7498700.0
633,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,4981.166666666667,-8894596.333333332
634,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,4033.333333333333,-10132466.666666668
635,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,6070.166666666667,-7472362.333333332
636,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,7377.333333333333,-5765202.666666668
637,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,3751.0,-10501194.0
638,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,5978.5,-7592079.0
639,date ('2023-11-01 23:55:00'),10,30,14,28,true,false,1.0,6614.666666666666,-6761245.333333337
640,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,4356.0,-10444397.333333336
641,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,6050.0,-8232033.333333337
642,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,6594.5,-7520916.333333337
643,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,9075.0,-4281383.333333337
644,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,8389.333333333332,-5176864.000000006
645,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,6251.666666666668,-7968656.666666663
646,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,3347.666666666667,-11761280.666666668
647,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,5122.333333333334,-9443566.000000002
648,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,5637.5,-8770758.333333336
649,date ('2023-11-01 23:55:00'),10,30,14,30,true,false,1.0,5505.5,-8943150.333333336
650,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,3549.333333333333,-3431237.333333334
651,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,5263.5,-1192535.6666666684
652,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,4759.333333333332,-1850977.3333333342
653,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,2036.8333333333333,-5406562.333333336
654,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,4900.499999999999,-1666613.6666666684
655,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,8583.666666666668,3143602.0
656,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,6413.0,308711.3333333316
657,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,2621.666666666667,-4642770.0
658,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,6174.666666666666,-2552.0
659,date ('2023-11-01 23:55:00'),10,30,16,6,true,false,1.0,3549.3333333333335,-3431237.333333334
660,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,5082.000000000001,-2162907.999999997
661,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,9208.833333333334,3226736.3333333367
662,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,6130.666666666666,-793349.3333333342
663,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,6070.166666666667,-872362.3333333316
664,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,4436.666666666666,-3005713.333333334
665,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,3166.1666666666665,-4664986.333333334
666,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,6534.0,-266596.0
667,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,3529.1666666666665,-4190908.333333334
668,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,5808.0,-1214752.0
669,date ('2023-11-01 23:55:00'),10,30,16,8,true,false,1.0,8442.5,2225905.0
670,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,8910.0,2103126.6666666684
671,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,3014.0,-5597049.333333332
672,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,5586.166666666666,-2237799.6666666684
673,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,4597.999999999999,-3528345.333333334
674,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,3125.8333333333335,-5450994.999999997
675,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,4607.166666666667,-3516373.666666666
676,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,4638.333333333333,-3475670.0
677,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,8590.999999999998,1686512.6666666633
678,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,6224.166666666667,-1404571.6666666633
679,date ('2023-11-01 23:55:00'),10,30,16,10,true,false,1.0,3488.833333333333,-4976917.0
680,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,4964.666666666666,-3782812.000000003
681,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,3045.166666666667,-6289679.0
682,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,7166.500000000001,-907217.6666666633
683,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,5666.833333333334,-2865782.3333333316
684,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,8759.666666666668,1173458.0
685,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,7239.833333333333,-811444.3333333367
686,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,5384.5,-3234509.6666666684
687,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,5908.833333333334,-2549730.3333333316
688,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,3004.833333333333,-6342354.333333334
689,date ('2023-11-01 23:55:00'),10,30,16,12,true,false,1.0,6009.666666666667,-2418042.0
690,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,4013.1666666666665,-5758804.333333334
691,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,6565.166666666667,-2425892.3333333316
692,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,8591.0,219846.0
693,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,6271.833333333334,-2808985.6666666633
694,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,6816.333333333333,-2097868.6666666684
695,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,5404.666666666666,-3941505.333333334
696,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,3690.5,-6180207.0
697,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,4431.166666666667,-5212896.333333332
698,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,5061.833333333334,-4389245.666666666
699,date ('2023-11-01 23:55:00'),10,30,16,14,true,false,1.0,4900.5,-4599947.0
700,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,5215.833333333333,-4921455.0
701,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,5545.833333333334,-4490475.000000003
702,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,4598.0,-5728345.333333334
703,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,5122.333333333334,-5043566.0
704,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,6130.666666666666,-3726682.6666666684
705,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,3952.6666666666665,-6571150.666666668
706,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,5283.666666666667,-4832864.666666668
707,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,5384.5,-4701176.333333334
708,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,4788.666666666667,-5479334.666666668
709,date ('2023-11-01 23:55:00'),10,30,16,16,true,false,1.0,7346.166666666667,-2139239.6666666684
710,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,5485.333333333333,-5302821.333333332
711,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,9049.333333333334,-648237.3333333316
712,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,3574.9999999999995,-7797716.666666666
713,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,5929.0,-4723392.666666663
714,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,5203.000000000001,-5671548.666666666
715,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,5828.166666666667,-4855080.999999994
716,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,3727.166666666667,-7598987.0
717,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,5787.833333333333,-4907756.333333332
718,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,5142.5,-5750561.666666666
719,date ('2023-11-01 23:55:00'),10,30,16,18,true,false,1.0,6112.333333333334,-4483959.333333332
720,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,4396.333333333334,-7458388.666666666
721,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,4678.666666666667,-7089661.333333332
722,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,5404.666666666666,-6141505.333333334
723,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,3589.666666666667,-8511895.333333332
724,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,3428.333333333333,-8722596.666666668
725,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,6930.0,-4149420.0
726,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,5430.333333333333,-6107984.666666668
727,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,3952.666666666667,-8037817.333333332
728,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,5303.833333333334,-6273193.666666663
729,date ('2023-11-01 23:55:00'),10,30,16,20,true,false,1.0,3811.5,-8222181.0
730,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,7826.5,-3711924.3333333367
731,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,5142.5,-7217228.333333337
732,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,5021.5,-7375254.333333337
733,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,7300.333333333333,-4399098.000000006
734,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,6614.666666666667,-5294578.666666668
735,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,6352.5,-5636968.333333337
736,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,6110.5,-5953020.333333337
737,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,8873.333333333332,-2344760.000000005
738,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,6948.333333333333,-4858810.000000006
739,date ('2023-11-01 23:55:00'),10,30,16,22,true,false,1.0,2561.1666666666665,-10588449.666666668
740,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,6473.5,-6212275.666666663
741,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,2641.8333333333335,-11216432.333333332
742,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,6427.666666666666,-6272134.0
743,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,5021.5,-8108587.666666663
744,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,6655.0,-5975236.666666663
745,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,1694.0,-12454302.666666666
746,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,3710.6666666666665,-9820536.0
747,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,7219.666666666666,-5237782.0
748,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,6876.833333333333,-5685522.333333332
749,date ('2023-11-01 23:55:00'),10,30,16,24,true,false,1.0,3993.0,-9451808.666666666
750,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,3912.333333333333,-10290492.666666668
751,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,4658.5,-9315999.0
752,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,7623.0,-5444362.0
753,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,4944.5,-8942483.0
754,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,8550.666666666666,-4232829.333333337
755,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,4295.5,-9790077.0
756,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,5465.166666666666,-8262492.333333334
757,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,3740.0,-10515560.0
758,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,4053.5,-10106129.0
759,date ('2023-11-01 23:55:00'),10,30,16,26,true,false,1.0,7018.0,-6234492.0
760,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,4013.166666666667,-10892137.666666668
761,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,6493.666666666667,-7652604.666666668
762,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,4929.833333333333,-9694971.0
763,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,6372.666666666666,-7810630.666666668
764,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,3952.666666666666,-10971150.666666668
765,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,4013.1666666666665,-10892137.666666672
766,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,4235.0,-10602423.333333336
767,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,6143.5,-8109922.333333337
768,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,7562.5,-6256708.333333337
769,date ('2023-11-01 23:55:00'),10,30,16,28,true,false,1.0,2795.833333333333,-12481975.0
770,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,9799.166666666666,-4068955.0
771,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,8745.0,-5445696.666666663
772,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,5525.666666666667,-9650146.0
773,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,8207.833333333332,-6147236.333333332
774,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,4961.0,-10387600.666666664
775,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,6110.5,-8886353.666666664
776,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,4517.333333333333,-10967029.333333332
777,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,8180.333333333334,-6183151.333333332
778,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,4489.833333333333,-11002944.333333332
779,date ('2023-11-01 23:55:00'),10,30,16,30,true,false,1.0,10285.0,-3434456.6666666633
780,date ('2023-11-01 23:55:00'),10,30,18,6,true,false,1.0,6150.833333333333,-767011.6666666684
781,date ('2023-11-01 23:55:00'),10,30,18,6,true,false,1.0,4779.5,-2557973.0
