int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day
715,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8934615384615376
716,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
717,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9942307692307693
718,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
719,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9747899159663862
720,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8120056497175131
721,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6468926553672317
722,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
723,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8739185750636124
724,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8966101694915248
725,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9084332969829139
726,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
727,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
728,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
729,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
730,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7961864406779648
731,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8533078880407124
732,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8617582417582417
733,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
734,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7243589743589743
735,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9000090876045079
736,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
737,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8550527081061432
738,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.83953581432573
739,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
740,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9225009087604512
741,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
742,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8466386554621851
743,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
744,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
745,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9487179487179487
746,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8049358974358978
747,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.771008403361346
748,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7872773536895669
749,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8174175824175814
750,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7311538461538446
751,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8853144311159578
752,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5853846153846166
753,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
754,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
755,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6205128205128205
756,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.88501291989664
757,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9526055705300999
758,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
759,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8014102564102553
760,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6044711014176662
761,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7592307692307686
762,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6169230769230768
763,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6192111959287527
764,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7234615384615388
765,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8988603988603988
766,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8196886446886429
767,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8362595419847316
768,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7750000000000011
769,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
770,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.82474358974359
771,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
772,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9326923076923077
773,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9053672316384171
774,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
775,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9421245421245411
776,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
777,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.837659033078879
778,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
779,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9480189022173767
780,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
781,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7397435897435897
782,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
783,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
784,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8846153846153832
785,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9413841807909604
786,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9300274725274735
787,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8911304980007275
788,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9512820512820513
789,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8383516483516479
790,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9144871794871792
791,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7914102564102569
792,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8123076923076926
793,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8846153846153832
794,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9371501272264616
795,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7940251572327043
796,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
797,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
798,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7619230769230768
799,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
800,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
801,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9902542372881354
802,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8024354780079955
803,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7507692307692299
804,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8458974358974354
805,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.750567765567766
806,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8979643765903295
807,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
808,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
809,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
810,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
811,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
812,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9002824858757049
813,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8258397932816519
814,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
815,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
816,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.628080697928026
817,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8182783882783893
818,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
819,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
820,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6755128205128192
821,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9274809160305336
822,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9266106442577032
823,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9249999999999999
824,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6676923076923078
825,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7623076923076931
826,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9953846153846152
827,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6774358974358994
828,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
829,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
830,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8446327683615833
831,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8008974358974356
832,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
833,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
834,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6791025641025648
835,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8454761904761912
836,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.67948717948718
837,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
838,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
839,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6773076923076933
840,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
841,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7374213836477985
842,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8787179487179491
843,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8940677966101694
844,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9812795347146487
845,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7410256410256402
846,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7806959706959707
847,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5706288622319148
848,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
849,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9152014652014635
850,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9666666666666666
851,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6410256410256415
852,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
853,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
854,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8114102564102558
855,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7525641025641021
856,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
857,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
858,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8008474576271186
859,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6837179487179473
860,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8854961832061056
861,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
862,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.852564102564103
863,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.908296703296704
864,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6743589743589747
865,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7828062522719003
866,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.681025641025641
867,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8146520146520153
868,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8152380952380954
869,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
870,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8614102564102565
871,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7810256410256418
872,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9500000000000002
873,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7946327683615817
874,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8656410256410241
875,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8667765567765562
876,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6451653944020361
877,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9749182115594334
878,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6899224806201552
879,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
880,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9511538461538462
881,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
882,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7066849816849816
883,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7667484551072314
884,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
885,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7131318681318686
886,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.908033442384588
887,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8447802197802202
888,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7538827838827847
889,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7009249084249082
890,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
891,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.926364468864468
892,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
893,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7176923076923066
894,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8067183462532291
895,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
896,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8223009814612854
897,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
898,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8555128205128198
899,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
900,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7942948717948731
901,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8199152542372863
902,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
903,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
904,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8178117048346047
905,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7839743589743584
906,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
907,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8647619047619051
908,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7761450381679377
909,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
910,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
911,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8737731733914936
912,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9123931623931619
913,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7683615819209036
914,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
915,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9696153846153843
916,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9958974358974357
917,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
918,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7753663003663009
919,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.46933842239185763
920,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
921,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
922,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.879999999999999
923,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8904216648491459
924,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7969597069597067
925,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
926,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8600872410032729
927,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
928,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.856043256997456
929,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
930,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
931,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
932,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5498727735368953
933,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
934,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
935,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9279661016949151
936,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8564102564102569
937,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5641025641025635
938,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7864776444929108
939,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7965648854961825
940,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8762820512820518
941,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8388461538461528
942,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8544871794871793
943,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8423076923076916
944,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9004201680672269
945,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9207875457875461
946,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.274143302180685
947,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9243697478991596
948,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9254452926208643
949,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.733974358974359
950,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7752380952380956
951,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8590330788804087
952,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6616666666666658
953,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
954,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
955,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9358778625954209
956,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
957,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
958,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7418079096045208
959,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.46596638655462186
960,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7108974358974355
961,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
962,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.77371794871795
963,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5986279257465692
964,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
965,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8142056822729092
966,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9727008360596147
967,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8379134860050905
968,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.874045801526718
969,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7088117489986642
970,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8255179934569247
971,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
972,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6046153846153857
973,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8059796437659027
974,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
975,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
976,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7574084249084249
977,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9402035623409655
978,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.800763358778625
979,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8520743145743154
980,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8559890109890098
981,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9406779661016954
982,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.652454780361757
983,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
984,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
985,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6946153846153855
986,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
987,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9180672268907563
988,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6875091575091571
989,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8507692307692298
990,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8984460196292264
991,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
992,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7927299163940376
993,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
994,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8400160064025598
995,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7202290076335875
996,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
997,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
998,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7458015267175576
999,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7099054889131217
1000,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7538461538461553
1001,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.823919413919415
1002,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9123076923076922
1003,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7879487179487175
1004,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9071701199563788
1005,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7264102564102574
1006,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8743589743589754
1007,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1008,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1009,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8481638418079112
1010,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6337535014005597
1011,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7224076546506442
1012,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1013,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8643410852713174
1014,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1015,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1016,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1017,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7254331758148553
1018,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5591836734693882
1019,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1020,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9487459105779728
1021,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8156670301708466
1022,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7183206106870235
1023,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8953296703296707
1024,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8714689265536723
1025,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8139830508474571
1026,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9025366300366312
1027,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8484615384615377
1028,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9243697478991597
1029,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.952162849872773
1030,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7315384615384596
1031,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5297710622710617
1032,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6234096692111952
1033,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1034,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8204029304029303
1035,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.813031135531136
1036,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8907692307692293
1037,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7640857869865519
1038,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1039,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8499999999999989
1040,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9086538461538468
1041,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1042,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1043,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5032967032967028
1044,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6659604519774008
1045,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8224358974358958
1046,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5478991596638658
1047,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9246498599439777
1048,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1049,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1050,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7746274082151933
1051,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8162454212454218
1052,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9297709923664113
1053,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1054,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1055,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1056,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1057,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1058,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8916666666666657
1059,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1060,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7532967032967044
1061,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1062,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7885154061624653
1063,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9587912087912087
1064,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7610323518720453
1065,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1066,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.765406162464986
1067,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9406959706959701
1068,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8599999999999989
1069,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6574358974358973
1070,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9181933842239183
1071,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.807815442561206
1072,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6767765567765558
1073,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8805084745762699
1074,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8110073260073258
