int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
2405,date ('2023-11-01 23:55:00'),30,30,16,18,false,false,0.9687678733480258,10328.999999999998,1023007.3333333316
2406,date ('2023-11-01 23:55:00'),30,30,16,18,false,false,0.9812012415065847,16025.166666666664,8462200.999999989
2407,date ('2023-11-01 23:55:00'),30,30,16,18,false,false,0.8500426988279416,11991.833333333332,3194667.6666666633
2408,date ('2023-11-01 23:55:00'),30,30,16,18,false,false,0.9081184232621141,12184.333333333334,3446072.6666666735
2409,date ('2023-11-01 23:55:00'),30,30,16,18,false,false,0.8179968886075755,10330.833333333334,1025401.6666666684
2410,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8023945751218485,7962.166666666666,-2801410.3333333367
2411,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8753725917848054,13471.333333333334,4393561.333333337
2412,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8550741985558099,11913.0,2358378.0
2413,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8498515280059942,15873.0,7530138.0
2414,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8586029395139473,12100.0,2602600.0
2415,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.9804232027514468,15187.333333333334,6634657.333333337
2416,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8733423665324106,8268.333333333334,-2401556.6666666633
2417,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.9179021694745679,12849.833333333334,3581882.3333333367
2418,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.8593388846715245,17083.0,9110398.0
2419,date ('2023-11-01 23:55:00'),30,30,16,20,false,false,0.7551676528599612,10330.833333333332,292068.3333333316
2420,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.7942470391954015,9619.5,-1370266.3333333367
2421,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.7340942302995934,11876.333333333334,1577158.0
2422,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.8107663596801293,12263.166666666668,2082362.3333333367
2423,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.8171095605985594,11183.333333333334,672100.0
2424,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.746090881281402,10968.833333333334,391963.0
2425,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.8574521920727582,12001.0,1739972.6666666633
2426,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.8262230077614685,8796.333333333332,-2445322.000000005
2427,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.7652403160273076,12932.333333333332,2956294.0
2428,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.9000428097543474,11825.0,1510116.6666666633
2429,date ('2023-11-01 23:55:00'),30,30,16,22,false,false,0.9691692531387189,12032.166666666666,1780676.3333333265
2430,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.9285111741274733,12345.666666666666,1456774.0
2431,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.8238385298911602,14402.666666666668,4143216.0
2432,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.9245869046385439,13863.666666666668,3439282.0
2433,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.7739453170189575,15691.5,5826432.333333337
2434,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.8519776617713409,11779.166666666668,716925.0
2435,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.7638088942400445,7239.833333333333,-5211444.333333332
2436,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.917692005762455,13608.833333333334,3106469.6666666735
2437,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.9169753368170511,10065.000000000002,-1521776.6666666633
2438,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.9431386223128304,15079.166666666668,5026725.0
2439,date ('2023-11-01 23:55:00'),30,30,16,24,false,false,0.9143226965342347,12798.499999999998,2048174.3333333265
2440,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.8038749418520422,8257.333333333332,-4615922.666666668
2441,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.9339750580208591,12996.5,1573429.0
2442,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.7668245723691821,12697.666666666666,1183152.6666666633
2443,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.8681459308665194,6171.0,-7340674.0
2444,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.7493181359168171,11016.5,-1012451.0
2445,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.7564510276048731,6785.166666666667,-6538572.333333332
2446,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.8140018101556541,12706.833333333332,1195124.3333333316
2447,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.8633011072896549,10708.500000000002,-1414698.9999999949
2448,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.8025908513728441,11275.0,-674850.0
2449,date ('2023-11-01 23:55:00'),30,30,16,26,false,false,0.648239238137428,7058.333333333333,-6181816.666666668
2450,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.9661207113497188,10103.5,-2938162.3333333367
2451,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8002491126732016,14133.166666666668,2324582.3333333367
2452,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8497931725137609,11856.166666666668,-649179.6666666633
2453,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8881969630678648,15621.833333333332,4268781.0
2454,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8062762970255934,17952.0,7311978.666666663
2455,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.667572900955254,6171.0,-8074007.333333337
2456,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.897247488474092,10728.666666666668,-2121694.6666666684
2457,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8474342468247252,15313.833333333334,3866533.0
2458,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8581585590126314,14384.333333333334,2652606.0
2459,date ('2023-11-01 23:55:00'),30,30,16,28,false,false,0.8942384004884008,14107.500000000002,2291061.6666666735
2460,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.6604430287634625,12769.166666666668,-190135.0
2461,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.878975382124237,10008.166666666668,-3796000.999999995
2462,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.7094846438024074,12061.5,-1114347.6666666633
2463,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.9209038610961694,9040.166666666668,-5060208.999999994
2464,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.8237380547486182,15603.500000000002,3511504.3333333367
2465,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.8950605804451957,14474.166666666666,2036595.0
2466,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.8629610925867385,14536.5,2118002.3333333367
2467,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.8995999123861701,14520.0,2096453.3333333367
2468,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.7679513388320366,15590.666666666666,3494744.0
2469,date ('2023-11-01 23:55:00'),30,30,16,30,false,false,0.9175480771048168,11388.666666666668,-1993068.0
2470,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.9535079119367039,14070.833333333332,9576508.333333332
2471,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.8269235487253568,13062.500000000002,8259625.000000006
2472,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.9445165322785664,18140.833333333336,14891928.333333336
2473,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.931092478095172,16558.666666666668,12825618.666666668
2474,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.6302815293273313,9175.833333333334,3183638.3333333367
2475,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.9044449189487354,12116.5,7024149.0
2476,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.8104244381074202,7461.666666666667,944936.6666666684
2477,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.9542313746859187,12342.0,7318652.0
2478,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.8216780819733802,15284.500000000002,11161557.000000006
2479,date ('2023-11-01 23:55:00'),30,30,18,6,false,false,0.7774909426967171,14804.166666666668,10534241.666666668
2480,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,1.0,9676.333333333334,3103958.0
2481,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.8842904513537646,12343.833333333332,6587713.0
2482,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.8696529297674345,9821.166666666666,3293110.3333333316
2483,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.9408169850235523,17220.5,12956639.666666668
2484,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.9550597465449276,14923.333333333334,9956540.000000006
2485,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.6197161617008947,7315.0,20056.666666668374
2486,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.8890512149529184,14083.666666666666,8859935.333333332
2487,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.8997348146539857,12441.0,6714612.666666668
2488,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.7981067766161339,15044.333333333334,10114566.000000006
2489,date ('2023-11-01 23:55:00'),30,30,18,8,false,false,0.945898461165636,14050.666666666666,8816837.333333332
2490,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.92432816335488,8873.333333333334,1321906.6666666684
2491,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.8901169229413496,10640.666666666668,3630044.0
2492,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.9753194642507618,12926.833333333334,6615777.666666668
2493,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.8741485916615295,18408.500000000004,13774834.333333336
2494,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.8555172607320449,14540.166666666666,8722790.999999994
2495,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.9411229991382661,15387.166666666668,9828973.0
2496,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.9126364805719138,22309.833333333332,18869975.666666664
2497,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.9411599426866604,15423.833333333332,9876859.666666664
2498,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,1.0,10022.833333333332,2823153.6666666633
2499,date ('2023-11-01 23:55:00'),30,30,18,10,false,false,0.7865126342001063,11837.833333333334,5193543.666666668
2500,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.7156507256932951,15134.166666666666,8765221.666666664
2501,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,1.0,8293.999999999998,-168036.00000000512
2502,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.834206156438981,11049.500000000002,3430647.000000005
2503,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.882358681248892,13814.166666666666,7041301.666666663
2504,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.7375307374858343,10361.999999999998,2532771.999999995
2505,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.9165472779976589,8589.166666666666,217451.66666666325
2506,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.7256268116955128,10481.166666666668,2688403.6666666684
2507,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.8360823336968374,8772.5,456885.0
2508,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.9321225876938546,12541.833333333334,5379634.333333337
2509,date ('2023-11-01 23:55:00'),30,30,18,12,false,false,0.7984444955232625,12078.0,4773868.0
2510,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8658137420878763,10140.166666666668,1509724.3333333316
2511,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8438507633164128,7173.833333333332,-2364307.000000005
2512,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8481368508942037,9989.833333333332,1313388.9999999949
2513,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8703406905921485,9821.166666666668,1093110.3333333316
2514,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8063228813689683,13498.833333333332,5896143.0
2515,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8986802218492238,13278.833333333334,5608823.0
2516,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.9788141356407603,16109.5,9305673.666666664
2517,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8937787403436265,9073.166666666668,116222.33333333163
2518,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8627907989446435,10514.166666666668,1998168.3333333367
2519,date ('2023-11-01 23:55:00'),30,30,18,14,false,false,0.8430236562080448,11645.333333333332,3475472.0
2520,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.7653340516441103,10932.166666666666,1810743.0
2521,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.7358988865451713,9613.999999999998,89217.33333333163
2522,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.8749243115845283,17574.333333333332,10485412.666666664
2523,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.8908595464556393,15988.500000000002,8414314.333333336
2524,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.8962397105427633,18910.833333333336,12230881.666666673
2525,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.9477579695845954,18238.0,11352161.333333336
2526,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.9253397077428679,16287.333333333334,8804590.666666673
2527,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.6352462600146526,12501.5,3860292.3333333367
2528,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.9840966921119593,13431.000000000002,5074219.333333337
2529,date ('2023-11-01 23:55:00'),30,30,18,16,false,false,0.6408888231841576,12239.333333333332,3517902.6666666633
2530,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.84238963765498,13410.833333333332,4314548.333333332
2531,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.9723846947685951,14470.5,5698473.0
2532,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.7613679521018869,9419.666666666668,-897915.3333333265
2533,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.9058530951660707,11263.999999999998,1510784.0
2534,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.922364944216089,12877.333333333332,3617797.3333333316
2535,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.796268386290364,13335.666666666668,4216380.666666668
2536,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.9042791117951223,13973.666666666666,5049608.666666663
2537,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.8412867292862797,13559.333333333332,4508489.333333332
2538,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.8754444914060286,12316.333333333332,2885131.3333333316
2539,date ('2023-11-01 23:55:00'),30,30,18,18,false,false,0.9557694625386581,12732.499999999998,3428644.999999995
2540,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.8713633588633575,13920.5,4246839.666666663
2541,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.9420339265085552,14294.500000000002,4735283.6666666735
2542,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.7529034896401294,11737.000000000002,1395188.6666666735
2543,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.9398059955311863,10873.499999999998,267457.66666666325
2544,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.8723078464009163,14938.000000000002,5575694.6666666735
2545,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.8761551330906486,18656.0,10431402.666666664
2546,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.8961938822566753,17341.5,8714665.666666664
2547,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.7784865488880801,10567.333333333332,-132396.00000000512
2548,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.9349394292576121,9113.499999999998,-2031102.3333333367
2549,date ('2023-11-01 23:55:00'),30,30,18,20,false,false,0.8426102896197386,12461.166666666668,2340950.3333333367
2550,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.8138434922162736,11212.666666666668,-22923.999999994878
2551,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.9004087247605049,13720.666666666666,3252524.0
2552,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.908035601204663,13794.0,3348297.3333333367
2553,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.8514671986262877,8902.666666666668,-3039783.999999995
2554,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.9532899428104302,19063.000000000004,10229611.333333336
2555,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.9043690781130971,17018.833333333332,7559929.666666663
2556,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.8316538158782252,11253.0,29751.33333333675
2557,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.8973067957683348,8330.666666666666,-3786816.0
2558,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.7760608723200012,9854.166666666666,-1797125.0
2559,date ('2023-11-01 23:55:00'),30,30,18,22,false,false,0.8408935150742725,9568.166666666668,-2170640.999999995
2560,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.873902639328334,15555.833333333334,4915918.333333337
2561,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,1.0,15508.166666666666,4853665.666666663
2562,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.8427022510991987,10704.833333333334,-1419487.6666666633
2563,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.7740424876876462,10763.500000000002,-1342868.9999999949
2564,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.8123522318785292,12140.333333333334,455275.33333333675
2565,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.7432975421525038,12769.166666666668,1276531.6666666684
2566,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.9064671395723412,13112.0,1724272.0
2567,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.8801721847256485,9065.833333333332,-3560021.6666666684
2568,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.8358302019080012,11832.333333333336,53027.33333334187
2569,date ('2023-11-01 23:55:00'),30,30,18,24,false,false,0.8579048476775752,5842.833333333333,-7769259.666666668
2570,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.9981757970363717,13011.166666666666,859250.3333333265
2571,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.8321009872480473,10814.833333333332,-2009161.0000000051
2572,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.9668256416720237,16179.166666666668,4996658.333333337
2573,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.8883654403874983,11034.833333333334,-1721841.0
2574,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,1.0,9236.333333333334,-4070682.0
2575,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.8752443694148951,14872.0,3289498.6666666633
2576,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.9474708703211175,12144.0,-273269.33333333675
2577,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.8917346542346544,7358.999999999999,-6522479.333333337
2578,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,0.8468471903657303,16248.833333333334,5087643.0
2579,date ('2023-11-01 23:55:00'),30,30,18,26,false,false,1.0,16215.833333333334,5044545.0
2580,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.9779378877056892,12860.833333333332,-70418.33333333675
2581,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.7735443330529349,10297.833333333332,-3417696.3333333316
2582,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.8537652458282385,11753.499999999998,-1516595.6666666735
2583,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,1.0,18364.500000000004,7117370.333333337
2584,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.8484099895173318,12228.333333333332,-896463.3333333367
2585,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.874996115992973,7683.5,-6832015.666666663
2586,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,1.0,11375.833333333334,-2009828.3333333265
2587,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.9002057209547061,14521.833333333332,2098847.6666666633
2588,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.8417735796608721,10527.0,-3118404.6666666633
2589,date ('2023-11-01 23:55:00'),30,30,18,28,false,false,0.8953341925796674,8407.666666666668,-5886253.999999994
2590,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.6822405660248035,10626.000000000002,-3722443.999999995
2591,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.932543124814118,10539.833333333336,-3834977.6666666633
2592,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.6526571392983603,10044.833333333336,-4481447.666666663
2593,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.865210222236135,10912.0,-3348928.0
2594,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.8064499309226094,15099.333333333332,2119729.3333333265
2595,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.9194940276900896,17061.0,4681666.0
2596,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.7969182372230719,7557.0,-7730558.0
2597,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.9014292622509961,12620.666666666666,-1117409.3333333367
2598,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.7660534963464913,9553.500000000002,-5123128.999999994
2599,date ('2023-11-01 23:55:00'),30,30,18,30,false,false,0.8283264993422025,9780.833333333332,-4826231.666666668
2600,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9260282974023439,13603.333333333334,8232620.000000006
2601,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9436412641825268,13915.0,8639656.666666668
2602,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9369015493053943,12024.833333333332,6171099.0
2603,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9211225373439124,7905.333333333333,791032.0
2604,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.7834780717020532,10913.833333333334,4720133.0
2605,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9494023585765669,13658.333333333334,8304450.000000006
2606,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9719699622273151,13564.833333333334,8182339.000000006
2607,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.8465787709595742,12679.333333333334,7025876.000000006
2608,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.9498256196729481,16830.0,12446646.666666668
2609,date ('2023-11-01 23:55:00'),30,30,20,6,false,false,0.8759956168702282,10776.333333333332,4540558.0
2610,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.8562075018960041,11374.0,4587777.333333332
2611,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.7555663218816394,9801.000000000002,2533439.3333333367
2612,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.8032517281857627,11740.666666666668,5066644.0
2613,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.9345358184789916,16487.166666666668,11265573.0
2614,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.7858941016049956,10926.666666666668,4003560.0
2615,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.9069565289570051,14892.166666666668,9182503.0
2616,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.7107752672413656,8580.000000000002,938813.3333333367
2617,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.9754326224932184,23199.0,20031227.333333336
2618,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.9087707805015488,13062.500000000002,6792958.333333337
2619,date ('2023-11-01 23:55:00'),30,30,20,8,false,false,0.8322974596253936,16454.166666666664,11222474.999999994
2620,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.8912752387299191,18089.5,12624887.0
2621,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.7650409467389463,9205.166666666666,1021947.6666666633
2622,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.9161634525605116,12866.333333333332,5803431.333333332
2623,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.8187314156431789,14015.833333333334,7304678.333333337
2624,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.9580093304131776,12561.999999999998,5405971.999999994
2625,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.9562675070027995,14069.0,7374114.0
2626,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.885810791772328,13451.166666666666,6567223.666666663
2627,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.8378664601652208,14144.166666666666,7472281.666666663
2628,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.9839694656488548,7824.666666666666,-780985.3333333367
2629,date ('2023-11-01 23:55:00'),30,30,20,10,false,false,0.8605534566846691,13691.333333333334,6880881.333333337
2630,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.7818192020397898,11901.999999999998,3810678.6666666633
2631,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.7356392770690541,8774.333333333334,-274054.0
2632,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.885754754504752,10728.666666666666,2278305.3333333316
2633,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.933669435140024,12551.000000000002,4658272.6666666735
2634,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.8481197431739234,12219.166666666666,4224898.3333333265
2635,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.8971773187646539,11918.5,3832227.6666666633
2636,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.8482012782274764,10855.166666666668,2443514.3333333316
2637,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.8540377055005526,11102.666666666666,2766749.3333333316
2638,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.8632714681637089,19323.333333333336,13502940.0
2639,date ('2023-11-01 23:55:00'),30,30,20,12,false,false,0.8475915864750987,12697.666666666668,4849819.333333337
2640,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8901820401820378,11188.833333333332,2145949.6666666684
2641,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8707442049045101,11029.333333333332,1937642.6666666684
2642,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8242845259066639,11678.333333333332,2785236.6666666633
2643,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8219072276324176,8532.333333333332,-1323439.3333333367
2644,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.9485459461562389,13784.833333333334,5536325.6666666735
2645,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8764015262872124,11968.0,3163541.3333333367
2646,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.9522526979082893,14600.666666666668,6601804.0
2647,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8668224290792164,12415.333333333334,3747758.6666666735
2648,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.8567957697341676,13564.833333333334,5249005.6666666735
2649,date ('2023-11-01 23:55:00'),30,30,20,14,false,false,0.9567486154767246,12926.833333333336,4415777.6666666735
2650,date ('2023-11-01 23:55:00'),30,30,20,16,false,false,0.8713632517011494,13654.666666666666,4632994.666666663
2651,date ('2023-11-01 23:55:00'),30,30,20,16,false,false,0.8220939641425054,17116.0,9153496.0
