air_temp,ghi,wind_speed_100m,period_end
14,0,2.6,2024-03-03 04:55:00+07:00
14,0,2.6,2024-03-03 05:00:00+07:00
14,0,2.6,2024-03-03 05:05:00+07:00
14,0,2.6,2024-03-03 05:10:00+07:00
14,0,2.6,2024-03-03 05:15:00+07:00
14,0,2.6,2024-03-03 05:20:00+07:00
14,0,2.6,2024-03-03 05:25:00+07:00
14,0,2.6,2024-03-03 05:30:00+07:00
14,0,2.7,2024-03-03 05:35:00+07:00
14,0,2.7,2024-03-03 05:40:00+07:00
14,0,2.7,2024-03-03 05:45:00+07:00
14,0,2.7,2024-03-03 05:50:00+07:00
14,0,2.7,2024-03-03 05:55:00+07:00
14,0,2.7,2024-03-03 06:00:00+07:00
14,0,2.7,2024-03-03 06:05:00+07:00
14,0,2.6,2024-03-03 06:10:00+07:00
14,0,2.5,2024-03-03 06:15:00+07:00
14,0,2.5,2024-03-03 06:20:00+07:00
14,1,2.4,2024-03-03 06:25:00+07:00
14,5,2.3,2024-03-03 06:30:00+07:00
14,10,2.3,2024-03-03 06:35:00+07:00
14,19,2.2,2024-03-03 06:40:00+07:00
14,25,2.1,2024-03-03 06:45:00+07:00
14,33,2.1,2024-03-03 06:50:00+07:00
14,36,2.0,2024-03-03 06:55:00+07:00
14,50,1.9,2024-03-03 07:00:00+07:00
14,50,1.9,2024-03-03 07:05:00+07:00
14,44,1.8,2024-03-03 07:10:00+07:00
14,48,1.8,2024-03-03 07:15:00+07:00
14,74,1.7,2024-03-03 07:20:00+07:00
14,107,1.7,2024-03-03 07:25:00+07:00
14,140,1.6,2024-03-03 07:30:00+07:00
14,126,1.6,2024-03-03 07:35:00+07:00
14,131,1.5,2024-03-03 07:40:00+07:00
14,154,1.5,2024-03-03 07:45:00+07:00
14,179,1.4,2024-03-03 07:50:00+07:00
14,214,1.4,2024-03-03 07:55:00+07:00
14,229,1.3,2024-03-03 08:00:00+07:00
15,245,1.3,2024-03-03 08:05:00+07:00
15,261,1.3,2024-03-03 08:10:00+07:00
15,277,1.3,2024-03-03 08:15:00+07:00
15,293,1.3,2024-03-03 08:20:00+07:00
15,309,1.3,2024-03-03 08:25:00+07:00
15,324,1.3,2024-03-03 08:30:00+07:00
15,340,1.3,2024-03-03 08:35:00+07:00
15,357,1.3,2024-03-03 08:40:00+07:00
16,373,1.3,2024-03-03 08:45:00+07:00
16,389,1.3,2024-03-03 08:50:00+07:00
16,405,1.3,2024-03-03 08:55:00+07:00
16,420,1.3,2024-03-03 09:00:00+07:00
16,436,1.3,2024-03-03 09:05:00+07:00
16,451,1.4,2024-03-03 09:10:00+07:00
16,467,1.4,2024-03-03 09:15:00+07:00
16,481,1.4,2024-03-03 09:20:00+07:00
16,445,1.5,2024-03-03 09:25:00+07:00
17,327,1.6,2024-03-03 09:30:00+07:00
17,316,1.6,2024-03-03 09:35:00+07:00
17,325,1.7,2024-03-03 09:40:00+07:00
17,333,1.8,2024-03-03 09:45:00+07:00
17,340,1.8,2024-03-03 09:50:00+07:00
17,348,1.9,2024-03-03 09:55:00+07:00
17,355,2.0,2024-03-03 10:00:00+07:00
17,362,2.0,2024-03-03 10:05:00+07:00
17,369,2.1,2024-03-03 10:10:00+07:00
17,376,2.1,2024-03-03 10:15:00+07:00
17,382,2.1,2024-03-03 10:20:00+07:00
17,388,2.2,2024-03-03 10:25:00+07:00
17,394,2.2,2024-03-03 10:30:00+07:00
17,401,2.2,2024-03-03 10:35:00+07:00
17,408,2.3,2024-03-03 10:40:00+07:00
17,415,2.3,2024-03-03 10:45:00+07:00
17,421,2.3,2024-03-03 10:50:00+07:00
17,427,2.4,2024-03-03 10:55:00+07:00
17,442,2.4,2024-03-03 11:00:00+07:00
17,447,2.5,2024-03-03 11:05:00+07:00
18,453,2.5,2024-03-03 11:10:00+07:00
18,458,2.6,2024-03-03 11:15:00+07:00
18,462,2.6,2024-03-03 11:20:00+07:00
18,467,2.7,2024-03-03 11:25:00+07:00
18,479,2.7,2024-03-03 11:30:00+07:00
18,474,2.8,2024-03-03 11:35:00+07:00
18,478,2.8,2024-03-03 11:40:00+07:00
19,481,2.9,2024-03-03 11:45:00+07:00
19,484,2.9,2024-03-03 11:50:00+07:00
19,487,3.0,2024-03-03 11:55:00+07:00
19,498,3.0,2024-03-03 12:00:00+07:00
19,464,3.1,2024-03-03 12:05:00+07:00
19,474,3.1,2024-03-03 12:10:00+07:00
19,484,3.2,2024-03-03 12:15:00+07:00
19,521,3.2,2024-03-03 12:20:00+07:00
19,550,3.2,2024-03-03 12:25:00+07:00
19,569,3.3,2024-03-03 12:30:00+07:00
19,589,3.3,2024-03-03 12:35:00+07:00
19,600,3.4,2024-03-03 12:40:00+07:00
19,621,3.4,2024-03-03 12:45:00+07:00
19,622,3.5,2024-03-03 12:50:00+07:00
19,622,3.5,2024-03-03 12:55:00+07:00
19,622,3.6,2024-03-03 13:00:00+07:00
19,622,3.6,2024-03-03 13:05:00+07:00
19,601,3.7,2024-03-03 13:10:00+07:00
19,559,3.8,2024-03-03 13:15:00+07:00
19,548,3.8,2024-03-03 13:20:00+07:00
19,536,3.9,2024-03-03 13:25:00+07:00
19,503,4.0,2024-03-03 13:30:00+07:00
19,499,4.0,2024-03-03 13:35:00+07:00
19,504,4.1,2024-03-03 13:40:00+07:00
19,498,4.2,2024-03-03 13:45:00+07:00
19,481,4.3,2024-03-03 13:50:00+07:00
19,456,4.3,2024-03-03 13:55:00+07:00
19,449,4.4,2024-03-03 14:00:00+07:00
19,442,4.5,2024-03-03 14:05:00+07:00
19,453,4.5,2024-03-03 14:10:00+07:00
19,510,4.5,2024-03-03 14:15:00+07:00
19,520,4.6,2024-03-03 14:20:00+07:00
19,529,4.6,2024-03-03 14:25:00+07:00
19,518,4.7,2024-03-03 14:30:00+07:00
20,526,4.7,2024-03-03 14:35:00+07:00
20,532,4.8,2024-03-03 14:40:00+07:00
20,520,4.8,2024-03-03 14:45:00+07:00
20,507,4.9,2024-03-03 14:50:00+07:00
20,485,4.9,2024-03-03 14:55:00+07:00
20,455,5.0,2024-03-03 15:00:00+07:00
20,426,5.0,2024-03-03 15:05:00+07:00
20,413,5.1,2024-03-03 15:10:00+07:00
20,415,5.2,2024-03-03 15:15:00+07:00
20,394,5.2,2024-03-03 15:20:00+07:00
20,373,5.3,2024-03-03 15:25:00+07:00
20,358,5.4,2024-03-03 15:30:00+07:00
20,356,5.4,2024-03-03 15:35:00+07:00
20,364,5.5,2024-03-03 15:40:00+07:00
20,363,5.6,2024-03-03 15:45:00+07:00
20,329,5.7,2024-03-03 15:50:00+07:00
20,270,5.7,2024-03-03 15:55:00+07:00
20,256,5.8,2024-03-03 16:00:00+07:00
20,231,5.8,2024-03-03 16:05:00+07:00
20,231,5.8,2024-03-03 16:10:00+07:00
20,223,5.8,2024-03-03 16:15:00+07:00
20,214,5.7,2024-03-03 16:20:00+07:00
20,199,5.7,2024-03-03 16:25:00+07:00
20,184,5.6,2024-03-03 16:30:00+07:00
20,169,5.6,2024-03-03 16:35:00+07:00
19,149,5.6,2024-03-03 16:40:00+07:00
19,133,5.5,2024-03-03 16:45:00+07:00
19,120,5.5,2024-03-03 16:50:00+07:00
19,106,5.5,2024-03-03 16:55:00+07:00
19,89,5.4,2024-03-03 17:00:00+07:00
19,74,5.4,2024-03-03 17:05:00+07:00
19,62,5.4,2024-03-03 17:10:00+07:00
19,51,5.3,2024-03-03 17:15:00+07:00
19,44,5.3,2024-03-03 17:20:00+07:00
19,34,5.2,2024-03-03 17:25:00+07:00
19,28,5.2,2024-03-03 17:30:00+07:00
19,23,5.2,2024-03-03 17:35:00+07:00
19,18,5.1,2024-03-03 17:40:00+07:00
19,13,5.1,2024-03-03 17:45:00+07:00
19,8,5.1,2024-03-03 17:50:00+07:00
19,3,5.0,2024-03-03 17:55:00+07:00
19,0,5.0,2024-03-03 18:00:00+07:00
19,0,5.0,2024-03-03 18:05:00+07:00
19,0,5.0,2024-03-03 18:10:00+07:00
19,0,5.0,2024-03-03 18:15:00+07:00
19,0,5.1,2024-03-03 18:20:00+07:00
19,0,5.1,2024-03-03 18:25:00+07:00
19,0,5.1,2024-03-03 18:30:00+07:00
19,0,5.2,2024-03-03 18:35:00+07:00
19,0,5.2,2024-03-03 18:40:00+07:00
19,0,5.2,2024-03-03 18:45:00+07:00
19,0,5.3,2024-03-03 18:50:00+07:00
19,0,5.3,2024-03-03 18:55:00+07:00
19,0,5.3,2024-03-03 19:00:00+07:00
19,0,5.4,2024-03-03 19:05:00+07:00
19,0,5.4,2024-03-03 19:10:00+07:00
19,0,5.5,2024-03-03 19:15:00+07:00
19,0,5.6,2024-03-03 19:20:00+07:00
19,0,5.6,2024-03-03 19:25:00+07:00
19,0,5.7,2024-03-03 19:30:00+07:00
19,0,5.7,2024-03-03 19:35:00+07:00
19,0,5.8,2024-03-03 19:40:00+07:00
19,0,5.9,2024-03-03 19:45:00+07:00
19,0,5.9,2024-03-03 19:50:00+07:00
18,0,6.0,2024-03-03 19:55:00+07:00
18,0,6.0,2024-03-03 20:00:00+07:00
18,0,6.0,2024-03-03 20:05:00+07:00
18,0,6.0,2024-03-03 20:10:00+07:00
18,0,6.0,2024-03-03 20:15:00+07:00
18,0,5.9,2024-03-03 20:20:00+07:00
18,0,5.9,2024-03-03 20:25:00+07:00
18,0,5.8,2024-03-03 20:30:00+07:00
18,0,5.8,2024-03-03 20:35:00+07:00
18,0,5.7,2024-03-03 20:40:00+07:00
18,0,5.7,2024-03-03 20:45:00+07:00
18,0,5.7,2024-03-03 20:50:00+07:00
18,0,5.6,2024-03-03 20:55:00+07:00
18,0,5.6,2024-03-03 21:00:00+07:00
18,0,5.5,2024-03-03 21:05:00+07:00
18,0,5.5,2024-03-03 21:10:00+07:00
17,0,5.5,2024-03-03 21:15:00+07:00
17,0,5.4,2024-03-03 21:20:00+07:00
17,0,5.4,2024-03-03 21:25:00+07:00
17,0,5.4,2024-03-03 21:30:00+07:00
17,0,5.4,2024-03-03 21:35:00+07:00
17,0,5.3,2024-03-03 21:40:00+07:00
17,0,5.3,2024-03-03 21:45:00+07:00
17,0,5.3,2024-03-03 21:50:00+07:00
17,0,5.3,2024-03-03 21:55:00+07:00
17,0,5.2,2024-03-03 22:00:00+07:00
17,0,5.2,2024-03-03 22:05:00+07:00
17,0,5.2,2024-03-03 22:10:00+07:00
17,0,5.3,2024-03-03 22:15:00+07:00
17,0,5.3,2024-03-03 22:20:00+07:00
17,0,5.3,2024-03-03 22:25:00+07:00
17,0,5.3,2024-03-03 22:30:00+07:00
17,0,5.4,2024-03-03 22:35:00+07:00
17,0,5.4,2024-03-03 22:40:00+07:00
17,0,5.4,2024-03-03 22:45:00+07:00
17,0,5.4,2024-03-03 22:50:00+07:00
17,0,5.4,2024-03-03 22:55:00+07:00
17,0,5.5,2024-03-03 23:00:00+07:00
17,0,5.4,2024-03-03 23:05:00+07:00
17,0,5.4,2024-03-03 23:10:00+07:00
17,0,5.4,2024-03-03 23:15:00+07:00
17,0,5.3,2024-03-03 23:20:00+07:00
17,0,5.3,2024-03-03 23:25:00+07:00
17,0,5.2,2024-03-03 23:30:00+07:00
17,0,5.2,2024-03-03 23:35:00+07:00
17,0,5.1,2024-03-03 23:40:00+07:00
17,0,5.1,2024-03-03 23:45:00+07:00
17,0,5.0,2024-03-03 23:50:00+07:00
17,0,5.0,2024-03-03 23:55:00+07:00
17,0,4.9,2024-03-04 00:00:00+07:00
17,0,4.9,2024-03-04 00:05:00+07:00
17,0,4.9,2024-03-04 00:10:00+07:00
17,0,4.8,2024-03-04 00:15:00+07:00
17,0,4.8,2024-03-04 00:20:00+07:00
17,0,4.7,2024-03-04 00:25:00+07:00
17,0,4.7,2024-03-04 00:30:00+07:00
17,0,4.6,2024-03-04 00:35:00+07:00
17,0,4.6,2024-03-04 00:40:00+07:00
17,0,4.5,2024-03-04 00:45:00+07:00
17,0,4.5,2024-03-04 00:50:00+07:00
17,0,4.5,2024-03-04 00:55:00+07:00
17,0,4.4,2024-03-04 01:00:00+07:00
17,0,4.4,2024-03-04 01:05:00+07:00
17,0,4.3,2024-03-04 01:10:00+07:00
17,0,4.2,2024-03-04 01:15:00+07:00
17,0,4.2,2024-03-04 01:20:00+07:00
17,0,4.1,2024-03-04 01:25:00+07:00
17,0,4.1,2024-03-04 01:30:00+07:00
17,0,4.0,2024-03-04 01:35:00+07:00
17,0,3.9,2024-03-04 01:40:00+07:00
17,0,3.9,2024-03-04 01:45:00+07:00
17,0,3.8,2024-03-04 01:50:00+07:00
17,0,3.8,2024-03-04 01:55:00+07:00
17,0,3.7,2024-03-04 02:00:00+07:00
17,0,3.6,2024-03-04 02:05:00+07:00
17,0,3.5,2024-03-04 02:10:00+07:00
17,0,3.4,2024-03-04 02:15:00+07:00
17,0,3.3,2024-03-04 02:20:00+07:00
17,0,3.1,2024-03-04 02:25:00+07:00
17,0,3.0,2024-03-04 02:30:00+07:00
17,0,2.9,2024-03-04 02:35:00+07:00
17,0,2.8,2024-03-04 02:40:00+07:00
17,0,2.7,2024-03-04 02:45:00+07:00
17,0,2.6,2024-03-04 02:50:00+07:00
17,0,2.5,2024-03-04 02:55:00+07:00
17,0,2.3,2024-03-04 03:00:00+07:00
17,0,2.2,2024-03-04 03:05:00+07:00
17,0,2.2,2024-03-04 03:10:00+07:00
17,0,2.1,2024-03-04 03:15:00+07:00
16,0,2.0,2024-03-04 03:20:00+07:00
16,0,1.9,2024-03-04 03:25:00+07:00
16,0,1.8,2024-03-04 03:30:00+07:00
16,0,1.7,2024-03-04 03:35:00+07:00
16,0,1.7,2024-03-04 03:40:00+07:00
16,0,1.6,2024-03-04 03:45:00+07:00
16,0,1.5,2024-03-04 03:50:00+07:00
16,0,1.4,2024-03-04 03:55:00+07:00
16,0,1.4,2024-03-04 04:00:00+07:00
16,0,1.2,2024-03-04 04:05:00+07:00
16,0,1.1,2024-03-04 04:10:00+07:00
16,0,0.9,2024-03-04 04:15:00+07:00
16,0,0.8,2024-03-04 04:20:00+07:00
16,0,0.6,2024-03-04 04:25:00+07:00
17,0,0.5,2024-03-04 04:30:00+07:00
17,0,0.4,2024-03-04 04:35:00+07:00
17,0,0.3,2024-03-04 04:40:00+07:00
17,0,0.3,2024-03-04 04:45:00+07:00
17,0,0.4,2024-03-04 04:50:00+07:00
17,0,0.5,2024-03-04 04:55:00+07:00
17,0,0.6,2024-03-04 05:00:00+07:00
17,0,0.7,2024-03-04 05:05:00+07:00
17,0,0.8,2024-03-04 05:10:00+07:00
17,0,0.8,2024-03-04 05:15:00+07:00
17,0,0.9,2024-03-04 05:20:00+07:00
17,0,0.9,2024-03-04 05:25:00+07:00
17,0,0.9,2024-03-04 05:30:00+07:00
17,0,1.0,2024-03-04 05:35:00+07:00
17,0,1.0,2024-03-04 05:40:00+07:00
17,0,1.1,2024-03-04 05:45:00+07:00
17,0,1.1,2024-03-04 05:50:00+07:00
17,0,1.1,2024-03-04 05:55:00+07:00
17,0,1.2,2024-03-04 06:00:00+07:00
17,0,1.2,2024-03-04 06:05:00+07:00
17,0,1.3,2024-03-04 06:10:00+07:00
17,0,1.3,2024-03-04 06:15:00+07:00
17,0,1.4,2024-03-04 06:20:00+07:00
17,1,1.4,2024-03-04 06:25:00+07:00
17,6,1.5,2024-03-04 06:30:00+07:00
17,10,1.5,2024-03-04 06:35:00+07:00
17,23,1.6,2024-03-04 06:40:00+07:00
17,38,1.6,2024-03-04 06:45:00+07:00
17,50,1.7,2024-03-04 06:50:00+07:00
17,61,1.7,2024-03-04 06:55:00+07:00
17,74,1.8,2024-03-04 07:00:00+07:00
17,88,1.8,2024-03-04 07:05:00+07:00
17,102,1.8,2024-03-04 07:10:00+07:00
17,117,1.8,2024-03-04 07:15:00+07:00
16,132,1.8,2024-03-04 07:20:00+07:00
16,148,1.8,2024-03-04 07:25:00+07:00
16,164,1.8,2024-03-04 07:30:00+07:00
16,181,1.7,2024-03-04 07:35:00+07:00
16,198,1.7,2024-03-04 07:40:00+07:00
16,216,1.7,2024-03-04 07:45:00+07:00
16,233,1.7,2024-03-04 07:50:00+07:00
16,251,1.7,2024-03-04 07:55:00+07:00
16,269,1.7,2024-03-04 08:00:00+07:00
16,287,1.7,2024-03-04 08:05:00+07:00
17,306,1.6,2024-03-04 08:10:00+07:00
17,324,1.6,2024-03-04 08:15:00+07:00
17,342,1.5,2024-03-04 08:20:00+07:00
17,360,1.5,2024-03-04 08:25:00+07:00
17,379,1.4,2024-03-04 08:30:00+07:00
17,397,1.4,2024-03-04 08:35:00+07:00
17,415,1.3,2024-03-04 08:40:00+07:00
17,433,1.3,2024-03-04 08:45:00+07:00
17,451,1.2,2024-03-04 08:50:00+07:00
18,469,1.2,2024-03-04 08:55:00+07:00
18,487,1.1,2024-03-04 09:00:00+07:00
18,504,1.1,2024-03-04 09:05:00+07:00
18,466,1.0,2024-03-04 09:10:00+07:00
18,441,1.0,2024-03-04 09:15:00+07:00
18,431,0.9,2024-03-04 09:20:00+07:00
18,428,0.9,2024-03-04 09:25:00+07:00
18,400,0.9,2024-03-04 09:30:00+07:00
18,395,1.0,2024-03-04 09:35:00+07:00
19,405,1.0,2024-03-04 09:40:00+07:00
19,415,1.0,2024-03-04 09:45:00+07:00
19,433,1.1,2024-03-04 09:50:00+07:00
19,443,1.2,2024-03-04 09:55:00+07:00
19,461,1.3,2024-03-04 10:00:00+07:00
19,479,1.3,2024-03-04 10:05:00+07:00
19,498,1.4,2024-03-04 10:10:00+07:00
19,517,1.4,2024-03-04 10:15:00+07:00
19,535,1.5,2024-03-04 10:20:00+07:00
20,564,1.6,2024-03-04 10:25:00+07:00
20,552,1.6,2024-03-04 10:30:00+07:00
20,550,1.7,2024-03-04 10:35:00+07:00
20,528,1.7,2024-03-04 10:40:00+07:00
20,525,1.8,2024-03-04 10:45:00+07:00
20,481,1.9,2024-03-04 10:50:00+07:00
20,458,1.9,2024-03-04 10:55:00+07:00
20,445,2.0,2024-03-04 11:00:00+07:00
20,441,2.0,2024-03-04 11:05:00+07:00
21,418,2.0,2024-03-04 11:10:00+07:00
21,405,2.1,2024-03-04 11:15:00+07:00
21,418,2.1,2024-03-04 11:20:00+07:00
21,413,2.1,2024-03-04 11:25:00+07:00
22,408,2.1,2024-03-04 11:30:00+07:00
22,393,2.2,2024-03-04 11:35:00+07:00
22,396,2.2,2024-03-04 11:40:00+07:00
22,389,2.2,2024-03-04 11:45:00+07:00
23,391,2.2,2024-03-04 11:50:00+07:00
23,384,2.3,2024-03-04 11:55:00+07:00
23,386,2.3,2024-03-04 12:00:00+07:00
23,387,2.3,2024-03-04 12:05:00+07:00
23,387,2.4,2024-03-04 12:10:00+07:00
24,388,2.4,2024-03-04 12:15:00+07:00
24,387,2.5,2024-03-04 12:20:00+07:00
24,387,2.5,2024-03-04 12:25:00+07:00
24,395,2.6,2024-03-04 12:30:00+07:00
24,412,2.6,2024-03-04 12:35:00+07:00
24,410,2.6,2024-03-04 12:40:00+07:00
24,408,2.7,2024-03-04 12:45:00+07:00
24,424,2.7,2024-03-04 12:50:00+07:00
24,430,2.8,2024-03-04 12:55:00+07:00
24,427,2.8,2024-03-04 13:00:00+07:00
24,424,2.9,2024-03-04 13:05:00+07:00
24,420,2.9,2024-03-04 13:10:00+07:00
25,415,3.0,2024-03-04 13:15:00+07:00
25,411,3.0,2024-03-04 13:20:00+07:00
25,397,3.1,2024-03-04 13:25:00+07:00
25,392,3.1,2024-03-04 13:30:00+07:00
25,377,3.2,2024-03-04 13:35:00+07:00
25,390,3.2,2024-03-04 13:40:00+07:00
25,394,3.3,2024-03-04 13:45:00+07:00
25,397,3.3,2024-03-04 13:50:00+07:00
25,400,3.4,2024-03-04 13:55:00+07:00
25,412,3.4,2024-03-04 14:00:00+07:00
26,423,3.5,2024-03-04 14:05:00+07:00
26,433,3.5,2024-03-04 14:10:00+07:00
26,453,3.6,2024-03-04 14:15:00+07:00
26,481,3.7,2024-03-04 14:20:00+07:00
26,500,3.7,2024-03-04 14:25:00+07:00
26,537,3.8,2024-03-04 14:30:00+07:00
26,605,3.9,2024-03-04 14:35:00+07:00
27,601,3.9,2024-03-04 14:40:00+07:00
27,606,4.0,2024-03-04 14:45:00+07:00
27,614,4.1,2024-03-04 14:50:00+07:00
27,599,4.2,2024-03-04 14:55:00+07:00
27,584,4.2,2024-03-04 15:00:00+07:00
27,568,4.3,2024-03-04 15:05:00+07:00
28,552,4.3,2024-03-04 15:10:00+07:00
28,536,4.4,2024-03-04 15:15:00+07:00
28,519,4.5,2024-03-04 15:20:00+07:00
28,503,4.5,2024-03-04 15:25:00+07:00
28,486,4.6,2024-03-04 15:30:00+07:00
28,468,4.6,2024-03-04 15:35:00+07:00
28,450,4.7,2024-03-04 15:40:00+07:00
28,432,4.7,2024-03-04 15:45:00+07:00
29,414,4.8,2024-03-04 15:50:00+07:00
29,396,4.9,2024-03-04 15:55:00+07:00
29,377,4.9,2024-03-04 16:00:00+07:00
29,358,4.9,2024-03-04 16:05:00+07:00
28,339,4.8,2024-03-04 16:10:00+07:00
28,321,4.8,2024-03-04 16:15:00+07:00
28,302,4.7,2024-03-04 16:20:00+07:00
27,283,4.6,2024-03-04 16:25:00+07:00
27,264,4.6,2024-03-04 16:30:00+07:00
27,245,4.5,2024-03-04 16:35:00+07:00
27,226,4.5,2024-03-04 16:40:00+07:00
26,208,4.4,2024-03-04 16:45:00+07:00
26,189,4.4,2024-03-04 16:50:00+07:00
26,171,4.3,2024-03-04 16:55:00+07:00
25,154,4.3,2024-03-04 17:00:00+07:00
25,137,4.3,2024-03-04 17:05:00+07:00
25,120,4.4,2024-03-04 17:10:00+07:00
25,104,4.4,2024-03-04 17:15:00+07:00
25,89,4.5,2024-03-04 17:20:00+07:00
25,74,4.5,2024-03-04 17:25:00+07:00
24,61,4.6,2024-03-04 17:30:00+07:00
24,48,4.7,2024-03-04 17:35:00+07:00
24,28,4.7,2024-03-04 17:40:00+07:00
24,18,4.8,2024-03-04 17:45:00+07:00
24,9,4.8,2024-03-04 17:50:00+07:00
24,2,4.9,2024-03-04 17:55:00+07:00
24,0,5.0,2024-03-04 18:00:00+07:00
24,0,5.0,2024-03-04 18:05:00+07:00
23,0,5.0,2024-03-04 18:10:00+07:00
23,0,5.0,2024-03-04 18:15:00+07:00
23,0,5.1,2024-03-04 18:20:00+07:00
23,0,5.1,2024-03-04 18:25:00+07:00
23,0,5.1,2024-03-04 18:30:00+07:00
23,0,5.2,2024-03-04 18:35:00+07:00
23,0,5.2,2024-03-04 18:40:00+07:00
23,0,5.2,2024-03-04 18:45:00+07:00
23,0,5.3,2024-03-04 18:50:00+07:00
23,0,5.3,2024-03-04 18:55:00+07:00
23,0,5.3,2024-03-04 19:00:00+07:00
23,0,5.3,2024-03-04 19:05:00+07:00
23,0,5.3,2024-03-04 19:10:00+07:00
23,0,5.3,2024-03-04 19:15:00+07:00
23,0,5.3,2024-03-04 19:20:00+07:00
23,0,5.3,2024-03-04 19:25:00+07:00
23,0,5.3,2024-03-04 19:30:00+07:00
23,0,5.2,2024-03-04 19:35:00+07:00
23,0,5.2,2024-03-04 19:40:00+07:00
23,0,5.2,2024-03-04 19:45:00+07:00
23,0,5.2,2024-03-04 19:50:00+07:00
23,0,5.2,2024-03-04 19:55:00+07:00
23,0,5.2,2024-03-04 20:00:00+07:00
23,0,5.2,2024-03-04 20:05:00+07:00
23,0,5.2,2024-03-04 20:10:00+07:00
23,0,5.2,2024-03-04 20:15:00+07:00
23,0,5.2,2024-03-04 20:20:00+07:00
23,0,5.2,2024-03-04 20:25:00+07:00
23,0,5.2,2024-03-04 20:30:00+07:00
23,0,5.2,2024-03-04 20:35:00+07:00
22,0,5.2,2024-03-04 20:40:00+07:00
22,0,5.2,2024-03-04 20:45:00+07:00
22,0,5.2,2024-03-04 20:50:00+07:00
22,0,5.2,2024-03-04 20:55:00+07:00
22,0,5.2,2024-03-04 21:00:00+07:00
22,0,5.2,2024-03-04 21:05:00+07:00
22,0,5.2,2024-03-04 21:10:00+07:00
22,0,5.2,2024-03-04 21:15:00+07:00
22,0,5.1,2024-03-04 21:20:00+07:00
22,0,5.1,2024-03-04 21:25:00+07:00
22,0,5.1,2024-03-04 21:30:00+07:00
22,0,5.1,2024-03-04 21:35:00+07:00
22,0,5.1,2024-03-04 21:40:00+07:00
22,0,5.1,2024-03-04 21:45:00+07:00
22,0,5.1,2024-03-04 21:50:00+07:00
22,0,5.1,2024-03-04 21:55:00+07:00
22,0,5.1,2024-03-04 22:00:00+07:00
22,0,5.1,2024-03-04 22:05:00+07:00
22,0,5.1,2024-03-04 22:10:00+07:00
22,0,5.1,2024-03-04 22:15:00+07:00
22,0,5.1,2024-03-04 22:20:00+07:00
22,0,5.1,2024-03-04 22:25:00+07:00
22,0,5.1,2024-03-04 22:30:00+07:00
22,0,5.0,2024-03-04 22:35:00+07:00
22,0,5.0,2024-03-04 22:40:00+07:00
22,0,5.0,2024-03-04 22:45:00+07:00
22,0,5.0,2024-03-04 22:50:00+07:00
22,0,5.0,2024-03-04 22:55:00+07:00
22,0,5.0,2024-03-04 23:00:00+07:00
22,0,5.0,2024-03-04 23:05:00+07:00
22,0,4.9,2024-03-04 23:10:00+07:00
22,0,4.9,2024-03-04 23:15:00+07:00
22,0,4.8,2024-03-04 23:20:00+07:00
22,0,4.8,2024-03-04 23:25:00+07:00
22,0,4.8,2024-03-04 23:30:00+07:00
22,0,4.7,2024-03-04 23:35:00+07:00
22,0,4.7,2024-03-04 23:40:00+07:00
22,0,4.6,2024-03-04 23:45:00+07:00
21,0,4.6,2024-03-04 23:50:00+07:00
21,0,4.5,2024-03-04 23:55:00+07:00
21,0,4.5,2024-03-05 00:00:00+07:00
21,0,4.5,2024-03-05 00:05:00+07:00
21,0,4.4,2024-03-05 00:10:00+07:00
21,0,4.4,2024-03-05 00:15:00+07:00
21,0,4.3,2024-03-05 00:20:00+07:00
21,0,4.3,2024-03-05 00:25:00+07:00
21,0,4.3,2024-03-05 00:30:00+07:00
21,0,4.2,2024-03-05 00:35:00+07:00
21,0,4.2,2024-03-05 00:40:00+07:00
21,0,4.1,2024-03-05 00:45:00+07:00
21,0,4.1,2024-03-05 00:50:00+07:00
21,0,4.1,2024-03-05 00:55:00+07:00
21,0,4.0,2024-03-05 01:00:00+07:00
21,0,4.0,2024-03-05 01:05:00+07:00
21,0,3.9,2024-03-05 01:10:00+07:00
21,0,3.9,2024-03-05 01:15:00+07:00
21,0,3.8,2024-03-05 01:20:00+07:00
21,0,3.7,2024-03-05 01:25:00+07:00
20,0,3.7,2024-03-05 01:30:00+07:00
20,0,3.6,2024-03-05 01:35:00+07:00
20,0,3.5,2024-03-05 01:40:00+07:00
20,0,3.5,2024-03-05 01:45:00+07:00
20,0,3.4,2024-03-05 01:50:00+07:00
20,0,3.4,2024-03-05 01:55:00+07:00
20,0,3.3,2024-03-05 02:00:00+07:00
20,0,3.2,2024-03-05 02:05:00+07:00
20,0,3.2,2024-03-05 02:10:00+07:00
20,0,3.1,2024-03-05 02:15:00+07:00
20,0,3.0,2024-03-05 02:20:00+07:00
20,0,3.0,2024-03-05 02:25:00+07:00
20,0,2.9,2024-03-05 02:30:00+07:00
20,0,2.8,2024-03-05 02:35:00+07:00
20,0,2.8,2024-03-05 02:40:00+07:00
20,0,2.7,2024-03-05 02:45:00+07:00
20,0,2.6,2024-03-05 02:50:00+07:00
20,0,2.6,2024-03-05 02:55:00+07:00
19,0,2.5,2024-03-05 03:00:00+07:00
19,0,2.4,2024-03-05 03:05:00+07:00
19,0,2.4,2024-03-05 03:10:00+07:00
19,0,2.3,2024-03-05 03:15:00+07:00
19,0,2.2,2024-03-05 03:20:00+07:00
19,0,2.2,2024-03-05 03:25:00+07:00
