int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.off_grid_C,self.off_grid_J,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.off_grid_C,self.off_grid_J,self.metric
12,10,9,120,4,false,false,0.7652564102564089,11774495.255628414,3892166.6666666614,3269054.2975248555,0.6265923496748074,0.8399060414143433,137.874275266618,0.02171306817550124,false,false,1.6268755198462537
13,10,9,120,4,false,false,0.7882051282051272,20411450.820604995,7456166.666666679,5212622.655248884,0.9991236548115787,0.699102218107903,79.5337878854357,0.10978055221167812,false,false,1.5970878985247083
14,10,9,120,4,false,false,0.786739926739927,17466293.301677436,6029833.333333316,4684381.471454777,0.8978736129266335,0.7768674874576063,92.94473486507245,0.07563787034761468,false,false,1.639245284545148
15,10,9,120,4,false,false,0.8479120879120873,12763854.749928026,4702499.999999989,3235410.6474352037,0.6201437404310658,0.68801927643492,127.1872825103368,0.02921771517089097,false,false,1.5651490795178984
16,10,9,120,4,false,false,0.8319230769230759,9394924.453724952,2863666.6666666716,2763271.085273271,0.5296469145283963,0.9649415965335582,172.79542885055827,0.00823079209880107,false,false,1.8050954655554352
17,10,9,120,4,false,false,0.8368229734641939,14927066.558908373,5609999.999999987,3712724.853867786,0.7116324105238829,0.6618047867857032,108.75546066558977,0.04875317192685823,false,false,1.5473809321767553
18,10,9,120,4,false,false,0.8364835164835168,16295506.402211953,5567833.333333315,4407458.631305685,0.8447947352772112,0.7915931328115124,99.6225560550631,0.06283184652641315,false,false,1.6909084958214424
19,10,9,120,4,false,false,1.0,20266446.736027945,7637666.666666657,5026169.222073199,0.96338540020781,0.658076535862594,80.10284294750393,0.10805888480518236,false,false,1.7661354206677764
20,10,15,120,4,false,false,1.0,15559437.774936339,6405666.666666662,3515277.586596567,0.6737869249869753,0.548776227287803,104.33538945828923,0.05512206095033061,false,false,1.6038982882381336
21,10,15,120,4,false,false,0.7253479853479844,13904018.333333325,4146999.9999999967,4146999.9999999986,0.7948716165616605,1.0000000000000004,116.75761359635729,0.03903615369907445,false,false,1.7643841390470592
22,10,15,120,4,false,false,1.0,16192308.131649079,5822666.66666665,4195740.425402215,0.8042138834368383,0.7205874328032218,100.25747946501482,0.06173341113583242,false,false,1.782320843939054
23,10,15,120,4,false,false,1.0,21676844.22240741,8583666.666666703,5112612.114400832,0.9799542455332817,0.5956209989205247,74.89097505816308,0.12489213143843496,false,false,1.7205131303589598
24,10,15,120,4,false,false,0.8413919413919403,17701985.766618397,6070166.666666649,4774775.38634381,0.9151997661109071,0.7865970818501123,91.70722547192045,0.07828314744208179,false,false,1.7062721706841344
25,10,15,120,4,false,false,1.0,20399224.01582885,7441500.000000001,5217077.4438728755,0.9999775214706075,0.7010787400218873,79.5814585270654,0.10963527871285184,false,false,1.810714018734739
26,10,15,120,4,false,false,1.0,15818226.501774242,4759333.333333326,4690924.272868524,0.8991276971167922,0.9856263355235746,102.62844572480438,0.05779863271564059,false,false,2.0434249682392154
27,10,15,120,4,false,false,1.0,21575291.153938312,8349000.00000001,5212622.655248885,0.9991236548115789,0.624340957629522,75.24348053600508,0.12367517813079751,false,false,1.7480161357603194
28,10,15,120,4,false,false,0.9674663758633222,20235245.530866638,7971333.33333336,4799341.563787168,0.9199084608726971,0.6020751313607701,80.22635542146905,0.10768878061394699,false,false,1.6772302878380392
29,10,15,120,4,false,false,1.0,15767892.609553754,5081999.999999988,4460696.572093931,0.8549990584160506,0.8777443077713384,102.95605381129899,0.05727503820217335,false,false,1.9350193459735119
30,10,12,90,4,false,false,1.0,17576662.306964405,8006166.666666684,3479099.7105731242,0.889136761071446,0.4345524962724296,73.62034824366388,0.12937893843255244,false,false,1.563931434704982
31,10,12,90,4,false,false,1.0,17931731.5321204,7602833.333333338,3909466.9914366603,0.9991236548115779,0.5142118497187441,72.16257937400574,0.1347254744268656,false,false,1.6489373241456098
32,10,12,90,4,false,false,0.8135897435897426,14395699.035858773,4920666.666666659,3893301.6280423626,0.9949923507255616,0.7912142585101685,89.8879586727069,0.08234086636395864,false,false,1.6871448684638697
33,10,12,90,4,false,false,1.0,17984566.369760767,7648666.666666667,3906039.223894953,0.9982476367657377,0.5106823704212001,71.95058103684559,0.13552119218212447,false,false,1.6462035626033245
34,10,12,90,4,false,false,0.9380588876772084,19808731.984020285,9034666.666666696,3912896.03905328,0.9999999999999999,0.4330979972387766,65.32472654200534,0.1629070091018589,false,false,1.534063894017844
35,10,12,90,4,false,false,1.0,16163920.373237286,7150000.000000006,3335327.984335739,0.8523937132617295,0.4664794383686345,80.05483633428959,0.10820307929024908,false,false,1.5746825176588835
36,10,12,90,4,false,false,0.9127589967284632,10640582.039903928,4249666.666666664,2488327.9843357382,0.6359300015897652,0.5855348617936481,121.60988892781315,0.03411382777748944,false,false,1.5324076862996008
37,10,12,90,4,false,false,0.8771355870592492,16228956.055505008,6473499.999999989,3798258.527170189,0.9707026430707759,0.5867395577616739,79.73402574844386,0.10917162993359433,false,false,1.5730467747545174
38,10,12,90,4,false,false,1.0,20978652.56330923,9949500.000000002,3900767.3157520248,0.9969003205860306,0.39205661749354476,61.68174986906218,0.18025514837578932,false,false,1.572311765869334
39,10,12,90,4,false,false,0.9306161395856056,20229413.817633867,9357333.333333362,3912544.2415651907,0.9999100928098834,0.4181259876280827,63.966262772875176,0.16917177966339342,false,false,1.5179139068770817
40,10,12,150,4,false,false,0.6991525423728814,6690190.833333337,1996500.0000000014,1996499.9999999993,0.3061415350789208,0.999999999999999,291.8900295444984,0.00030110353681379,false,false,1.6994536459096943
41,10,12,150,4,false,false,1.0,19434284.51033708,6513833.33333332,5336888.649912382,0.8183537609964668,0.8193161195270158,100.48221733922374,0.06134922723768346,false,false,1.8806653467646992
42,10,12,150,4,false,false,0.9198168498168506,18096218.514289077,5908833.333333312,5069472.351206687,0.7773483834903888,0.8579481033266645,107.91204794847258,0.04990885248462036,false,false,1.8276738056281354
43,10,12,150,4,false,false,1.0,25443771.924140275,9571833.333333382,6320656.055379912,0.9692037803655812,0.6603391257731761,76.74962681721112,0.11860767534803915,false,false,1.7789468011212153
44,10,12,150,4,false,false,1.0,23757851.640033636,7965833.33333334,6521493.398422126,0.999999999999999,0.8186831340209797,82.19598428291368,0.1019551992079214,false,false,1.9206383332289012
45,10,12,150,4,false,false,0.709743589743589,15904992.710577987,5356999.99999998,4351789.837601139,0.6672995848855799,0.8123557658393046,122.77905658524726,0.03302371465844518,false,false,1.5551230702413388
46,10,12,150,4,false,false,0.6882051282051284,13917286.232840557,4361499.999999991,4016219.570281727,0.6158435384222648,0.920834476735466,140.31471131146148,0.02028992402183481,false,false,1.6293295289624292
47,10,12,150,4,false,false,0.8625824175824175,17923153.06163758,5619166.666666652,5169637.902214561,0.792707680033127,0.9200008130887571,108.9540435929067,0.04848498042716956,false,false,1.8310682110983443
48,10,12,150,4,false,false,1.0,20815653.819215905,6851166.666666656,5796045.299763766,0.8887604334869238,0.8459939134109191,93.814012135294,0.07383334785111753,false,false,1.9198272612620366
49,10,12,150,4,false,false,1.0,21939355.3766934,7340666.666666673,6032460.408342303,0.9250121160594672,0.8217864510501723,89.00899622941962,0.08437601354436952,false,false,1.9061624645945416
